generation,fitness,accepted,num_threats_active,mean_child_survival,mean_child_ttd_norm,mean_mother_ttd_norm,mean_child_injury,std_child_survival,mean_u_drift_end,std_u_drift_end,mean_overall_deficit_episode,std_overall_deficit_episode,mean_overall_deficit_end,std_overall_deficit_end,mean_local_deficit_episode,std_local_deficit_episode,mean_local_deficit_end,std_local_deficit_end,mutation_sigma
30,0.49393999999999993,False,0,0.0,0.3262999999999999,0.8850999999999999,0.0,0.0,0.0,0.0,1.8149545397089029,0.15477914680281799,1.7335221659272169,0.45792514429550946,0.370000923520092,0.19028201926075286,0.15960000000000035,0.31920000000000065,0.05
31,0.5606800000000001,True,0,0.0,0.37239999999999995,1.0,0.0,0.0,0.0,0.0,1.786340073319181,0.1355130444184143,1.5599000000079069,0.06129673728263968,0.3187288619643004,0.09634220845861222,0.0,0.0,0.05
32,0.5163800000000001,False,0,0.0,0.3362,0.9368000000000001,0.0,0.0,0.0,0.0,1.7801036300087074,0.12164593083429934,1.6653563668411198,0.3369744507806104,0.3180566012708367,0.1673805159025945,0.07989999999999992,0.23969999999999975,0.05
33,0.50441,False,0,0.0,0.3173,0.9410000000000001,0.0,0.0,0.0,0.0,1.7826345720585905,0.1335206452633638,1.657857066912141,0.33640163452577576,0.31255663341116574,0.14294230530379026,0.07990000000000017,0.23970000000000044,0.05
34,0.47018000000000004,False,0,0.0,0.3497,0.7513,0.0,0.0,0.0,0.0,1.9741108141206734,0.2012118610334272,1.9720167564767679,0.5520656057570966,0.5294420285181556,0.24791588846454757,0.3198999999999996,0.39179598007126054,0.05
35,0.54381,False,0,0.0,0.3483,1.0,0.0,0.0,0.0,0.0,1.7771082805259575,0.09963225716770746,1.5173999999999999,0.031161514725699727,0.27687217895631855,0.1025494242609996,0.0,0.0,0.05
36,0.54501,False,0,0.0,0.40170000000000006,0.8794000000000001,0.0,0.0,0.0,0.0,1.9816046968143248,0.17671897253786367,1.7535555548617172,0.4510145093476909,0.4643681926656561,0.1986594839239065,0.15989999999999985,0.31980007817384876,0.05
37,0.51568,False,0,0.0,0.3337,0.9403,0.0,0.0,0.0,0.0,1.7875766275352685,0.09899619120139909,1.7438413824495196,0.7047052392292925,0.3410456353515573,0.14974547201264413,0.15130000000000007,0.4539000000000003,0.05
38,0.55728,False,0,0.0,0.387,0.9545999999999999,0.0,0.0,0.0,0.0,1.8214879493995002,0.11676829806186553,1.7759694820553684,0.7109798676504996,0.3423636370121076,0.13855910282898212,0.1561000000000007,0.4567525478856147,0.05
39,0.51202,False,0,0.0,0.3577,0.8721,0.0,0.0,0.0,0.0,1.8605447088336189,0.191523214290521,1.7533678723472683,0.44975657344368286,0.41261728565803846,0.2133387784358613,0.15950000000000025,0.3190007053283744,0.05
40,0.48277,False,0,0.0,0.37479999999999997,0.7346999999999999,0.0,0.0,0.0,0.0,2.023563170887857,0.31836461731982363,2.0996246849349602,0.5525335004812134,0.5266354088641536,0.2732285376549715,0.3984000000000007,0.39840210842815654,0.05
41,0.55444,False,0,0.0,0.3862,0.9470000000000001,0.0,0.0,0.0,0.0,1.8731476566238854,0.22360604638294473,1.6284371527777783,0.3457644049115296,0.3491568859309425,0.16427503991327283,0.08140000000000032,0.23826044573113672,0.05
42,0.5156000000000001,False,0,0.0,0.308,1.0,0.0,0.0,0.0,0.0,1.7437724808382096,0.08882686944261027,1.5362000000722014,0.045223445389630204,0.2558164271217479,0.05998697490623644,0.0,0.0,0.05
43,0.46752999999999995,False,0,0.0,0.29379999999999995,0.8728999999999999,0.0,0.0,0.0,0.0,1.8099146724752575,0.18856969111678468,1.7578656702229172,0.45234413928355227,0.35089274752605776,0.22480640229122098,0.1595000000000005,0.3190007053283748,0.05
44,0.54713,False,0,0.0,0.38,0.9371,0.0,0.0,0.0,0.0,1.8398834271340647,0.1378663791804702,1.6268330711264323,0.3426445908162135,0.3428655601668245,0.15340475905597398,0.08740000000000084,0.23825163168381552,0.05
45,0.52363,False,0,0.0,0.3463,0.9374,0.0,0.0,0.0,0.0,1.8079302517795317,0.1559813442736661,1.6332841145833334,0.3403985737755794,0.3342775030383362,0.15352469019164006,0.07990000000000005,0.23970000000000014,0.05
46,0.50198,False,0,0.0,0.3161,0.9357,0.0,0.0,0.0,0.0,1.7848948839263865,0.15397265906177957,1.6430889621435931,0.33963875682405376,0.3187011028942133,0.14937380381451473,0.0798000000000004,0.2394000000000012,0.05
47,0.54572,False,0,0.0,0.3782,0.9366,0.0,0.0,0.0,0.0,1.903018735701196,0.19706442823986012,1.6657659196460142,0.3315290746687842,0.3733149435956372,0.15429730006264494,0.08640000000000059,0.23801478945645432,0.05
48,0.51315,False,0,0.0,0.33299999999999996,0.9335000000000001,0.0,0.0,0.0,0.0,1.794667038539766,0.12554744880538762,1.6194652512766339,0.3461554874666069,0.33341125073335254,0.17513503304176845,0.0799,0.2397,0.05
49,0.56447,True,0,0.0,0.40249999999999997,0.9423999999999999,0.0,0.0,0.0,0.0,1.9578598395451283,0.2524887874569348,1.6967333333333348,0.38854820378772587,0.41880515971670507,0.187483285306057,0.13240000000000102,0.27189674510740425,0.05
50,0.53156,False,0,0.0,0.35689999999999994,0.9391,0.0,0.0,0.0,0.0,1.830768362380318,0.15873039715554382,1.66612239583858,0.33380621738964805,0.3738756437349766,0.15804035022575935,0.08800000000000047,0.23822720247696272,0.05
51,0.51429,False,0,0.0,0.32849999999999996,0.9478,0.0,0.0,0.0,0.0,1.8276720006941976,0.24661378878418966,1.6684555555555556,0.3298171227277997,0.33816204298588637,0.1722873247507039,0.07990000000000005,0.23970000000000014,0.05
52,0.53223,False,0,0.0,0.3672,0.9173,0.0,0.0,0.0,0.0,1.8798933695666797,0.2689642678104328,1.7707672597993025,0.4415678612900625,0.36711205882728126,0.19696602199262908,0.17070000000000088,0.3142788729774888,0.05
53,0.5327500000000001,False,0,0.0,0.3325,1.0,0.0,0.0,0.0,0.0,1.7550002391774595,0.07408928302381734,1.5224000000119375,0.048625507715749854,0.28050216395586425,0.036564871200539806,0.0,0.0,0.05
54,0.5191500000000001,False,0,0.0,0.3402,0.9367000000000001,0.0,0.0,0.0,0.0,1.8163548064429496,0.15208398158449704,1.793618109960838,0.7436018663091766,0.36004122124681903,0.1779350751926796,0.15420000000000023,0.4599395177629334,0.05
55,0.42874,False,0,0.0,0.3952,0.507,0.0,0.0,0.0,0.0,2.2013216917822773,0.19893423136192237,3.2804870568755833,1.1743816893196524,0.7821461290564253,0.17512747839347623,1.0462999999999996,0.6311915794748848,0.05
56,0.55137,False,0,0.0,0.35910000000000003,1.0,0.0,0.0,0.0,0.0,1.8344637092064722,0.1793499823420821,1.548,0.05321278041974502,0.3236217249964565,0.09879238003861886,0.0,0.0,0.05
57,0.5267999999999999,False,0,0.0,0.3468,0.9468,0.0,0.0,0.0,0.0,1.7939902458683807,0.14014065006254597,1.671487815544022,0.3322786248184496,0.3214083872955802,0.15796212867872414,0.07970000000000002,0.2391000000000001,0.05
58,0.5042599999999999,False,0,0.0,0.34309999999999996,0.8802999999999999,0.0,0.0,0.0,0.0,1.8448979290227918,0.18807509623784313,1.7343555555522723,0.4586216111525892,0.39772793450261373,0.21915875449877784,0.15989999999999993,0.3198000781738489,0.05
59,0.5321899999999999,False,0,0.0,0.35839999999999994,0.9377000000000001,0.0,0.0,0.0,0.0,1.857523435132292,0.14235621194887005,1.6333556477864586,0.34137877232678154,0.3817482103293461,0.15597616694318245,0.08280000000000029,0.2385677262330341,0.05
60,0.47553999999999996,False,0,0.0,0.3505,0.7672999999999999,0.0,0.0,0.0,0.0,1.9196393011809523,0.20023450467467319,1.9740604352613542,0.5533406614916214,0.4928199556223417,0.24697554559886586,0.3197000000000001,0.3915510311568597,0.05
61,0.5384899999999999,False,0,0.0,0.36739999999999995,0.9376999999999999,0.0,0.0,0.0,0.0,1.8500275742094594,0.19289408460882507,1.6401344423170197,0.3388892579268277,0.37459802028457523,0.17592205516945003,0.07980000000000001,0.23940000000000006,0.05
62,0.5499,False,0,0.0,0.357,1.0,0.0,0.0,0.0,0.0,1.7391444641097142,0.11030588685704178,1.534344444482857,0.04786811746608946,0.2666652414477171,0.07250684060052157,0.005400000000000361,0.01620000000000108,0.05
63,0.48125000000000007,False,0,0.0,0.3386,0.8141,0.0,0.0,0.0,0.0,1.8656599330613308,0.2187910352656295,1.881549415056196,0.49023417693203475,0.4299093361014707,0.24226242442778856,0.2392000000000003,0.36538440032382374,0.05
64,0.5228299999999999,False,0,0.0,0.3716,0.8756999999999999,0.0,0.0,0.0,0.0,1.8445536008973504,0.2064551535425014,1.9022741260756768,0.8390664281046053,0.38576027376822253,0.22006363340227428,0.23060000000000028,0.48776063801828085,0.05
65,0.50899,False,0,0.0,0.3241,0.9404,0.0,0.0,0.0,0.0,1.7790042899018002,0.131918968533824,1.6896835205085232,0.33136705053693744,0.3300091264532926,0.14188700041311056,0.10140000000000067,0.2409648107089503,0.05
66,0.5618000000000001,False,0,0.0,0.374,1.0,0.0,0.0,0.0,0.0,1.7938950690890227,0.1296387381269846,1.5327,0.04712547081992924,0.29915031594293257,0.07523720226687103,0.0,0.0,0.05
67,0.53991,False,0,0.0,0.372,0.9317,0.0,0.0,0.0,0.0,1.8454974631417105,0.17315917904427103,1.6357777771683342,0.34067543838079545,0.38193514229912795,0.16327709655296055,0.07979999999999984,0.23939999999999953,0.05
68,0.5514400000000002,False,0,0.0,0.3592000000000001,1.0,0.0,0.0,0.0,0.0,1.8208804694118956,0.14762478862804826,1.5051999999999999,0.012375782803523968,0.3138320990866657,0.08341896288780365,0.0,0.0,0.05
69,0.5518700000000001,False,0,0.0,0.38029999999999997,0.9522,0.0,0.0,0.0,0.0,1.8986384705017865,0.2459235015627593,1.8521253481826427,0.9830239508105485,0.38323234592700156,0.18349552185169923,0.16050000000000003,0.4815,0.05
70,0.51151,False,0,0.0,0.40090000000000003,0.7696000000000001,0.0,0.0,0.0,0.0,2.0609722890225437,0.2504679734317218,2.1421170936749556,0.8528570113796379,0.5581616866942982,0.26339643553964914,0.40320000000000017,0.5378886130045882,0.05
71,0.5166,False,0,0.0,0.3624,0.8764,0.0,0.0,0.0,0.0,1.8991351491479427,0.19213075888869485,1.7729723802304371,0.4603763729394276,0.4252804764917785,0.20920425028648665,0.16180000000000042,0.3186552368940452,0.05
72,0.46048999999999995,False,0,0.0,0.3107,0.8099999999999999,0.0,0.0,0.0,0.0,1.9003813079067289,0.26006566172413603,1.8453078483977816,0.5274759178448729,0.46291781359006345,0.29125081296034794,0.23959999999999973,0.3659965027155311,0.05
73,0.50678,False,0,0.0,0.35059999999999997,0.8712,0.0,0.0,0.0,0.0,1.9194541032614865,0.23393505597560385,1.9889796698739168,0.9472773677568215,0.4310704974445779,0.2469100698275138,0.24980000000000033,0.5140001556419995,0.05
74,0.5545200000000001,False,0,0.0,0.36360000000000003,1.0,0.0,0.0,0.0,0.0,1.8177157395958283,0.12246905028449831,1.5212000825232819,0.03218654475342125,0.32045640162880124,0.06950394423002372,0.0,0.0,0.05
75,0.47152,False,0,0.0,0.37689999999999996,0.6923,0.0,0.0,0.0,0.0,2.030970058639819,0.20491775569880116,2.2048798460144865,0.7800615550397483,0.6126125885855507,0.2504047121186569,0.47659999999999975,0.5239740833285554,0.05
76,0.5619700000000001,False,0,0.0,0.3919,0.9588000000000001,0.0,0.0,0.0,0.0,1.896481764765524,0.2053589856843588,1.6425279516643947,0.3397680579459717,0.3870898483971583,0.1712305547580413,0.0797,0.2391,0.05
77,0.48810000000000003,False,0,0.0,0.32339999999999997,0.8724000000000001,0.0,0.0,0.0,0.0,1.8291285628321667,0.17506846684222083,1.7668945104125573,0.4472646754928225,0.3939320364490439,0.2190607579325019,0.16340000000000032,0.31821854125741916,0.05
78,0.48374000000000006,False,0,0.0,0.33530000000000004,0.8301000000000001,0.0,0.0,0.0,0.0,1.9113996499101564,0.28054417189357833,1.8569409193829292,0.5276174289833878,0.45607506630637856,0.2512752689992016,0.23959999999999976,0.36599513657970884,0.05
79,0.51961,False,0,0.0,0.3919,0.8176,0.0,0.0,0.0,0.0,2.0287377550216656,0.28066129074294394,2.0041824718469696,0.812178719990103,0.5237092736866891,0.24360835770335634,0.3203999999999999,0.5320801067508537,0.05
80,0.5028,False,0,0.0,0.3684,0.8164,0.0,0.0,0.0,0.0,1.960377730153109,0.22221338137020502,2.0426042512351112,0.9166219886575183,0.4961979718564333,0.2503622933019371,0.3209999999999996,0.5335320046632623,0.05
81,0.49432,False,0,0.0,0.32799999999999996,0.8824,0.0,0.0,0.0,0.0,1.8561673291876795,0.2153896284101611,1.9635052564808813,1.0010632760961784,0.392742353188221,0.22916384290412437,0.24560000000000035,0.5161535042988666,0.05
82,0.5374699999999999,False,0,0.0,0.3670999999999999,0.9349999999999999,0.0,0.0,0.0,0.0,1.8444936022858573,0.12299278764392946,1.806847929102221,0.6836008749557784,0.384350005782383,0.1534937740142731,0.1851000000000006,0.4629260092066548,0.05
83,0.51471,False,0,0.0,0.33540000000000003,0.9330999999999999,0.0,0.0,0.0,0.0,1.8048380397074961,0.20112137817396525,1.6199368828976464,0.3290577782038978,0.3536539466090578,0.20709723821351264,0.0799,0.2397,0.05
84,0.53156,False,0,0.0,0.33080000000000004,1.0,0.0,0.0,0.0,0.0,1.757489126219338,0.0902009418113415,1.5417,0.04276224970695536,0.29583572240726197,0.06337740941290587,0.0,0.0,0.05
85,0.52199,False,0,0.0,0.368,0.8812999999999999,0.0,0.0,0.0,0.0,1.8982440054670513,0.18689467798656983,1.8986386672128752,0.7496999875020904,0.4299378329657513,0.21587606892417036,0.23170000000000024,0.49064407669918986,0.05
86,0.52241,False,0,0.0,0.3899,0.8316000000000001,0.0,0.0,0.0,0.0,1.928857937628904,0.242141172768808,1.9903140204885648,0.788337929145268,0.4726438032088889,0.24904873801254487,0.3126000000000001,0.5134061160523898,0.05
87,0.55564,False,0,0.0,0.3652,1.0,0.0,0.0,0.0,0.0,1.8071410306826663,0.15885310725920582,1.542401115323179,0.06898540672922485,0.30554428927404265,0.08053657257980931,0.0,0.0,0.05
88,0.514,False,0,0.0,0.3556,0.8836,0.0,0.0,0.0,0.0,1.9090987932670873,0.2671451276846941,1.8987388353533987,0.7568421465177222,0.41760508419184267,0.2392692865388632,0.24010000000000026,0.49071426512788446,0.05
89,0.5404500000000001,False,0,0.0,0.3435,1.0,0.0,0.0,0.0,0.0,1.7519827385005584,0.1479284833728669,1.515000000001604,0.02166102490805464,0.28756542055520795,0.10113178528805457,0.0,0.0,0.05
90,0.51501,False,0,0.0,0.3588,0.8795,0.0,0.0,0.0,0.0,1.8781590238954675,0.18023800684701513,1.7465853792857242,0.4613110574477639,0.4163958997131772,0.20679044726712034,0.15999999999999986,0.3199999999999998,0.05
91,0.50353,False,0,0.0,0.3442,0.8753,0.0,0.0,0.0,0.0,1.8430857370202776,0.16896282757845957,1.7510664045251505,0.4511567361394389,0.41270033396553696,0.22739754940694454,0.1597,0.31940007827175,0.05
92,0.5113400000000001,False,0,0.0,0.34550000000000003,0.8983000000000001,0.0,0.0,0.0,0.0,1.8274126060383402,0.23322223787336493,1.766955555611292,0.44566247311069634,0.3695458185611954,0.22719599027418533,0.1599,0.31980007817384903,0.05
93,0.53176,False,0,0.0,0.3739,0.9000999999999999,0.0,0.0,0.0,0.0,1.9002213310384781,0.23801128378178737,1.7848666666666684,0.4518051661370738,0.41747285794490285,0.19924710819685912,0.19110000000000116,0.3177387134108785,0.05
94,0.53715,False,0,0.0,0.36329999999999996,0.9428000000000001,0.0,0.0,0.0,0.0,1.8308067418929561,0.172827144620873,1.7848619742746294,0.7945284754518096,0.3642814847601491,0.17871262376149497,0.15390000000000015,0.46170000000000044,0.05
95,0.53188,False,0,0.0,0.355,0.9446,0.0,0.0,0.0,0.0,1.832996785166112,0.1425226116207075,1.6619222225214247,0.334130029519203,0.36272501657106443,0.14822839848747563,0.0849000000000004,0.2388139233796888,0.05
96,0.53632,False,0,0.0,0.3376,1.0,0.0,0.0,0.0,0.0,1.7708580811405015,0.16693531861601535,1.5173,0.035122784627645925,0.3024035589139216,0.09731349124740646,0.0,0.0,0.05
97,0.50121,False,0,0.0,0.3435,0.8692,0.0,0.0,0.0,0.0,1.889097741480807,0.20034783261477268,1.8855111111111047,0.8088559932260904,0.42054923485666074,0.2264750733471224,0.24270000000000005,0.5197511038949315,0.05
98,0.48872,False,0,0.0,0.3686,0.7689999999999999,0.0,0.0,0.0,0.0,1.9713218825927412,0.24647323883458022,2.1100975682857257,0.809072306761875,0.5263144556440692,0.2701106428941924,0.3943,0.5243188056898206,0.05
99,0.5673300000000001,True,0,0.0,0.3819,1.0,0.0,0.0,0.0,0.0,1.8406542209554533,0.17320375648510844,1.5181000000090532,0.02963595789969147,0.33318868358461334,0.1235911121890431,0.0,0.0,0.05
100,0.507,False,0,0.0,0.31289999999999996,0.9599,0.0,0.0,0.0,0.0,1.7717133080840413,0.2574466035117059,1.6190111111111114,0.3435841818244843,0.2974232347852311,0.17217652888143897,0.07980000000000012,0.2394000000000004,0.05
101,0.5436700000000001,False,0,0.0,0.3481,1.0,0.0,0.0,0.0,0.0,1.757894387081245,0.09493659694324678,1.5225,0.03261364745010899,0.26799788643730094,0.09552715431052035,0.0,0.0,0.05
102,0.49348000000000003,False,0,0.0,0.32889999999999997,0.8775000000000001,0.0,0.0,0.0,0.0,1.8562612290250953,0.2176627330815999,1.9081041387370619,0.7816229516121284,0.3983841840207153,0.23283827733624643,0.2470000000000005,0.49538308408745624,0.05
103,0.48943000000000003,False,0,0.0,0.29860000000000003,0.9347,0.0,0.0,0.0,0.0,1.7562548026023574,0.14156665356862166,1.6770174172501993,0.33148610599485717,0.3161228154397987,0.18092866628083631,0.07990000000000008,0.23970000000000025,0.05
104,0.48886,False,0,0.0,0.3427,0.8299,0.0,0.0,0.0,0.0,1.8948346226969384,0.15753883176676284,1.8707141378661902,0.506041835556395,0.4214850797075396,0.20390007491309273,0.23980000000000076,0.365429829105398,0.05
105,0.5002800000000001,False,0,0.0,0.31470000000000004,0.9333,0.0,0.0,0.0,0.0,1.7684553973337689,0.14584756544542277,1.6498999998159085,0.33604090469918135,0.33363678673697783,0.1773514567701798,0.07999999999999997,0.23999999999999994,0.05
106,0.5271600000000001,False,0,0.0,0.3765,0.8786999999999999,0.0,0.0,0.0,0.0,1.8745896861731204,0.15171131373256538,1.7472666666602663,0.45256550769351345,0.4199337253428312,0.19019144622788345,0.1597000000000001,0.31940007827175015,0.05
107,0.53261,False,0,0.0,0.33230000000000004,1.0,0.0,0.0,0.0,0.0,1.7472226413763123,0.06271774082723378,1.59312222595225,0.16314647915426106,0.2829122002441998,0.04583634212043423,0.0506000000000017,0.11679743147860996,0.05
108,0.54486,False,0,0.0,0.3498,1.0,0.0,0.0,0.0,0.0,1.754463298896276,0.1515073572843523,1.5435010027487734,0.04978709970938294,0.2729309285102139,0.09769047920341926,0.009800000000000423,0.029400000000001276,0.05
109,0.52603,False,0,0.0,0.3229,1.0,0.0,0.0,0.0,0.0,1.7167386584399367,0.04400081005758753,1.5303016867550396,0.04009282127544219,0.2655764209279431,0.03168468567315373,0.0,0.0,0.05
110,0.54116,False,0,0.0,0.3659,0.9501,0.0,0.0,0.0,0.0,1.8434746967122595,0.16335542986251705,1.644702757899179,0.3433895713452188,0.3351174580064482,0.15110917681052108,0.0795000000000003,0.2385000000000009,0.05
111,0.53912,False,0,0.0,0.3416,1.0,0.0,0.0,0.0,0.0,1.7744696564664628,0.08845873753177658,1.5575333333333343,0.12075302618706518,0.2953365649144011,0.06619795100485372,0.0290000000000007,0.08700000000000209,0.05
112,0.5290699999999999,False,0,0.0,0.39859999999999995,0.8335000000000001,0.0,0.0,0.0,0.0,1.9539244714459976,0.24528559689136104,2.0172200917067022,0.8257753958130489,0.4804273631582194,0.23223675485041886,0.31530000000000014,0.5201192267163368,0.05
113,0.54423,False,0,0.0,0.3489,1.0,0.0,0.0,0.0,0.0,1.7819632682933477,0.12907936330880182,1.5507000000000002,0.08081218967457823,0.2766884810551604,0.11362558665294842,0.0,0.0,0.05
