generation,fitness,accepted,num_threats_active,mean_child_survival,mean_child_ttd_norm,mean_mother_ttd_norm,mean_child_injury,std_child_survival,mean_u_drift_end,std_u_drift_end,mean_overall_deficit_episode,std_overall_deficit_episode,mean_overall_deficit_end,std_overall_deficit_end,mean_local_deficit_episode,std_local_deficit_episode,mean_local_deficit_end,std_local_deficit_end,mean_du_plastic_episode,std_du_plastic_episode,mean_peak_du_plastic_episode,std_peak_du_plastic_episode,mean_plastic_active_frac,std_plastic_active_frac,mean_lr_eff_episode,std_lr_eff_episode,mean_peak_u_drift_episode,std_peak_u_drift_episode,mutation_sigma
0,0.6625,True,0,0.0,0.325,1.0,0.0,0.0,0.39465571220533285,0.06833610302822782,1.8115721110484462,0.09343569464108988,1.5381,0.04170239801258438,0.29267027973340143,0.054208589479112196,0.0,0.0,0.03183692734072683,0.00467498515485289,0.15000000000000013,2.6331251014325257e-17,0.46849999999999997,0.04352298243457128,0.04052086754690576,0.0008040977554208679,0.5930736037036768,0.06899596028545296,0.0
1,0.64995,False,0,0.0,0.3634,0.9365,0.0,0.0,0.4004737241557542,0.06122865678322914,1.9288917728635204,0.24891634066910268,1.6471111111120738,0.3382439290742505,0.36696246639511865,0.16564169994531497,0.07980000000000018,0.23940000000000047,0.03637977782912417,0.009722427604623936,0.15000000000000013,0.0,0.46706164383561644,0.04412356506655796,0.04164497769739155,0.002191592657994701,0.5829986463585458,0.0666966335007451,0.05
2,0.64365,False,0,0.0,0.2873,1.0,0.0,0.0,0.38219068961263103,0.05268039507183717,1.7517227355573532,0.08475299999596854,1.5474428247137617,0.10160800434394753,0.22935383049310762,0.03346442477767476,0.0,0.0,0.02700607334811761,0.0033478660847621774,0.15000000000000013,2.6331251014325257e-17,0.42140000000000005,0.03311253539069456,0.0402998511844387,0.000674178692811168,0.5637342394439224,0.06939292062833337,0.05
3,0.6457,False,0,0.0,0.3579,0.9335000000000001,0.0,0.0,0.4288933987632957,0.06335119591553337,1.9357602199987838,0.195971636415318,1.6443888888892613,0.34231977415537673,0.3896541231485475,0.1515752927960418,0.07959999999999982,0.23879999999999946,0.03425980494840149,0.007078076131852304,0.15000000000000013,0.0,0.4676373134328358,0.05158038496095182,0.0412066643270526,0.0011675411708917233,0.6049798498384644,0.06132956829947218,0.05
4,0.6555,False,0,0.0,0.311,1.0,0.0,0.0,0.3912662983515598,0.0453469629888087,1.8031478246502626,0.14008971502499587,1.5454,0.04956046811724039,0.27827979135955055,0.07710090836545341,0.0,0.0,0.029753508823999332,0.005634436676422606,0.15000000000000013,2.482534153247273e-17,0.4391999999999999,0.031476340320945824,0.040719197531486916,0.001455908580217462,0.5648405622548155,0.0757346858045785,0.05
5,0.66545,True,0,0.0,0.3309,1.0,0.0,0.0,0.3606408542247396,0.10947743316576515,1.8717862937494765,0.1838097737579663,1.534339193142787,0.04994018302948281,0.2881944759808578,0.10071625219574179,0.01150000000000081,0.023567986761708713,0.03058899390050871,0.0073536816933449075,0.1450000000000001,0.015000000000000025,0.433,0.05735329109998832,0.04132664463985672,0.0013712742912686867,0.513458770589562,0.15142416361394018,0.05
6,0.63245,False,0,0.0,0.3711,0.8938,0.0,0.0,0.4190787564319581,0.06825433195708634,2.039655258912408,0.20703296657655362,1.7873999999999999,0.4436238040346492,0.42034183593115537,0.19931867841967943,0.15940000000000004,0.3188012547026754,0.03847294151224186,0.012765295354482063,0.15000000000000013,0.0,0.48720624303233,0.04879522235901015,0.04213780808034064,0.001233597868216033,0.6006578089239102,0.06625716491873086,0.05
7,0.6535,False,0,0.0,0.307,1.0,0.0,0.0,0.37521623437238283,0.11913539013247149,1.7940503435371677,0.13648785662698112,1.5504666666666673,0.06298804119301957,0.2642137606552445,0.10768391755526537,0.012200000000000571,0.036600000000001714,0.02966044668481919,0.008584666407708844,0.1450000000000001,0.015000000000000025,0.4328,0.05118554483445498,0.040594713364517775,0.0011273136623498755,0.5572560613814524,0.17219469254304764,0.05
8,0.6427499999999999,False,0,0.0,0.33089999999999997,0.9545999999999999,0.0,0.0,0.4056537042066922,0.058965142091759556,1.83819806001032,0.15356702593070318,1.647566992187501,0.3399471255402626,0.3251100549699263,0.13492193903445804,0.09750000000000078,0.238015650745912,0.032431243689189176,0.004378773613627745,0.15000000000000013,0.0,0.4679593406593406,0.032759354666999856,0.040864277664468866,0.0015123592910580596,0.5568973593486811,0.1006134031818809,0.05
9,0.6601,False,0,0.0,0.3202,1.0,0.0,0.0,0.3940101037769839,0.060891187723238045,1.8095475509889547,0.127850785101874,1.5273222222222231,0.07050170210711448,0.2810358793411765,0.06528569818454258,0.01660000000000052,0.04980000000000156,0.03206716173449541,0.005400399978718657,0.15000000000000013,0.0,0.46449999999999997,0.04515141193805572,0.04060098109147749,0.0008267095423163942,0.5180768682587762,0.08252831012555722,0.05
10,0.59105,False,0,0.0,0.2999,0.8821999999999999,0.0,0.0,0.3607393421130792,0.11612468134542094,1.887326697739211,0.2694679511317752,1.741800013563246,0.4550729060451765,0.35499632635321643,0.22932835640322974,0.16350000000000037,0.31817833050036565,0.033117851722670746,0.011418711358358365,0.14500000000000013,0.015000000000000029,0.4458194447094742,0.06135656170218741,0.041067195795904815,0.0016467862038919887,0.5137900512935417,0.16546667106283583,0.05
11,0.6184000000000001,False,0,0.0,0.30189999999999995,0.9349000000000001,0.0,0.0,0.3692945007404499,0.04744843212892007,1.8051037564205508,0.1337415844463352,1.6784555555555556,0.3391822862906216,0.3183857917978158,0.15948654290454578,0.07989999999999994,0.23969999999999983,0.03200947968892081,0.00752283246371644,0.15000000000000013,0.0,0.4708816618911175,0.035582374917922946,0.04026807275958773,0.0008548226033717388,0.5552831936536232,0.08034006535387116,0.05
12,0.59405,False,0,0.0,0.305,0.8831,0.0,0.0,0.3842910508846264,0.04872008804785334,1.8420192279195462,0.1957542288677548,1.7414444444439598,0.4566331753051192,0.3709682579920383,0.21652647939710987,0.15979999999999978,0.3195999999999996,0.036136970434995794,0.01374012784204516,0.15000000000000013,1.7554167342883506e-17,0.4834040328188013,0.06229031675752649,0.040776922824889136,0.001290341020648198,0.5365111753657021,0.06993111172603525,0.05
13,0.6631,False,0,0.0,0.3262,1.0,0.0,0.0,0.38667046258537574,0.041280314750991316,1.8090616174826213,0.10260322932190429,1.5123000000000002,0.01878856034931891,0.29276381347656755,0.049774504185370744,0.0,0.0,0.031121805737001084,0.0038805590159791963,0.15000000000000013,0.0,0.46679999999999994,0.039726061974477166,0.0404078387798924,0.0008549324119025839,0.5995991355949093,0.06503924963155842,0.05
14,0.6521,False,0,0.0,0.3532,0.951,0.0,0.0,0.42430788041050105,0.06035880363286677,1.926208143856544,0.21041172865843305,1.6232555555555557,0.34281493063556406,0.34505531654993693,0.1506575443145761,0.07989999999999994,0.23969999999999983,0.03274072613467484,0.005447026198974242,0.15000000000000013,0.0,0.44897647058823525,0.03550980370502702,0.041522026513199764,0.0013789589698147708,0.6028558283193476,0.09621484033863734,0.05
15,0.6679999999999999,True,0,0.0,0.33599999999999997,1.0,0.0,0.0,0.4286438119565438,0.07197640884765417,1.854739463985716,0.21131707704240793,1.5330001806492288,0.03951946570391379,0.29631961574833643,0.09309203249565721,0.0,0.0,0.031336830652058986,0.006629277171858739,0.15000000000000013,0.0,0.45199999999999996,0.047127486671792736,0.04094181773682099,0.0013820322699085782,0.5756089481760366,0.1055919273231721,0.05
16,0.6555,False,0,0.0,0.31100000000000005,1.0,0.0,0.0,0.37866633876353173,0.022134109535986657,1.7708269533262417,0.13195107794388228,1.5229,0.046422946912060635,0.2607875301594445,0.056301714312832006,0.0,0.0,0.030592678483407187,0.004599699605267329,0.15000000000000013,0.0,0.44489999999999996,0.037017428327748535,0.04035566014770984,0.000895166868299842,0.5362255989550706,0.07672251157437189,0.05
17,0.6075,False,0,0.0,0.34800000000000003,0.867,0.0,0.0,0.3932177756056843,0.035071700225845284,1.9721479839816147,0.2063773736834254,1.7400111110852463,0.45588048691277283,0.4174346251649915,0.1860711974609678,0.1669000000000004,0.31651744027778306,0.03852297358155584,0.01199540757865702,0.15000000000000013,3.510833468576701e-17,0.49108260869565223,0.05759091587813497,0.04153434129957093,0.0012401258798725799,0.5260184826995636,0.05265252202002966,0.05
18,0.6223,False,0,0.0,0.3132,0.9314,0.0,0.0,0.3795516461753146,0.050658122864278295,1.8750064862346043,0.1505168601609302,1.6513515623093333,0.33679754879821927,0.32578345049854174,0.1474135877602671,0.0848000000000009,0.2379717630308269,0.030393075126456576,0.008392943855517906,0.15000000000000013,2.6331251014325257e-17,0.4415987261146497,0.055861186135955636,0.041100180423881874,0.0011318141863630256,0.5561796290056178,0.07280778363697266,0.05
19,0.6188500000000001,False,0,0.0,0.36060000000000003,0.8771000000000001,0.0,0.0,0.4194267626663482,0.06718210383400022,2.003311655663546,0.2929584232247497,1.7939707714711357,0.5112062512636709,0.4405109564004319,0.22839813065755177,0.15999999999999984,0.3199999999999997,0.03839096289082833,0.01222259609725621,0.15000000000000013,0.0,0.4919856188355075,0.059646124880449077,0.04123928521687033,0.0015217947519806144,0.5865650929697026,0.07782812730924278,0.05
20,0.6686,True,0,0.0,0.3372,1.0,0.0,0.0,0.39460301408290405,0.0825455212604562,1.8780082263496218,0.2168803848611487,1.5193003255208342,0.02653713570199687,0.3088096037671925,0.10858428635820266,0.00260000000000052,0.007800000000001561,0.03080521312669219,0.005882745753238266,0.15000000000000013,0.0,0.44869999999999993,0.02923713392246238,0.04086522157769251,0.001571367912832398,0.5531964590589993,0.08909179269797922,0.05
21,0.6333500000000001,False,0,0.0,0.3318,0.9349000000000001,0.0,0.0,0.42257886335239947,0.04929571932726481,1.8924952521605332,0.1707493480108453,1.6406555560006038,0.33897790975328534,0.35522625529501206,0.16514637510093982,0.07990000000000001,0.23970000000000005,0.031180939363437,0.008400757433549367,0.15000000000000013,3.510833468576701e-17,0.4505624641833811,0.029814724226869784,0.04086867308615881,0.001077015558662078,0.5649928730270002,0.07144647069897386,0.05
22,0.6607500000000001,False,0,0.0,0.32150000000000006,1.0,0.0,0.0,0.40411145377909924,0.06921629830363989,1.7768676613261427,0.0835736470682604,1.5233,0.02556188568944,0.2599720367478938,0.045368086292683935,0.0,0.0,0.03020107266137852,0.0035548583437010417,0.15000000000000013,2.6331251014325257e-17,0.4614000000000001,0.024678735786097316,0.0405352278221465,0.0007560267082624303,0.5930236184073607,0.0647349427735101,0.05
