generation,fitness,accepted,num_threats_active,mean_child_survival,mean_child_ttd_norm,mean_mother_ttd_norm,mean_child_injury,std_child_survival,mean_u_drift_end,std_u_drift_end,mean_overall_deficit_episode,std_overall_deficit_episode,mean_overall_deficit_end,std_overall_deficit_end,mean_local_deficit_episode,std_local_deficit_episode,mean_local_deficit_end,std_local_deficit_end,mean_du_plastic_episode,std_du_plastic_episode,mean_peak_du_plastic_episode,std_peak_du_plastic_episode,mean_plastic_active_frac,std_plastic_active_frac,mean_lr_eff_episode,std_lr_eff_episode,mean_peak_u_drift_episode,std_peak_u_drift_episode,frac_forage,frac_care,frac_self,frac_protect,maternal_fraction,std_maternal_fraction,mutation_sigma,u_forage_child_hunger,u_forage_energy_deficit,u_forage_low_fear,u_care_child_warmth,u_care_closeness_deficit,u_care_bonding,u_self_fatigue,u_self_fear,u_self_stress,u_protect_child_injury,u_protect_fear,u_protect_closeness_deficit,u_protect_bonding
0,0.5540999999999999,True,1,0.0,0.1882,1.0,20.0,0.0,0.29935645954245305,0.10120714899319402,1.6929645809233609,0.1421897044096327,1.5107,0.016858528998699704,0.1236034219471999,0.07909282576571137,1.1065809167810767e-222,0.0,0.004048277514509436,0.0013492615727260908,0.04800000000000003,0.009797958971132708,0.11040000000000001,0.037478527185576545,0.019999999999999997,3.469446951953614e-18,0.30102312620911975,0.10165339883954073,0.8242,0.14489999999999997,0.0071,0.0238,0.1687,0.056014373155467874,0.0,0.05,0.8984511198263146,0.4689535788059766,0.05,0.1705973060893436,0.07616339282610246,0.8609765393051676,0.9535133867573178,0.8358853702055242,0.05,0.10631688197937264,0.14310968577271016,0.13483684819548744
1,0.5710999999999999,True,1,0.0,0.1822,1.0,10.0,0.0,0.314284347789549,0.09630801024240944,1.672931819690061,0.07971186817522972,1.5367390696231975,0.04863110991126511,0.10660882975958223,0.019772357341942364,0.0004000000000002899,0.0012000000000008696,0.004151412173474589,0.001273624979331037,0.04600000000000004,0.009165151389911683,0.1165,0.03356560739804958,0.019999999999999997,3.469446951953614e-18,0.3159510144562157,0.09625607947995823,0.8175000000000001,0.1512,0.0035000000000000005,0.027800000000000002,0.179,0.05734980383575867,0.05,0.05,0.8969022396526293,0.4379071576119532,0.05,0.24119461217868718,0.052326785652204916,0.8219530786103352,1.0,0.7717707404110483,0.05,0.11263376395874528,0.18621937154542031,0.16967369639097488
2,0.36140000000000005,False,1,0.0,0.1882,0.8594000000000002,81.2,0.0,0.2089471283771554,0.09129018906965078,2.084924270615929,0.5671689633646646,2.116713886849497,1.2136664096005638,0.3724317764865194,0.37344274484967244,0.4466120701305961,0.894098975921644,0.005572145893616969,0.005308400078196755,0.05600000000000003,0.008000000000000052,0.13248252457037432,0.11346588395443218,0.019999999999999997,3.469446951953614e-18,0.21111379504382205,0.09125206806867964,0.7754748203487114,0.03209719504834357,0.03861200104772859,0.15381598355521645,0.18591317860356,0.18895478416566558,0.05,0.05,0.8470259364383526,0.5178525723066872,0.21570376727560397,0.29058313523045587,0.05852009852689923,0.85909234825813,0.9803022074639373,0.7791765312995032,0.05,0.10459801090820123,0.1931959452836963,0.1839471648242035
3,0.57285,True,1,0.0,0.18570000000000003,1.0,10.0,0.0,0.2932001406153217,0.09422331662604468,1.6610104824603962,0.046857308581106455,1.5109222356902232,0.03074860224577839,0.10098771278742644,0.010882029123790665,0.0006000000000004207,0.0018000000000012622,0.003838401687383861,0.0012285949631084254,0.04800000000000003,0.009797958971132708,0.1079,0.03492692371223094,0.019999999999999997,3.469446951953614e-18,0.2947001406153217,0.09413958127086808,0.8282,0.1586,0.0088,0.004399999999999999,0.16299999999999998,0.05635068766217499,0.05,0.05,0.9824476054564845,0.4304188256631139,0.08451533590588575,0.2959550877966754,0.11924722081306026,0.753503995195877,1.0,0.8094468243899909,0.06817322967836119,0.09689823991164957,0.254883429993751,0.13845283819814558
4,0.3668,False,1,0.0,0.20130000000000003,0.7275,48.8,0.0,0.25656958442451056,0.14442229033042486,2.0803133260501108,0.526891031637456,2.3985780395163285,1.2779898578752427,0.5165807134785829,0.48691117024904407,0.541024131009843,0.7592664358960959,0.007948915344940884,0.007215550037381581,0.05600000000000005,0.008000000000000005,0.20726323968147561,0.17514761355466965,0.019999999999999997,3.103167691559091e-18,0.25773625109117726,0.1438576945874661,0.6844454242203251,0.09753758363965398,0.08578961358172929,0.13222737855829175,0.22976496219794576,0.1882773689027523,0.05,0.0687876998726061,0.972426789696352,0.4675707286760587,0.1273834337676265,0.22064562348669248,0.05,0.742554255070128,0.9820570785420613,0.8283732090720982,0.10238399796966927,0.05,0.21522259906090993,0.13651106838446395
5,0.5708,False,1,0.0,0.18160000000000004,1.0,10.0,0.0,0.30362244927730186,0.08329513149197747,1.669442639603891,0.040282416837427316,1.5652058747080075,0.07029169362472101,0.10693343023869066,0.013160160109190444,0.0004000000000002899,0.0012000000000008696,0.004039469391327622,0.001070114319445001,0.04200000000000004,0.0060000000000000045,0.119,0.026996296042235128,0.019999999999999997,3.469446951953614e-18,0.30528911594396846,0.0827125884486357,0.8187,0.1691,0.0034000000000000002,0.0088,0.1779,0.058679553508867124,0.05,0.18526274964561984,0.9078781800936966,0.4352177222659557,0.11074967130086012,0.3367383628668855,0.12182251100549545,0.7452762272167972,1.0,0.8138025594829814,0.06988664813722274,0.1342266857255534,0.20770155080420885,0.12616400487342672
6,0.5423,False,1,0.0,0.16460000000000002,1.0,20.0,0.0,0.26497507544146287,0.12422313049751871,1.6803473606156842,0.0781033916448153,1.512479166666667,0.016621263677891726,0.0955386283568304,0.022509673154233713,0.0014000000000003042,0.004200000000000912,0.0034797009052975553,0.0016354655187635692,0.040000000000000036,0.0,0.0995,0.045345892868042637,0.019999999999999997,3.469446951953614e-18,0.2663084087747962,0.12450547571737464,0.8343999999999999,0.1598,0.005800000000000001,0.0,0.1598,0.07840127549982844,0.05,0.10540604792674636,0.984397999982127,0.41975549133381634,0.05,0.2824227708998025,0.1303594067284351,0.7660946750513762,1.0,0.8341463159653371,0.14172331312693748,0.06776726645782105,0.3581744046202596,0.19284453254600173
7,0.5424,False,1,0.0,0.1846,1.0,24.95,0.0,0.29611563014960096,0.11061967179888955,1.7655257616234796,0.11273038776106029,1.5241888894187086,0.03514112875103675,0.15799906160429517,0.07316321449463459,0.004600000000000477,0.013800000000001433,0.004161387561795212,0.0013903135594029586,0.05800000000000005,0.006000000000000003,0.11120000000000001,0.03524429031772381,0.019999999999999997,3.469446951953614e-18,0.2982822968162676,0.11096136312448525,0.8295,0.0855,0.0137,0.0713,0.1568,0.059443754928503637,0.05,0.09025945199889,0.9030533634902459,0.49196310064618576,0.05,0.2943995392906678,0.05,0.743551510613887,1.0,0.8068192851505407,0.05,0.07875168462575619,0.12633744194726723,0.145328575185976
8,0.3813999999999999,False,1,0.0,0.22269999999999998,0.8696999999999999,82.4,0.0,0.2643130271750154,0.13348493036468212,1.9601870596226643,0.4204181440297038,1.9589533740463665,0.865038154234155,0.3633620374016982,0.34488566380433394,0.3865610179258719,0.7513248195952634,0.006743006328849001,0.006821449423379261,0.05800000000000005,0.0060000000000000045,0.1683095238095238,0.1650605238408392,0.019999999999999997,3.103167691559091e-18,0.2661212588429261,0.13273770806112226,0.7665420289855072,0.08030269151138718,0.05399337474120084,0.09916190476190476,0.17946459627329192,0.17721361931543778,0.05,0.05,1.0,0.511506099925361,0.1605984483944539,0.23061641631339844,0.07475880569961471,0.7537673822437292,1.0,0.7826700453736812,0.05526578379308526,0.0992560478127928,0.23353017259462075,0.132391189908609
9,0.45840000000000003,False,1,0.0,0.11680000000000001,1.0,50.0,0.0,0.18452743830873816,0.1706175538988303,1.6240115531934491,0.05703799634306637,1.5254279513941875,0.032977159877382506,0.08796356826311061,0.03092883394825332,8.099054367252931e-243,0.0,0.0024103292597048584,0.002212776146293455,0.04000000000000002,0.017888543819998326,0.07050000000000001,0.06131924657071384,0.019999999999999997,3.469446951953614e-18,0.18569410497540478,0.17115267525761937,0.8898999999999999,0.0815,0.0251,0.0034999999999999996,0.085,0.08641643362231516,0.05,0.05,0.9726526588638209,0.42075166979994827,0.099346840935024,0.2579428164302435,0.05,0.7269771301568977,1.0,0.8012075220700167,0.05,0.10690681409139627,0.2973088839657514,0.052960566637842876
