generation,fitness,accepted,num_threats_active,mean_child_survival,mean_child_ttd_norm,mean_mother_ttd_norm,mean_child_injury,std_child_survival,mean_u_drift_end,std_u_drift_end,mean_overall_deficit_episode,std_overall_deficit_episode,mean_overall_deficit_end,std_overall_deficit_end,mean_local_deficit_episode,std_local_deficit_episode,mean_local_deficit_end,std_local_deficit_end,mean_du_plastic_episode,std_du_plastic_episode,mean_peak_du_plastic_episode,std_peak_du_plastic_episode,mean_plastic_active_frac,std_plastic_active_frac,mean_lr_eff_episode,std_lr_eff_episode,mean_peak_u_drift_episode,std_peak_u_drift_episode,frac_forage,frac_care,frac_self,frac_protect,maternal_fraction,std_maternal_fraction,mutation_sigma,u_forage_child_hunger,u_forage_energy_deficit,u_forage_low_fear,u_care_child_warmth,u_care_closeness_deficit,u_care_bonding,u_self_fatigue,u_self_fear,u_self_stress,u_protect_child_injury,u_protect_fear,u_protect_closeness_deficit,u_protect_bonding
0,0.57075,True,1,0.0,0.18150000000000002,1.0,10.0,0.0,0.0,0.0,1.6316226259350237,0.037962198556487435,1.5416555555555564,0.06990184387967208,0.10372651705287068,0.019644840004928003,0.01600000000000051,0.048000000000001534,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.8192,0.1761,0.004700000000000001,0.0,0.1761,0.05805592131729545,0.0,0.1425498704150953,0.9088877462250226,0.4573480144243981,0.07780501610369671,0.08985310184691277,0.15502577849560056,0.7482431924094506,0.8792719274331225,0.8328456081174688,0.061341304779678266,0.05,0.1402638846824989,0.07525429076600859
1,0.5995,True,1,0.0,0.199,1.0,0.0,0.0,0.0,0.0,1.700441492970682,0.03656055817934956,1.5309335074318786,0.044344815438750754,0.10468279132220362,0.003705079171375542,0.009200000000000387,0.027600000000001162,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.8008000000000001,0.199,0.0002,0.0,0.199,0.0,0.05,0.18509974083019057,0.9177754924500451,0.4146960288487962,0.05561003220739341,0.07970620369382553,0.2100515569912011,0.5964863848189011,0.8585438548662451,0.7656912162349375,0.05,0.05,0.1805277693649978,0.05050858153201718
2,0.5995,True,1,0.0,0.199,1.0,0.0,0.0,0.0,0.0,1.670925981953787,0.021874064840069058,1.5381000352078014,0.029914767298157657,0.10348378036462529,0.0015593323345395632,2.3980567080905306e-242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.8006,0.199,0.0004,0.0,0.199,0.0,0.05,0.15990551372598522,0.8879646421757574,0.43342069175672004,0.07626788085817776,0.07052592095648871,0.24264936832816936,0.650219856990022,0.7942825982491659,0.7026296846972064,0.20448999163891857,0.05,0.15342033772151045,0.076563714378897
3,0.5995,True,1,0.0,0.199,1.0,0.0,0.0,0.0,0.0,1.6822107241173385,0.04334490894950343,1.5850222222222932,0.0972791173206408,0.10621986985210545,0.003688829093207682,0.02020000000000057,0.06060000000000171,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.8008000000000001,0.199,0.0002,0.0,0.199,0.0,0.05,0.1206752694004791,0.819675532286724,0.4290059310869192,0.09168006543219205,0.05,0.238866959356633,0.6851238164815189,0.7630082154393839,0.66698778894227,0.1547231435030887,0.05,0.05,0.06005393968673392
4,0.47145,False,1,0.0,0.2529,0.8099999999999999,30.0,0.0,0.0,0.0,1.9959947895012378,0.49458204361463604,2.095711938293225,0.9302692191428935,0.36466668486439124,0.38258110351339475,0.45796882287882845,0.7544510819748526,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.6654961816388305,0.3094262384062346,0.025077579954934964,0.0,0.3094262384062346,0.18705979040120388,0.05,0.10609929827222063,0.8124664860062428,0.381107384627701,0.20514530395936764,0.08317807805429747,0.28382205444784825,0.6668337693674611,0.7861427172955677,0.6709814887010186,0.13748025263131386,0.09821215109622305,0.09855005111709847,0.05
5,0.46735,False,1,0.0,0.19270000000000004,0.8619999999999999,30.0,0.0,0.0,0.0,1.8481141098222007,0.3868212398356256,1.9107888106505926,0.788901524177358,0.23945257993281244,0.28756491296669584,0.21538466333129622,0.4694604564754916,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.7295488506047524,0.25929778274914017,0.011153366646107528,0.0,0.25929778274914017,0.23762917158335106,0.05,0.1599294821142439,0.8350076539748533,0.48434612572683416,0.12511472635932722,0.08734514368101609,0.22833306065763193,0.6830622801074632,0.7423220118797919,0.6289740164554083,0.10494642323343117,0.05,0.05,0.05
6,0.5995,True,1,0.0,0.199,1.0,0.0,0.0,0.0,0.0,1.6784040099520183,0.05504583635019301,1.5222000000000002,0.03096062014882778,0.10848039992320713,0.007854067051033727,2.724143351459914e-242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.8007000000000002,0.198,0.0013000000000000002,0.0,0.198,0.0014142135623730961,0.05,0.0926083340401545,0.8247383013460479,0.3884877215261716,0.09190603814142634,0.15754270666486483,0.2399511615900177,0.6719621260127712,0.8016504406424834,0.720105854083682,0.17382016016884078,0.05,0.0564402132419783,0.08072339487802493
7,0.57075,False,1,0.0,0.18150000000000002,1.0,10.0,0.0,0.0,0.0,1.6600692982724339,0.04270114970953719,1.5188750000007538,0.0323471888272916,0.1034416351473404,0.018255123608878005,2.3970278516233324e-242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.8180000000000002,0.17850000000000005,0.0033,0.0002,0.17870000000000003,0.05790863493469691,0.05,0.13171741687513605,0.8350789916739887,0.4328734421259767,0.10266635414701308,0.05,0.2319734061183664,0.6361944523689245,0.8309266779946598,0.7492491242429254,0.1562491082390192,0.13260241880080628,0.05,0.05
8,0.5995,True,1,0.0,0.199,1.0,0.0,0.0,0.0,0.0,1.7138238942042268,0.05914778413150332,1.6498250000000012,0.28741779556118136,0.11604301445596647,0.03672973840360426,0.0681000000000009,0.20430000000000267,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.8005000000000001,0.199,0.0005,0.0,0.199,0.0,0.05,0.14100328716304456,0.855017022266896,0.4271370688573238,0.05,0.2502170175559377,0.2518280344272609,0.6296501184039492,0.7883193698510043,0.6929034863133126,0.20967932252334878,0.10230972000724688,0.05,0.05
9,0.5138,False,1,0.0,0.1476,1.0,30.0,0.0,0.0,0.0,1.6247805984821437,0.034573676279897124,1.5299000000000007,0.03641002609172365,0.09366194695543356,0.02544817409591792,1.259270196633272e-242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.8516999999999999,0.137,0.011300000000000001,0.0,0.137,0.0873097932651315,0.05,0.16705276590192436,0.8218071867232294,0.3616385026964902,0.05508629952297594,0.3585302400576399,0.2107767762763522,0.5382407111113073,0.7752557849574759,0.653208779728848,0.23368574573831158,0.05529388694628616,0.07268749015398934,0.05
10,0.48414999999999997,False,1,0.0,0.24409999999999998,0.7242,0.0,0.0,0.0,0.0,1.9850851174636766,0.356053603997718,2.3319909831132906,1.1269307642074213,0.4046801848021446,0.3462590982395706,0.559594690589525,0.7763793602058918,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.6209965500485415,0.37280043417432596,0.006203015777132575,0.0,0.37280043417432596,0.21896909307948823,0.05,0.18013902671125837,0.7971442178719671,0.47519597412728787,0.05671295371425938,0.36118198442155364,0.23936980228249713,0.6474783946576441,0.8854619089079716,0.6279142956406267,0.25800860074727483,0.10092990452607403,0.10308615154795742,0.05
11,0.57075,False,1,0.0,0.18150000000000002,1.0,10.0,0.0,0.0,0.0,1.667988381651649,0.04456449167739667,1.5605462101300567,0.07706880762865623,0.09972044814058523,0.016943078946749016,0.017100000000000636,0.0513000000000019,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.818,0.17930000000000001,0.0024000000000000002,0.00030000000000000003,0.17960000000000004,0.0582,0.05,0.13129285714525238,0.8581256900243038,0.4811340184039202,0.05,0.25975154635303094,0.23453663130997143,0.7429030818110139,0.8722685106828744,0.6085976488654365,0.19906490469772356,0.08766034736319223,0.05,0.05
12,0.5419999999999999,False,1,0.0,0.164,1.0,20.0,0.0,0.0,0.0,1.659128536260813,0.05899535949001896,1.5346000006317246,0.04917153776482236,0.09809701126085982,0.02463757842146775,1.6992516769951237e-242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.8352,0.1597,0.005,0.0001,0.1598,0.0784,0.05,0.13907403402038557,0.9463471616690788,0.41268632242816905,0.07295807853118172,0.18463791047948086,0.2391880447710076,0.6617812657074262,0.7993513293733807,0.6586268981178934,0.1893831721006249,0.07788916184787957,0.05,0.1930025447346107
13,0.45805,False,1,0.0,0.26789999999999997,0.7282,20.0,0.0,0.0,0.0,1.9905814931948604,0.37624974065818984,2.3108167499690078,1.036863757290765,0.4554298261503721,0.3800691814699102,0.6790244595172302,0.9010470537156591,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.6158488935545526,0.3637126736117298,0.020038432833717614,0.0004,0.3641126736117298,0.2158816125779839,0.05,0.23623134388012973,0.8438346243498072,0.3816329546513004,0.127606212296352,0.24225650540869936,0.2709844424023042,0.6163711768727946,0.739498801605548,0.766211332635867,0.23361747584084308,0.056903359049864315,0.05106386022374564,0.05
14,0.57085,False,1,0.0,0.18170000000000003,1.0,10.0,0.0,0.0,0.0,1.6780672719246408,0.06251268546506195,1.5370585070186196,0.0363462502316501,0.09791007532102053,0.01643074488836818,1.6410049254642743e-242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.8179000000000001,0.17950000000000002,0.0026000000000000003,0.0,0.17950000000000002,0.0585,0.05,0.11717423519884074,0.8317293906121641,0.4178638212575874,0.05,0.18445238026264066,0.30921168707805563,0.5625078625440221,0.8647440434945002,0.7306384977221544,0.14671452591866174,0.11831763003492576,0.1170092487278463,0.05
15,0.42405,False,1,0.0,0.3013,0.7273999999999999,45.15,0.0,0.0,0.0,2.233028784513108,0.5401161767229913,2.8085419117699066,1.6622434173909753,0.5519517970832256,0.3875224261102818,0.7063887020651116,0.8826839649776917,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.5972314039418858,0.34019711959913324,0.04273851544061609,0.019832961018364847,0.3600300806174981,0.20895751744962807,0.05,0.2704858063197527,0.9214083900971328,0.45486559446937797,0.10798117701630291,0.27518794767092447,0.22907365197010515,0.6295792781393384,0.7252482564206056,0.7044482118041725,0.2089973840582027,0.11511354372659233,0.05,0.05
16,0.49800000000000005,False,1,0.0,0.2532,0.8628,30.0,0.0,0.0,0.0,1.8989194221438108,0.30505902741843155,2.01110202211638,0.9826824178966312,0.34150589549173654,0.3042026877164068,0.38070202211637966,0.7614278946777622,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.7265350099540893,0.25117300207207577,0.022191987973834967,0.0001,0.25127300207207576,0.1751727782108408,0.05,0.09927577992523798,0.8624964678928578,0.38913122236984454,0.13399818429308752,0.21707076397121378,0.20202425726631784,0.6998810759301475,0.8302497596232123,0.7179368863350449,0.27816690877688943,0.09416831996773772,0.11185696096507775,0.05450640366392392
17,0.57075,False,1,0.0,0.18150000000000002,1.0,10.0,0.0,0.0,0.0,1.6664674626652083,0.04787121248076093,1.514294618075424,0.022434517800269286,0.09850972370178701,0.016355991098324082,2.5892851766391095e-242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.8178000000000001,0.17880000000000001,0.0034000000000000002,0.0,0.17880000000000001,0.05893521867270876,0.05,0.19847505927093148,0.7652225395163268,0.42181020115441176,0.05,0.17576930871531082,0.2041355868924402,0.6103887915938763,0.8005290526149689,0.7351378010254817,0.1724507803167068,0.10424078472807916,0.05,0.10243643173462179
