generation,fitness,accepted,num_threats_active,mean_child_survival,mean_child_ttd_norm,mean_mother_ttd_norm,mean_child_injury,std_child_survival,mean_u_drift_end,std_u_drift_end,mean_overall_deficit_episode,std_overall_deficit_episode,mean_overall_deficit_end,std_overall_deficit_end,mean_local_deficit_episode,std_local_deficit_episode,mean_local_deficit_end,std_local_deficit_end,mean_du_plastic_episode,std_du_plastic_episode,mean_peak_du_plastic_episode,std_peak_du_plastic_episode,mean_plastic_active_frac,std_plastic_active_frac,mean_lr_eff_episode,std_lr_eff_episode,mean_peak_u_drift_episode,std_peak_u_drift_episode,frac_forage,frac_care,frac_self,frac_protect,maternal_fraction,std_maternal_fraction,mutation_sigma,u_forage_child_hunger,u_forage_energy_deficit,u_forage_low_fear,u_care_child_warmth,u_care_closeness_deficit,u_care_bonding,u_self_fatigue,u_self_fear,u_self_stress,u_protect_child_injury,u_protect_fear,u_protect_closeness_deficit,u_protect_bonding
0,0.38225,True,1,0.0,0.2721,0.8042,77.95,0.0,0.353733156309434,0.12267915342263976,2.036549619974358,0.3868712201385366,2.2057348514329727,1.069134357800032,0.4759166901249549,0.36413850057367675,0.5020901693627368,0.785528984095731,0.026296155908165947,0.011320152876184117,0.14279228956542458,0.031105623404429603,0.38226517434184987,0.061920854722782,0.04194484604104384,0.0027182248151214204,0.38847582844626605,0.13775719836005956,0.7140985206181565,0.23030385182884214,0.0496206336879708,0.005976993865030675,0.2362808456938728,0.17052507752269466,0.0,0.8188134442683003,0.4949108033864622,0.4095104450852727,0.9131326920150835,0.9129976338960308,0.8809456808539958,0.29988550685888665,0.3170807589914399,0.3448786122856069,0.8819449942872095,0.582822268965906,0.8405495398010204,0.9833214264461487
1,0.43610000000000004,True,1,0.0,0.25650000000000006,0.8638999999999999,62.05,0.0,0.3769717608850984,0.12341207453665651,1.9598253229106835,0.27020927368546865,2.03138634142061,0.9397433828226741,0.40018348534817727,0.30397550726464645,0.3423399158585353,0.6850384280777503,0.02816406727522226,0.0157764478671897,0.15306479317180552,0.031170145657542638,0.40760334759232364,0.09424622160323393,0.04147480254899838,0.0014976879939220525,0.4052461701695724,0.13179967043502117,0.7567545936187748,0.19276586868647225,0.03999940740159334,0.010480130293159608,0.2032459989796319,0.14559480707014383,0.05,0.7376268885366005,0.4898216067729244,0.31902089017054536,0.926265384030167,0.9259952677920616,0.8618913617079916,0.2997710137177733,0.3341615179828798,0.38975722457121376,0.863889988574419,0.6656445379318121,0.7810990796020408,1.0
2,0.3869,False,1,0.0,0.2815,0.7975,76.3,0.0,0.4089657736284698,0.13797760016238783,2.1121718772771683,0.3627064113274443,2.24273201230968,1.1125752758548297,0.5054423592212945,0.34426742696769114,0.5295834955404575,0.8108996734679658,0.026956451222245,0.008277510867721926,0.1650494213562374,0.031915469696108506,0.3803928642539421,0.03571291820337169,0.04262271583100922,0.002519339560357374,0.43663842839728123,0.13533691374912787,0.6957166446795189,0.23879739869739866,0.04598874064203406,0.019497215981048317,0.25829461467844705,0.17968769075032098,0.05,0.6374549256623238,0.4659279710442509,0.38746081864655635,0.9391738096730128,0.9611128627892369,0.9063104539228647,0.3358820040626227,0.26505638130304043,0.3400844927476219,0.8554166940635658,0.6800435301137141,0.7959519983094312,0.9906211513882633
3,0.4437,True,1,0.0,0.2629,0.9445,80.0,0.0,0.37756846640360076,0.1130272935023446,1.900885082974641,0.3513184135970165,1.9058744084511,1.0209382602021766,0.3412369443569571,0.28346902533283097,0.23045289502302263,0.6913586850690681,0.02393903834438197,0.01312667998148551,0.14400191017815714,0.017994269465528855,0.3801325842696629,0.06743926776374831,0.041293338614417065,0.0021588995896223368,0.40300105803090747,0.12089081306180226,0.7867595505617977,0.1511269662921348,0.05464044943820225,0.007473033707865168,0.1586,0.09107381621519983,0.05,0.7192221614786978,0.5623605771650452,0.3299803385317675,0.9485215072634731,0.9154649953849634,0.8365461909813348,0.31977412436404995,0.38503715182493864,0.4503050229068327,0.8865495050224699,0.5978652358464761,0.820860371247679,0.9214402919317022
4,0.4514999999999999,True,1,0.0,0.29779999999999995,0.9458,85.15,0.0,0.3815705517249672,0.11939044596444388,1.9465043145371852,0.29434619582331906,1.7932903192686216,0.7981904245325414,0.40323545737568595,0.2863678539382744,0.19124257507908524,0.5737277252372557,0.025125171841762668,0.008255314655495758,0.14757960432206985,0.028191566202194544,0.38704978165938864,0.0425546916321225,0.041962976164313215,0.002339931103058569,0.4044278367917175,0.11682348946842168,0.7809816593886463,0.1396475982532751,0.07297903930131004,0.006391703056768559,0.14603930131004367,0.06491789182212648,0.05,0.6612328226452521,0.53022863836531,0.28982076167447374,0.9934509658274968,0.9377388635849558,0.8679675726224274,0.285329041895383,0.39253209253595867,0.5135183455475298,0.8258285566291187,0.5717746638113673,0.7924822937740046,0.8712057814610663
5,0.36355000000000004,False,1,0.0,0.3364,0.5539000000000002,40.8,0.0,0.432214038912117,0.029914406362104875,2.36914478373245,0.4177966532611382,3.1383538029727234,1.2017747085102748,0.819805129885738,0.37568600880892994,1.1631398229408019,0.8368824735901353,0.040026112067150746,0.012951274309231205,0.15000000000000008,3.825842074281555e-17,0.45286807409678415,0.06129526608621518,0.044377247258452865,0.002685326183722658,0.46043218590838525,0.0256600805839189,0.5744252871455082,0.3096066418504191,0.09455099349949954,0.021417077504573147,0.33102371935499225,0.1310994703345345,0.05,0.6710897330916954,0.5665664412163153,0.30360249896556685,1.0,1.0,0.8315654054764894,0.28096205672117325,0.45745302317202713,0.5474497379345225,0.746798859287306,0.6931230773433348,0.841929167336792,0.9080128046837006
6,0.40880000000000005,False,1,0.0,0.2766,0.741,50.0,0.0,0.33121215253581426,0.10952791188227176,2.078247505197211,0.41063255367691665,2.615042374772183,1.3484519945442108,0.5553742524322524,0.40694296962045845,0.7683969711754293,0.951551165564918,0.02913321473743554,0.015248378803484286,0.14311481000725176,0.02065556997824494,0.38451059411420896,0.06285511694266831,0.04279387582706224,0.0031202597054574535,0.36100233797503223,0.10608066650621828,0.6959970207362673,0.2208841454117409,0.07951394711487081,0.0036048867371209895,0.22448903214886187,0.141693775629927,0.05,0.6201542949616385,0.49608384647832116,0.35179358897747726,1.0,0.9407093290011991,0.9112877251535637,0.21265596507001228,0.4188640754417122,0.5022585846816324,0.8823668226170811,0.5662604631901104,0.76364870819498,0.8287912278913565
7,0.37474999999999997,False,1,0.0,0.2842,0.7404999999999999,68.8,0.0,0.39519848556097487,0.12953259166334843,2.1080661669685665,0.44367578702661103,2.5720050378777257,1.313430882696309,0.582892498850966,0.4269233175802935,0.7626958881204049,0.9557547999131438,0.03385934664492683,0.018086069097194853,0.15116000143575006,0.01990251959937436,0.44124466901246934,0.09214116450920251,0.04233479475087089,0.0024258367629846527,0.4181917955644572,0.13547783821240153,0.6789712468742991,0.2222813344638559,0.08560715195709707,0.013140266704748018,0.2354216011686039,0.1581988549800417,0.05,0.6902946398280942,0.44732739813901157,0.3717855680767288,0.9905579644767896,0.9580431421645443,0.7792855455715848,0.2398241353442663,0.5554525391122689,0.51985468821247,0.8519477012237795,0.4967154528822785,0.6921820750975353,0.829978004029694
8,0.39015,False,1,0.0,0.2543,0.8068,70.2,0.0,0.3896461549017739,0.11531520682904783,1.9928653077475975,0.28236094682002855,1.9800983472889406,0.7907945732473748,0.47770173033731284,0.33397226488013987,0.33300638953040973,0.5483173147527457,0.02806855371648522,0.011870647194097162,0.14854698652880874,0.025774067984047605,0.3984157606769315,0.05446083407034683,0.04209851219035377,0.0019327202666644427,0.42921337534882403,0.13370724781062202,0.7327479733773041,0.1883525891944571,0.06174271575822478,0.017156721670014013,0.20550931086447108,0.14584574066146988,0.05,0.7113038365518122,0.5815400739838086,0.24217913402563793,0.9644959519169322,0.9380161310933917,0.7504552795542097,0.29499464576067774,0.4343531072130032,0.5612690731680303,0.834626523313678,0.5474562439025514,0.8018178443070455,0.8509936421169634
9,0.42660000000000003,False,1,0.0,0.2626,0.7506,40.0,0.0,0.32872159491148606,0.1452822457683936,2.07033430710613,0.4562952796711036,2.295225744309641,1.060709817714584,0.542479458329354,0.4166435982120035,0.5740576192955901,0.8137156181443385,0.029619599353402852,0.015282479148630443,0.13530102667464727,0.030144594484060237,0.4005771346087462,0.06807136889337902,0.042095174202936306,0.0026025220425484746,0.3729392769528425,0.17418873240725563,0.7158918535496632,0.2165824927941194,0.05528822274904081,0.012237430907176456,0.22881992370129586,0.16617560500871517,0.05,0.6000644935387888,0.5041338523453399,0.26954576047758294,1.0,0.903198181440291,0.8681892710435258,0.2732931173322955,0.3467324893786518,0.5309275992492746,0.7566718306183503,0.5413018572691768,0.7955725337376551,0.887424186760861
