generation,fitness,accepted,num_threats_active,mean_child_survival,mean_child_ttd_norm,mean_mother_ttd_norm,mean_child_injury,std_child_survival,mean_u_drift_end,std_u_drift_end,mean_overall_deficit_episode,std_overall_deficit_episode,mean_overall_deficit_end,std_overall_deficit_end,mean_local_deficit_episode,std_local_deficit_episode,mean_local_deficit_end,std_local_deficit_end,mean_du_plastic_episode,std_du_plastic_episode,mean_peak_du_plastic_episode,std_peak_du_plastic_episode,mean_plastic_active_frac,std_plastic_active_frac,mean_lr_eff_episode,std_lr_eff_episode,mean_peak_u_drift_episode,std_peak_u_drift_episode,frac_forage,frac_care,frac_self,frac_protect,maternal_fraction,std_maternal_fraction,mutation_sigma,u_forage_child_hunger,u_forage_energy_deficit,u_forage_low_fear,u_care_child_warmth,u_care_closeness_deficit,u_care_bonding,u_self_fatigue,u_self_fear,u_self_stress,u_protect_child_injury,u_protect_fear,u_protect_closeness_deficit,u_protect_bonding
0,0.38184999999999997,True,1,0.0,0.2928,0.7521,70.3,0.0,0.0,0.0,2.1122880041856895,0.48975833473540487,2.467829200296661,1.2369787161364343,0.5687023973877863,0.41518648625730104,0.5549535357040289,0.7273097615157018,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.6600713842097716,0.2119783226209644,0.11295029316926408,0.015,0.22697832262096437,0.17070547935354846,0.0,0.6919448447283747,0.09247657309279875,0.37613848891546264,0.6618187406688394,0.320002348803275,0.9518709163175049,0.19978666033507575,0.41857431430162423,0.6104939926486986,0.5134060017471985,0.2156262167229152,0.2572734331240501,0.6644082669948057
1,0.38260000000000005,True,1,0.0,0.3033,0.6749,53.25,0.0,0.0,0.0,2.0923263901458866,0.3463870355178527,2.7298002647795965,1.4088277295893588,0.6298812307173076,0.388859871939916,0.8053310810230272,0.8310762863910366,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.6355410865249443,0.24574878572826342,0.11781012774679231,0.0009,0.2466487857282634,0.16384742077411765,0.05,0.677419686060943,0.09808297544591255,0.43867824505566677,0.5937742421127321,0.3249989929187031,0.9494713611630684,0.1819751758223876,0.36414635995253797,0.592943107720784,0.6428259994294242,0.19034367716553957,0.22805797271984585,0.6007532982061026
2,0.46030000000000004,True,1,0.0,0.3457,0.8149000000000001,60.0,0.0,0.0,0.0,2.0456140416343134,0.29709608842766494,2.0711254949343383,0.838120519503435,0.5433958743632823,0.3188024091036416,0.511854022419411,0.7956320495269691,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.6721910543294933,0.20730424768332528,0.12050469798718137,0.0,0.20730424768332528,0.11996577188334581,0.05,0.7147588380473285,0.07016566958948856,0.4331381670918334,0.5344074103844432,0.2745876970753051,0.914978274582833,0.17769304627241425,0.4052840225697947,0.6387442979518553,0.7286684050266712,0.21630668174131257,0.31949377575922966,0.654873912931175
3,0.36974999999999997,False,1,0.0,0.2711,0.7436,68.8,0.0,0.0,0.0,2.1106334619697646,0.4441098065344903,2.432408753858091,1.1016161457521703,0.5536721887437526,0.4158961031028734,0.4530781009440202,0.627360707051077,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.6413259874183173,0.22767001925615532,0.13100399332552737,0.0,0.22767001925615532,0.1942984626687086,0.05,0.7331900517427191,0.08489100073194435,0.3663279819049598,0.4822363805502481,0.19273799862183105,0.9813814960222533,0.19856724100337395,0.4411712570210969,0.6888521700409109,0.7184420472309166,0.2146606932757852,0.3008369306244619,0.6706633005971571
4,0.4471499999999999,False,1,0.0,0.31399999999999995,0.8027,55.6,0.0,0.0,0.0,2.0855559414195253,0.3938591488578853,2.229996342094848,1.047019096600216,0.5458988374859886,0.356987862183454,0.5366406959780972,0.8265567899039759,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.6671334033616653,0.20548534303247612,0.12708125360585865,0.00030000000000000003,0.20578534303247614,0.11640180477467718,0.05,0.6995215219534915,0.08829849580377955,0.4051056363163903,0.5193387315795284,0.2906738577449071,0.9329966128667637,0.16791959415958135,0.33825339502369783,0.6934751600538721,0.6698865418784311,0.20142432139435187,0.2918131205319173,0.6271218632803528
5,0.4559,False,1,0.0,0.32680000000000003,0.7350000000000001,37.5,0.0,0.0,0.0,2.0848892198004267,0.32457414853409144,2.4637502241345777,1.2682773377744874,0.5910709695420001,0.33408163610447317,0.6710070681452478,0.8856334417970475,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.6581985640945817,0.2630583558506107,0.07501637198027342,0.0037267080745341614,0.2667850639251449,0.1543923953662437,0.05,0.737069926470452,0.11179301249822883,0.418101606678911,0.49988607605090224,0.264386968243296,0.916662396153349,0.21272251466531997,0.35546780056820565,0.5996486636211736,0.6570256726615361,0.20909471893757758,0.2548547769625689,0.6826499582278496
6,0.41789999999999994,False,1,0.0,0.27609999999999996,0.7997,60.0,0.0,0.0,0.0,2.040325884366999,0.3971270787593859,2.1301477668593227,1.007398812790024,0.5025571836011825,0.37649903973561627,0.45094776176380813,0.747373555966319,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.6557326181065312,0.20003419913419912,0.14423318275926972,0.0,0.20003419913419912,0.1359712923800502,0.05,0.7703084913491958,0.08296628498724809,0.47086604715962505,0.43721379757840406,0.29312366148127206,0.9314434730552836,0.14099500942102058,0.22132346107928055,0.643086829559842,0.747552090532706,0.34095380206902304,0.33214187231463976,0.6454596121135963
7,0.45814999999999995,False,1,0.0,0.2658,0.8760999999999999,56.4,0.0,0.0,0.0,1.9325037653937365,0.37392708832740706,1.9511871173078972,0.8822561533744062,0.4233571165507798,0.366359699129454,0.3443194566252803,0.6890168692842452,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.7966513969206044,0.13782259754050136,0.06552600553889423,0.0,0.13782259754050136,0.11400403613398431,0.05,0.6592801094611577,0.07536059224249989,0.49975648092826813,0.5897563124707839,0.2547876264147279,0.8529641934327341,0.21048921233042595,0.5242880525455191,0.590011497044951,0.7616782256575874,0.26469076222672794,0.3124564711548695,0.6348923753184623
8,0.4417,False,1,0.0,0.3048,0.8026,56.0,0.0,0.0,0.0,1.97749343291393,0.2495100590887583,2.3084732840926985,1.176996323319238,0.5095765229242358,0.3210860608167446,0.5402320875517759,0.822824939824965,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.684804977420162,0.20830111461047868,0.10689390796935934,0.0,0.20830111461047868,0.14084348137964606,0.05,0.7313777330650905,0.08850484814196821,0.46675166440837645,0.5281016392769402,0.25877686000231637,0.9536418991232638,0.09177776200193731,0.4617782410762137,0.6562900713061718,0.7122561215504679,0.13504592599371218,0.26828035410049983,0.6736438963067873
9,0.4706,True,1,0.0,0.2611,0.9319,62.95,0.0,0.0,0.0,1.861449289453816,0.22874387016822986,1.7360423197860997,0.6899885038126059,0.3294185669775712,0.2280042993339169,0.1995423197860995,0.5986269593582985,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.7791927899686522,0.1715028213166144,0.04730438871473354,0.002,0.1735028213166144,0.1065862576621496,0.05,0.6665861294640849,0.0571495334900631,0.33453317018537604,0.48117020803351523,0.3340014183139428,0.9326425112023101,0.2818254231193817,0.34563654043482106,0.6009191176384784,0.7182605310862461,0.20673525808630225,0.3587326522902498,0.61752997847283
