generation,fitness,accepted,mean_child_survival,mean_child_ttd_norm,mean_mother_ttd_norm,mean_child_injury,std_child_survival,mean_u_drift_end,std_u_drift_end,mean_overall_deficit_episode,std_overall_deficit_episode,mean_overall_deficit_end,std_overall_deficit_end,mean_local_deficit_episode,std_local_deficit_episode,mean_local_deficit_end,std_local_deficit_end,mutation_sigma
0,0.31848000000000004,True,0.0,0.20990000000000003,0.9315,53.95,0.0,0.35927473004230653,0.17049273749376945,1.8785338358307662,0.33927526501931066,1.799464910808426,0.8518661962842891,0.2834262543771445,0.2672186858492839,0.24136467005864298,0.7240940101759289,0.0
1,0.31052,False,0.0,0.1808,0.9332,48.0,0.0,0.3145195280228389,0.18082893189413424,1.8168668799642318,0.28403743347678156,1.624000000068996,0.34304897629260267,0.24051991865670724,0.2602353118749809,0.08000000000567661,0.24000000001702979,0.05
2,0.30035999999999996,False,0.0,0.20939999999999998,0.8646,52.8,0.0,0.2919214121523632,0.17116595915809973,1.9472136242107254,0.426267810330722,2.100607769534593,1.2492955791829703,0.34212322238977444,0.335053617139543,0.39112819952930533,0.7820141177665958,0.05
3,0.32267,True,0.0,0.2031,0.86,38.75,0.0,0.3377596408874785,0.15264274286538806,1.9552941699076674,0.43444514183068933,2.1971893384142747,1.5534596151996243,0.31158672233088547,0.3261074461209595,0.43564139385962053,0.8822089862222289,0.05
4,0.30835000000000007,False,0.0,0.20070000000000002,0.8262,40.0,0.0,0.33004169220226254,0.15253990609064788,1.915460962361085,0.33253106238397906,1.9090386607436458,0.6263132382158938,0.3407246781090144,0.2991361758121154,0.3359501666788384,0.5706888808434575,0.05
5,0.35467000000000004,True,0.0,0.2325,0.8603999999999999,33.1,0.0,0.3833352922709676,0.1125097251562454,1.9480021424987128,0.3236222008352938,1.870630298487157,0.7030011715933142,0.32992189627165397,0.2816481437355784,0.36266288577669037,0.6896124685736507,0.05
6,0.23260999999999998,False,0.0,0.1933,0.721,59.5,0.0,0.3473815496385844,0.1900085034105031,2.1385968670033906,0.5966513382500932,2.8406666404720933,1.8783303201835755,0.4380575213315584,0.423643561789138,0.8039341137983136,1.0721210086580115,0.05
7,0.27253,False,0.0,0.1672,0.8623000000000001,51.6,0.0,0.26484174583300346,0.17430091733492617,1.8740626150893227,0.43918752518186577,2.0009556368001733,0.9559664730915344,0.29241270635356365,0.3522523674739565,0.46717784472418344,0.9203843185681614,0.05
8,0.32377,False,0.0,0.1844,0.9243,41.3,0.0,0.351138449457166,0.15733748601662875,1.8733376095816852,0.38944087845008063,2.023762422003607,1.2101070992624343,0.23773993991774525,0.25910928792398874,0.28818879740043385,0.6434701008464007,0.05
9,0.30318,False,0.0,0.1823,0.9289,51.55,0.0,0.30417282947166463,0.18362220726156717,1.865929633235441,0.47648812402722146,1.8603591518841114,0.9973322620931624,0.2498053835696549,0.31111422733376615,0.1032000000000007,0.27138194486737693,0.05
10,0.42315,True,0.0,0.23099999999999996,0.9355,9.6,0.0,0.380465008663632,0.05177666859218388,1.828876377664841,0.17147641879618983,1.617018055555556,0.34456218216524026,0.25391077543351337,0.17988836340029468,0.08150000000000035,0.23921423452629237,0.05
11,0.3622900000000001,False,0.0,0.2113,0.9306000000000001,32.4,0.0,0.322047910964627,0.1041614230873028,1.852079439224653,0.2729076076702577,1.7228877880604148,0.616832760355549,0.28019710044891266,0.2450882146004307,0.18430602350955064,0.5160385832057021,0.05
12,0.34075999999999995,False,0.0,0.21059999999999998,0.9298,42.8,0.0,0.3625149912324557,0.11313331225441554,1.8422779070965383,0.3137562084331359,1.7773391285629185,0.725602741552746,0.24035835788509607,0.2454595041753579,0.22980626401276907,0.6894187920383074,0.05
13,0.32363000000000003,False,0.0,0.2029,1.0,59.2,0.0,0.34149475737625556,0.16161276213651382,1.7825140588844584,0.1187573404607219,1.5082047714233469,0.013094398330673804,0.19785021370000955,0.07783956599696873,1.9010916364723604e-212,0.0,0.05
14,0.3516500000000001,False,0.0,0.15950000000000003,1.0,30.0,0.0,0.25290658322020654,0.13731411343626507,1.7087316197310174,0.09866582120275043,1.515081553795465,0.026976285233441435,0.14490485557960722,0.08418494402578332,0.0014000000000003042,0.004200000000000912,0.05
15,0.38891999999999993,False,0.0,0.2294,0.9318,25.6,0.0,0.3777422814169289,0.0443663293003845,1.8427932647853738,0.1997675481286581,1.7802156506832543,0.8195357799988701,0.27675270766602067,0.23219738712071877,0.24781565068238803,0.7434469520471642,0.05
16,0.32277,False,0.0,0.1763,0.9311999999999999,40.0,0.0,0.28406828353926483,0.14461826273694717,1.8132782259479607,0.25551311734297627,1.6279638062546504,0.34194897116260775,0.25620106209734833,0.2529449529944358,0.0799041061299528,0.23971231838985838,0.05
17,0.3514400000000001,False,0.0,0.1987,0.9305,33.4,0.0,0.34853009694654086,0.14497375518869132,1.8012569338186366,0.23958558164651433,1.731057377843004,0.6931721335290124,0.2393018123491414,0.22676275353430997,0.22159071117633747,0.6647721335290123,0.05
18,0.2923000000000001,False,0.0,0.1564,0.9294,48.0,0.0,0.23661954890693487,0.17077916619296613,1.7712600940100198,0.3429019296762892,1.7365671853180888,0.5744351503307806,0.2133362815631597,0.2593608496420307,0.19617543319366282,0.5428463707822772,0.05
19,0.33003000000000005,False,0.0,0.2149,1.0,60.2,0.0,0.3553330717973331,0.12088214029118498,1.803579830946094,0.12690168459409829,1.5337333336774037,0.054373155908437665,0.2097926379347645,0.08761987670651043,0.00740000000000039,0.022200000000001167,0.05
20,0.41020999999999996,False,0.0,0.21430000000000002,0.9339999999999999,10.0,0.0,0.3685364471351368,0.0735520842023988,1.8156540614837327,0.18614768338238552,1.6268999999999998,0.34260077349591583,0.2056499190714413,0.1928928880667174,0.07999999999999993,0.2399999999999998,0.05
21,0.37543,False,0.0,0.2065,0.9296,24.0,0.0,0.3854566488174092,0.1099698765638584,1.8251871684868461,0.27976174587855734,1.7872037705584742,0.7077605285118895,0.23384233651273742,0.23712274282284054,0.22789557873846814,0.6459202437797529,0.05
22,0.23573000000000005,False,0.0,0.1342,0.9312999999999999,68.8,0.0,0.22868658051116628,0.17892123511436087,1.7447572205175503,0.2811036199794169,1.7637474944534588,0.7405273674874832,0.20844772017471686,0.2675457298946087,0.22834586328890794,0.6850375898667239,0.05
23,0.3223800000000001,False,0.0,0.14740000000000003,1.0,40.4,0.0,0.26187400681156064,0.16834187063225114,1.6888011972278083,0.09553497111519696,1.5452788601143248,0.046225475442278056,0.1423658163085867,0.07986913348290292,0.01280000000000075,0.025615620234538082,0.05
24,0.32121000000000005,False,0.0,0.2024,0.8651,40.0,0.0,0.33692942983808094,0.16610827846276285,1.8824058537590376,0.2860109391072371,1.9224471546284903,0.940792914070803,0.3218612198186149,0.2933105278544278,0.2805914392766357,0.6170243029087109,0.05
25,0.29534,False,0.0,0.19240000000000002,0.8022,40.0,0.0,0.3184949239421359,0.17194320988787506,1.9373036947843136,0.4018679878061195,2.0174852040453155,0.7513821135122978,0.381938275362956,0.35630109372591573,0.3772781105584483,0.583120316369047,0.05
26,0.2499500000000001,False,0.0,0.1557,0.9312000000000001,69.2,0.0,0.2641495138117492,0.18394114351700436,1.776593194645302,0.3126005571426373,1.744067640571322,0.7322029217139652,0.2128880382026895,0.2606813625773328,0.05,0.15000000000000002,0.05
27,0.33368000000000003,False,0.0,0.21880000000000002,0.8643999999999998,39.4,0.0,0.3517928107454091,0.16240658981047754,1.9082722851001743,0.31827279507896566,1.880470061034465,0.7708613684771417,0.3433644552764017,0.32310548864799954,0.298153049910986,0.6278283288685881,0.05
28,0.30536,False,0.0,0.2145,0.8027000000000001,42.8,0.0,0.3498593469016922,0.15385995230077396,1.9259506825432589,0.32918124137825544,1.943803263136326,0.6287999177512268,0.3835470286477368,0.32079171715062615,0.340372850938343,0.5474290353040518,0.05
29,0.27796000000000004,False,0.0,0.19260000000000002,0.8638,58.0,0.0,0.32678978860207764,0.1785124887903076,1.9390503358616997,0.4225840384136843,1.9875038114171246,0.8542796147176844,0.34928325058978255,0.36531184476358775,0.325087219661308,0.5758948038914217,0.05
30,0.37896,False,0.0,0.21960000000000002,0.8628,16.8,0.0,0.3581727532520742,0.113654317532236,1.899162720035747,0.37168576281709437,1.8257212353977317,0.664523800665935,0.3304867253339446,0.33052297761316773,0.2863075131474879,0.639302533598489,0.05
31,0.27604000000000006,False,0.0,0.1664,0.8652000000000001,50.0,0.0,0.2608936821479694,0.1768913927316059,1.8347483502160586,0.34713523209134983,1.8876175835303612,0.7656771327748187,0.30704220256261294,0.344552389181947,0.2899064723964345,0.6489082636916605,0.05
32,0.34065000000000006,False,0.0,0.2399,0.7224,22.0,0.0,0.37580495848649914,0.09120541180888564,2.096083982033608,0.3969213913465303,2.2546131170420565,0.7990039777945356,0.4582259413845198,0.3334095765775547,0.6481859730443906,0.7555193728606576,0.05
