generation,u_forage_child_hunger,u_forage_energy_deficit,u_forage_low_fear,u_care_child_warmth,u_care_closeness_deficit,u_care_bonding,u_self_fatigue,u_self_fear,u_self_stress,u_protect_child_injury,u_protect_fear,u_protect_closeness_deficit,u_protect_bonding
0,0.12483570765056164,0.8930867849414408,0.5323844269050346,0.17615149282040127,0.08829233126383321,0.08829315215254098,0.9789606407753696,0.9383717364576455,0.8765262807032524,0.12712800217929823,0.07682911535937689,0.07671351232148715,0.11209811357830171
500,0.3917844530064722,0.9148372508008517,0.30743145799130855,0.14488337628427017,0.9650139729932092,0.18034715018572428,1.0,0.3867833568838096,0.8806535064902163,0.1141620212859543,0.9615876734989481,0.47642381769191827,0.05
1000,0.3917844530064722,0.9148372508008517,0.30743145799130855,0.14488337628427017,0.9650139729932092,0.18034715018572428,1.0,0.3867833568838096,0.8806535064902163,0.1141620212859543,0.9615876734989481,0.47642381769191827,0.05
1500,0.3917844530064722,0.9148372508008517,0.30743145799130855,0.14488337628427017,0.9650139729932092,0.18034715018572428,1.0,0.3867833568838096,0.8806535064902163,0.1141620212859543,0.9615876734989481,0.47642381769191827,0.05
2000,0.3917844530064722,0.9148372508008517,0.30743145799130855,0.14488337628427017,0.9650139729932092,0.18034715018572428,1.0,0.3867833568838096,0.8806535064902163,0.1141620212859543,0.9615876734989481,0.47642381769191827,0.05
2500,0.3917844530064722,0.9148372508008517,0.30743145799130855,0.14488337628427017,0.9650139729932092,0.18034715018572428,1.0,0.3867833568838096,0.8806535064902163,0.1141620212859543,0.9615876734989481,0.47642381769191827,0.05
3000,0.3917844530064722,0.9148372508008517,0.30743145799130855,0.14488337628427017,0.9650139729932092,0.18034715018572428,1.0,0.3867833568838096,0.8806535064902163,0.1141620212859543,0.9615876734989481,0.47642381769191827,0.05
