generation,fitness,accepted,mean_child_survival,mean_child_ttd_norm,mean_mother_ttd_norm,mean_child_injury,std_child_survival,mean_u_drift_end,std_u_drift_end,mean_overall_deficit_episode,std_overall_deficit_episode,mean_overall_deficit_end,std_overall_deficit_end,mean_local_deficit_episode,std_local_deficit_episode,mean_local_deficit_end,std_local_deficit_end,mutation_sigma
0,0.59495,True,0.0,0.24750000000000005,1.0,89.65,0.0,0.3163912454175773,0.21592480939387657,1.9553502332304515,0.3646338899154238,1.5414,0.06095933070498725,0.27023459296494223,0.21584880433534473,4.158163676674093e-113,1.247449103002228e-112,0.0
1,0.59165,False,0.0,0.39180000000000004,0.8753,69.3,0.0,0.5176598112000853,0.060739710618325726,2.417716515303172,0.4985712039236381,2.3106151129849097,1.5886567492686785,0.5272685051413782,0.2917365991294502,0.4447531777573249,0.890345018100378,0.05
2,0.67427,True,0.0,0.1809,1.0,40.0,0.0,0.33307970519378655,0.14435630485666234,1.7828934436335726,0.1141909206356938,1.5493999999999999,0.0640143733859826,0.16406600899660176,0.06665165672229731,2.9704557405857056e-214,0.0,0.05
3,0.66966,False,0.0,0.2153,0.9791000000000001,40.15,0.0,0.3372298108837743,0.10667739672028037,1.824310415757274,0.1496691359878153,1.6305111111111124,0.3399489438789992,0.18352887643373658,0.1038632640519961,0.07980000000000086,0.23940000000000256,0.05
4,0.65694,False,0.0,0.18980000000000002,1.0,50.0,0.0,0.30723967256693796,0.14778843309950077,1.7569907200783248,0.10482461228697895,1.5,0.0,0.15682706581000316,0.07059545338501305,1.4859529714113455e-214,0.0,0.05
5,0.68532,True,0.0,0.28440000000000004,1.0,50.0,0.0,0.3831954051608232,0.12379976590681696,1.905360077286892,0.236155239232918,1.5157,0.023156208670678347,0.24632542343295877,0.1707193857183195,6.40666619973418e-146,1.921999732631244e-145,0.05
6,0.6388999999999999,False,0.0,0.23900000000000002,1.0,66.4,0.0,0.43801706295486864,0.13601216545489667,1.8690186909279738,0.18679555864857758,1.5126000000000002,0.022078043391568925,0.21021334826650015,0.10252658552376097,8.469578702576587e-194,0.0,0.05
7,0.6302399999999999,False,0.0,0.3008,1.0,80.0,0.0,0.4256540933603671,0.1332237326294249,1.9285890882036436,0.1856511383322497,1.590755555555557,0.14176061198764597,0.302575899198421,0.13560880946334145,0.03410000000000099,0.10196710253802663,0.05
8,0.66362,False,0.0,0.3454,1.0,70.0,0.0,0.4709897699693621,0.05816086391749806,2.034301789574485,0.17881950551439166,1.5333999999999999,0.07663837159021586,0.3272831602784704,0.13811956562788544,1.6401064462821912e-143,4.920319338846574e-143,0.05
9,0.7301599999999999,True,0.0,0.3671999999999999,1.0,40.0,0.0,0.41768544044317074,0.0723089716286215,2.043636729029441,0.38057385018400036,1.5873777777777789,0.17270461616426372,0.37005997478890157,0.28051012141783316,0.040800000000000836,0.12240000000000252,0.05
10,0.6562899999999999,False,0.0,0.2543,1.0,60.0,0.0,0.35554502049346975,0.15149033365299377,1.8580129673774028,0.2381070691898224,1.5234999999999999,0.03189435686763411,0.24507522739445067,0.17155554726797578,5.6353628753165476e-133,1.6906088625949643e-132,0.05
11,0.6325799999999999,False,0.0,0.15660000000000002,1.0,57.2,0.0,0.24874932976046255,0.15996859018829954,1.7352821229924558,0.13293548842043224,1.5135999999999998,0.017465394355696585,0.1462746897339003,0.08308250991975318,4.9835951929382e-207,0.0,0.05
12,0.6755,False,0.0,0.185,1.0,40.0,0.0,0.3076744757256046,0.13616116315853696,1.749301721792109,0.13663456870516552,1.5447,0.06952704509757339,0.14084152301529604,0.08596183538147228,1.4027579648721624e-192,0.0,0.05
13,0.60202,False,0.0,0.2734,1.0,90.0,0.0,0.3918070295367385,0.1678637881233871,1.9100377122653156,0.17662916910999635,1.5285,0.034578172305661244,0.2718498371699834,0.11107989659493107,7.631003399707643e-190,0.0,0.05
14,0.6553599999999999,False,0.0,0.2512,1.0,60.0,0.0,0.33059562987498226,0.1506555911787828,1.8472756720184846,0.19353193142250832,1.5050000000000001,0.008625543461139173,0.23042298549047496,0.13923048339176142,8.28042545544016e-172,0.0,0.05
15,0.65862,False,0.0,0.19540000000000002,1.0,50.0,0.0,0.29221079079606394,0.1481631018159131,1.7746051526015338,0.1365112462933204,1.5238000000007663,0.044941740066321414,0.1804135020344352,0.09201587287059038,1.724474815339306e-199,0.0,0.05
16,0.66131,False,0.0,0.2057,1.0,50.2,0.0,0.3075793652372997,0.17247376558344396,1.7920710209686697,0.22243577934925207,1.5129000000000001,0.01751256691636037,0.19331508899448674,0.1535696789090593,5.966672499884743e-155,1.7900017499654226e-154,0.05
17,0.5902999999999999,False,0.0,0.20540000000000003,0.9324,62.0,0.0,0.34358848824097554,0.17733518974853987,1.901237136690752,0.36427640650825205,1.7947495980362766,0.7137957326330772,0.24869188440814974,0.22013017214290284,0.05,0.15000000000000002,0.05
18,0.66083,False,0.0,0.13610000000000003,1.0,40.0,0.0,0.2246900530677777,0.14554441418662714,1.676819728635028,0.08319734000975779,1.5163,0.021104738804353828,0.11193759159162868,0.04531820009092017,7.542095104951242e-237,0.0,0.05
19,0.60942,False,0.0,0.2454,0.994,80.0,0.0,0.3171136488060837,0.17555910122841892,1.9041212693527876,0.23755300493370968,1.6319555555555567,0.34185382841208967,0.2734463882533453,0.16192367629201268,0.07990000000000085,0.23970000000000252,0.05
20,0.67232,False,0.0,0.1744,1.0,40.0,0.0,0.2729714904631471,0.13389297155380903,1.7453679440637155,0.14351716280201093,1.5143999999999997,0.020259318843435913,0.13219988238082103,0.08849436223248064,3.9894394025385325e-203,0.0,0.05
21,0.66692,False,0.0,0.2704,1.0,57.1,0.0,0.385479539112322,0.12070045333888846,1.9222673154888406,0.2102218434870027,1.5338000000000007,0.07552853765299788,0.24616774846347905,0.13835102716780728,0.017900000000000506,0.05370000000000151,0.05
22,0.62381,False,0.0,0.21270000000000003,1.0,70.0,0.0,0.268170903196275,0.17944760668530654,1.8257860405553046,0.2455728134493266,1.5191,0.029753823283739506,0.212339305030883,0.17679367303324273,4.2994406404988536e-138,1.2898321921496563e-137,0.05
23,0.62023,False,0.0,0.2792,0.9320999999999999,58.0,0.0,0.3895206296294339,0.1251829774821896,1.9747941707917023,0.37322342544056275,1.749796734354137,0.6731504922187241,0.3185212246391982,0.2694628312892929,0.22469673435413706,0.6740902030624112,0.05
24,0.61068,False,0.0,0.2676,1.0,84.8,0.0,0.30170139461205076,0.20240814345708558,1.9217870706464328,0.38484695529464724,1.5388,0.03836352434279212,0.2883786268026266,0.2669098302139823,9.72346126267523e-64,2.9170383788025686e-63,0.05
25,0.5507199999999999,False,0.0,0.2613,0.9319000000000001,90.0,0.0,0.3247072191409285,0.1788260737254874,1.9483380229641043,0.3420395901448625,1.6900427991320022,0.5459462801815449,0.31218472824940957,0.23670251688861801,0.19604279913200204,0.5881283973960062,0.05
26,0.60713,False,0.0,0.1571,1.0,70.0,0.0,0.22658672722583068,0.17399232722469654,1.7305680064830529,0.20249843292693034,1.5164111111111116,0.016382544911513926,0.15575001436276564,0.1406771191778159,0.0005000000000002558,0.0015000000000007676,0.05
27,0.6831299999999999,False,0.0,0.27709999999999996,1.0,50.0,0.0,0.41283864515167734,0.05308949598071005,1.8790197255873688,0.14897479887440815,1.5119,0.016342888361608528,0.24663587773215218,0.09758985487493595,2.526984097982488e-176,0.0,0.05
28,0.6622999999999999,False,0.0,0.21300000000000002,1.0,50.8,0.0,0.305010560201456,0.1656625946583855,1.8123826493908137,0.18718058051702158,1.5201,0.019091621198840062,0.20701179086701113,0.1255777297878178,1.1265526083598263e-182,0.0,0.05
29,0.63634,False,0.0,0.18780000000000002,1.0,60.0,0.0,0.3142563580636893,0.1700764585988945,1.7722863204340062,0.1347206016926741,1.5227,0.02577615176864072,0.18072840186307526,0.090838625062806,1.0451361258447344e-200,0.0,0.05
30,0.7026299999999999,False,0.0,0.3101,1.0,45.2,0.0,0.4323492278831149,0.15090886596910102,1.953257257798591,0.19756151833137278,1.6216000000000013,0.3144494235962316,0.31151180929502276,0.1445424448750016,0.07370000000000086,0.22110000000000257,0.05
31,0.6101199999999999,False,0.0,0.2204,1.0,78.0,0.0,0.25974041829814115,0.21037589120786798,1.8573680210650163,0.31237308665436675,1.5048,0.011223190277278545,0.24805164700852886,0.21133746961308927,9.45456998567264e-126,2.836370995701792e-125,0.05
32,0.59497,False,0.0,0.2853,0.9494,77.6,0.0,0.4030925579682272,0.12322060972033386,1.9933010723240294,0.3612185690936244,1.7322531004625727,0.570648539222607,0.30665415840960397,0.22938169998896918,0.2132489337946566,0.6397468013839699,0.05
33,0.64681,False,0.0,0.22269999999999998,1.0,60.0,0.0,0.3295335784341734,0.14978731392184746,1.8311706510859256,0.19745287859499458,1.5529,0.05058744903629761,0.20796916714375785,0.13652872880393,1.6560842999801366e-171,0.0,0.05
34,0.5647299999999998,False,0.0,0.1742,0.9320999999999999,70.0,0.0,0.2223726901158652,0.19373657511390627,1.862511938497948,0.38533242553210806,1.7067003064710569,0.47021704578047163,0.23343691914580006,0.2572024839141305,0.1743371650031099,0.5230114950093296,0.05
35,0.63624,False,0.0,0.18480000000000002,1.0,59.6,0.0,0.2952502067831747,0.16647627083414512,1.7712759356678867,0.15475870066452457,1.5888222222222237,0.2278758336365605,0.1765265023386735,0.10114022785956664,0.053500000000000936,0.1605000000000028,0.05
36,0.6769499999999999,False,0.0,0.2565,1.0,50.0,0.0,0.32918633634531447,0.16128479108551894,1.877058079507356,0.2433406278438713,1.5202,0.023012170692918135,0.23208204381606462,0.1788262941744065,3.4881206623591657e-106,1.0464361987077498e-105,0.05
37,0.6551999999999999,False,0.0,0.28459999999999996,0.9346,42.2,0.0,0.41324437286021604,0.0777631879959263,2.0149623445633194,0.3375729361028142,1.770236897610026,0.742530151343158,0.2796908110696631,0.20780662597333216,0.05,0.15000000000000002,0.05
38,0.6388999999999999,False,0.0,0.263,1.0,70.0,0.0,0.3622216913942467,0.1565984979339602,1.8617531172442106,0.20250984275783185,1.5234999999999999,0.0306797979132849,0.2477962485277983,0.1434525176797298,2.0020830700374692e-147,6.006249210112408e-147,0.05
39,0.67607,False,0.0,0.1869,1.0,40.0,0.0,0.28284293335752014,0.16499380918349146,1.7679576027979778,0.22608193459639128,1.5204,0.021987269043698878,0.1616704048782289,0.16306602005733276,2.1497203290845006e-138,6.449160987253501e-138,0.05
