generation,fitness,accepted,num_threats_active,mean_child_survival,mean_child_ttd_norm,mean_mother_ttd_norm,mean_child_injury,std_child_survival,mean_u_drift_end,std_u_drift_end,mean_overall_deficit_episode,std_overall_deficit_episode,mean_overall_deficit_end,std_overall_deficit_end,mean_local_deficit_episode,std_local_deficit_episode,mean_local_deficit_end,std_local_deficit_end,mean_du_plastic_episode,std_du_plastic_episode,mean_peak_du_plastic_episode,std_peak_du_plastic_episode,mean_plastic_active_frac,std_plastic_active_frac,mean_lr_eff_episode,std_lr_eff_episode,mean_peak_u_drift_episode,std_peak_u_drift_episode,mutation_sigma
0,0.68015,True,0,0.0,0.36029999999999995,1.0,0.0,0.0,0.15865394156363083,0.008984379679888865,1.8120076430199845,0.08695296566192566,1.5267,0.029765920110085605,0.3270772544785198,0.06297964448896391,0.0,0.0,0.005382956802495205,0.0007243284584744474,0.015000000000000013,0.0,0.6332000000000001,0.03740000000000002,0.004070844043118999,9.414900297249292e-05,0.16189035780915467,0.0101093858720867,0.0
1,0.66555,False,0,0.0,0.3872,0.9439,0.0,0.0,0.16885916407731943,0.013614340225005751,1.851836595656972,0.13319813982127296,1.647255515020186,0.3386717122226797,0.35998634554408626,0.14193532615340207,0.07990000000000022,0.23970000000000063,0.005893940459852056,0.0020370662774434126,0.015000000000000013,0.0,0.6680553530751708,0.1393947125611914,0.004085445429017594,0.00011644548545130806,0.17606225526808958,0.019433894750717752,0.05
2,0.66585,False,0,0.0,0.3317,1.0,0.0,0.0,0.13967811846994838,0.012943942810918327,1.7626217123255237,0.12278399284411207,1.5275432334228107,0.03774334642923434,0.2669800517490654,0.06633000727087043,0.0,0.0,0.0045843004729385,0.0008965592017151634,0.015000000000000013,0.0,0.5601999999999999,0.06969332823161768,0.0040307053018144665,9.726868319263902e-05,0.1422210294546062,0.01397556199837032,0.05
3,0.63085,False,0,0.0,0.37550000000000006,0.8862,0.0,0.0,0.16498771584042796,0.022507362662607173,1.9429171953277102,0.2603909866335407,1.7608049924344615,0.46902049900306203,0.4331479982536628,0.22280364076737422,0.15979999999999997,0.31959999999999994,0.0064682970099751175,0.002662694022874585,0.015000000000000013,0.0,0.7085999999999999,0.17005305054599873,0.004123396006497516,0.00014266114872368014,0.1826377694532557,0.023694514884661833,0.05
4,0.6537,False,0,0.0,0.3538,0.9536,0.0,0.0,0.16117893804267194,0.016731305634955198,1.8579057313022116,0.22410797841996452,1.6606597375551861,0.33388789645851036,0.3529734028831061,0.1729820113754003,0.0799000000000002,0.23970000000000058,0.005572426424883798,0.002197243503124974,0.015000000000000013,0.0,0.6330492537313432,0.13015124742584985,0.004086566996745011,0.00017221806751309187,0.16546895129288072,0.018273196208788183,0.05
5,0.629,False,0,0.0,0.3659,0.8920999999999999,0.0,0.0,0.1571610166477951,0.03998890767787489,1.909705127607803,0.21743639400168127,1.7647888888888907,0.4502221219973562,0.3943211352377233,0.21953317524360352,0.17120000000000057,0.3157061291771196,0.006087399018714914,0.0026905468423487917,0.014500000000000013,0.0015000000000000011,0.6634877716877716,0.1657417393644625,0.004146988835856106,0.00015711430875521733,0.1620365310804662,0.0392736139634582,0.05
6,0.6364,False,0,0.0,0.39109999999999995,0.8817,0.0,0.0,0.16582549571283317,0.018108232598572898,2.0035936326091206,0.20335653516686394,1.7977027527172666,0.43800927932755246,0.4635974234443552,0.20227046303585314,0.15999999999999984,0.31999999999999973,0.006951828376847366,0.0022311399606850585,0.015000000000000013,0.0,0.7241832061068703,0.13627683355119866,0.004186895318473715,0.00010385535857566566,0.17951993481041822,0.011458156710324123,0.05
7,0.6647000000000001,False,0,0.0,0.3294,1.0,0.0,0.0,0.138587188776367,0.03404349942441081,1.7471974410529232,0.11271993950631867,1.5685168402777794,0.06069677934011239,0.271188160929105,0.10480233928750811,0.019100000000001033,0.03999612481228854,0.004649007285270399,0.0014564140326251578,0.014500000000000013,0.0015000000000000011,0.5738,0.07969792970962296,0.004028076876529114,0.000104135286385876,0.13968622103335998,0.0337422371925341,0.05
8,0.6502,False,0,0.0,0.3444,0.9560000000000001,0.0,0.0,0.15777149440100321,0.009941397953332183,1.8273644006370837,0.15195643752605642,1.6548555555555606,0.33839525085684785,0.34679364631245935,0.13139473056847997,0.10310000000000094,0.23692380631755874,0.005301534136294107,0.0010381308265860812,0.015000000000000013,0.0,0.6273214285714286,0.06391848483875094,0.004068381198416441,0.00014032851688098832,0.16442774390654707,0.016805348505031195,0.05
9,0.6607000000000001,False,0,0.0,0.3214,1.0,0.0,0.0,0.1611974651846444,0.008693343439148172,1.738754984612168,0.0521415232925692,1.5041,0.012299999999999976,0.26966980320318557,0.040191233183855896,0.0,0.0,0.004761521551074286,0.0007178735882371875,0.015000000000000013,0.0,0.5946,0.058800000000000005,0.004010065054210864,4.742293006078068e-05,0.16365598776591322,0.008157315532031698,0.05
