generation,u_forage_child_hunger,u_forage_energy_deficit,u_forage_low_fear,u_care_child_warmth,u_care_closeness_deficit,u_care_bonding,u_self_fatigue,u_self_fear,u_self_stress,u_protect_child_injury,u_protect_fear,u_protect_closeness_deficit,u_protect_bonding
0,0.11286999626723468,0.854575928360967,0.48107484469705886,0.07325422006122147,0.14290366730358128,0.07934950088426365,0.9249094292243641,1.0,0.9631430772258828,0.0780392571566183,0.08267810535056747,0.12276598297786234,0.05
500,0.17605778609404193,0.9714596655670223,0.766307520873317,0.3998406597160483,0.1533848911510601,0.9221021594614437,0.8933545514169046,0.5819026977034467,0.43885387457645686,0.6179436222989059,0.16017736279795447,0.6645314171562922,0.21281738530218783
1000,0.17605778609404193,0.9714596655670223,0.766307520873317,0.3998406597160483,0.1533848911510601,0.9221021594614437,0.8933545514169046,0.5819026977034467,0.43885387457645686,0.6179436222989059,0.16017736279795447,0.6645314171562922,0.21281738530218783
1500,0.17605778609404193,0.9714596655670223,0.766307520873317,0.3998406597160483,0.1533848911510601,0.9221021594614437,0.8933545514169046,0.5819026977034467,0.43885387457645686,0.6179436222989059,0.16017736279795447,0.6645314171562922,0.21281738530218783
2000,0.200520430401827,0.9561807509468502,0.8196444907204443,0.3452751869817681,0.2243927707950733,0.8794807598057968,0.9319147598064236,0.5518937894332684,0.45208843113826214,0.5637198951421291,0.20502095482311805,0.721591034364319,0.2592576098820968
2500,0.200520430401827,0.9561807509468502,0.8196444907204443,0.3452751869817681,0.2243927707950733,0.8794807598057968,0.9319147598064236,0.5518937894332684,0.45208843113826214,0.5637198951421291,0.20502095482311805,0.721591034364319,0.2592576098820968
3000,0.200520430401827,0.9561807509468502,0.8196444907204443,0.3452751869817681,0.2243927707950733,0.8794807598057968,0.9319147598064236,0.5518937894332684,0.45208843113826214,0.5637198951421291,0.20502095482311805,0.721591034364319,0.2592576098820968
