generation,fitness,accepted,num_threats_active,mean_child_survival,mean_child_ttd_norm,mean_mother_ttd_norm,mean_child_injury,std_child_survival,mean_u_drift_end,std_u_drift_end,mean_overall_deficit_episode,std_overall_deficit_episode,mean_overall_deficit_end,std_overall_deficit_end,mean_local_deficit_episode,std_local_deficit_episode,mean_local_deficit_end,std_local_deficit_end,mean_du_plastic_episode,std_du_plastic_episode,mean_peak_du_plastic_episode,std_peak_du_plastic_episode,mean_plastic_active_frac,std_plastic_active_frac,mean_lr_eff_episode,std_lr_eff_episode,mean_peak_u_drift_episode,std_peak_u_drift_episode,mutation_sigma
0,0.80809,True,0,0.0,0.36029999999999995,1.0,0.0,0.0,0.15865394156363083,0.008984379679888865,1.8120076430199845,0.08695296566192566,1.5267,0.029765920110085605,0.3270772544785198,0.06297964448896391,0.0,0.0,0.005382956802495205,0.0007243284584744474,0.015000000000000013,0.0,0.6332000000000001,0.03740000000000002,0.004070844043118999,9.414900297249292e-05,0.16189035780915467,0.0101093858720867,0.0
1,0.7768899999999999,False,0,0.0,0.3872,0.9439,0.0,0.0,0.16885916407731943,0.013614340225005751,1.851836595656972,0.13319813982127296,1.647255515020186,0.3386717122226797,0.35998634554408626,0.14193532615340207,0.07990000000000022,0.23970000000000063,0.005893940459852056,0.0020370662774434126,0.015000000000000013,0.0,0.6680553530751708,0.1393947125611914,0.004085445429017594,0.00011644548545130806,0.17606225526808958,0.019433894750717752,0.05
2,0.7995099999999999,False,0,0.0,0.3317,1.0,0.0,0.0,0.13967811846994838,0.012943942810918327,1.7626217123255237,0.12278399284411207,1.5275432334228107,0.03774334642923434,0.2669800517490654,0.06633000727087043,0.0,0.0,0.0045843004729385,0.0008965592017151634,0.015000000000000013,0.0,0.5601999999999999,0.06969332823161768,0.0040307053018144665,9.726868319263902e-05,0.1422210294546062,0.01397556199837032,0.05
3,0.73299,False,0,0.0,0.37550000000000006,0.8862,0.0,0.0,0.16498771584042796,0.022507362662607173,1.9429171953277102,0.2603909866335407,1.7608049924344615,0.46902049900306203,0.4331479982536628,0.22280364076737422,0.15979999999999997,0.31959999999999994,0.0064682970099751175,0.002662694022874585,0.015000000000000013,0.0,0.7085999999999999,0.17005305054599873,0.004123396006497516,0.00014266114872368014,0.1826377694532557,0.023694514884661833,0.05
4,0.77366,False,0,0.0,0.3538,0.9536,0.0,0.0,0.16117893804267194,0.016731305634955198,1.8579057313022116,0.22410797841996452,1.6606597375551861,0.33388789645851036,0.3529734028831061,0.1729820113754003,0.0799000000000002,0.23970000000000058,0.005572426424883798,0.002197243503124974,0.015000000000000013,0.0,0.6330492537313432,0.13015124742584985,0.004086566996745011,0.00017221806751309187,0.16546895129288072,0.018273196208788183,0.05
5,0.7342399999999999,False,0,0.0,0.3659,0.8920999999999999,0.0,0.0,0.1571610166477951,0.03998890767787489,1.909705127607803,0.21743639400168127,1.7647888888888907,0.4502221219973562,0.3943211352377233,0.21953317524360352,0.17120000000000057,0.3157061291771196,0.006087399018714914,0.0026905468423487917,0.014500000000000013,0.0015000000000000011,0.6634877716877716,0.1657417393644625,0.004146988835856106,0.00015711430875521733,0.1620365310804662,0.0392736139634582,0.05
6,0.73452,False,0,0.0,0.39109999999999995,0.8817,0.0,0.0,0.16582549571283317,0.018108232598572898,2.0035936326091206,0.20335653516686394,1.7977027527172666,0.43800927932755246,0.4635974234443552,0.20227046303585314,0.15999999999999984,0.31999999999999973,0.006951828376847366,0.0022311399606850585,0.015000000000000013,0.0,0.7241832061068703,0.13627683355119866,0.004186895318473715,0.00010385535857566566,0.17951993481041822,0.011458156710324123,0.05
7,0.79882,False,0,0.0,0.3294,1.0,0.0,0.0,0.138587188776367,0.03404349942441081,1.7471974410529232,0.11271993950631867,1.5685168402777794,0.06069677934011239,0.271188160929105,0.10480233928750811,0.019100000000001033,0.03999612481228854,0.004649007285270399,0.0014564140326251578,0.014500000000000013,0.0015000000000000011,0.5738,0.07969792970962296,0.004028076876529114,0.000104135286385876,0.13968622103335998,0.0337422371925341,0.05
8,0.77252,False,0,0.0,0.3444,0.9560000000000001,0.0,0.0,0.15777149440100321,0.009941397953332183,1.8273644006370837,0.15195643752605642,1.6548555555555606,0.33839525085684785,0.34679364631245935,0.13139473056847997,0.10310000000000094,0.23692380631755874,0.005301534136294107,0.0010381308265860812,0.015000000000000013,0.0,0.6273214285714286,0.06391848483875094,0.004068381198416441,0.00014032851688098832,0.16442774390654707,0.016805348505031195,0.05
9,0.7964199999999999,False,0,0.0,0.3214,1.0,0.0,0.0,0.1611974651846444,0.008693343439148172,1.738754984612168,0.0521415232925692,1.5041,0.012299999999999976,0.26966980320318557,0.040191233183855896,0.0,0.0,0.004761521551074286,0.0007178735882371875,0.015000000000000013,0.0,0.5946,0.058800000000000005,0.004010065054210864,4.742293006078068e-05,0.16365598776591322,0.008157315532031698,0.05
10,0.6916099999999998,False,0,0.0,0.3561,0.8353999999999999,0.0,0.0,0.16348343061803908,0.013780365328548759,1.955002953566067,0.3166315452653424,1.8762324222773508,0.5494204411630002,0.4694414311637023,0.2571066611023967,0.23949999999999982,0.3658434774599648,0.006685188326286338,0.0027376088539516367,0.015000000000000013,0.0,0.7089444639034832,0.16491299058566275,0.004111558059676784,0.00015786462659585915,0.1725545534433894,0.013203198450567605,0.05
11,0.7062299999999998,False,0,0.0,0.3262,0.8690999999999999,0.0,0.0,0.162333853038538,0.010557727361037416,1.8758426414826352,0.2107760740406735,1.7999887597437858,0.43097210910093936,0.4196699334959325,0.23810235020847986,0.17360000000000025,0.3157730830834061,0.005920778003683697,0.0022534346337888126,0.015000000000000013,0.0,0.6706556954587425,0.14688354668534445,0.004049514811841402,0.00010845954518742927,0.16316885164853012,0.010363321574547498,0.05
12,0.6794799999999999,False,0,0.0,0.3362,0.8266,0.0,0.0,0.1625266292054001,0.010852037299956754,1.8951448839370044,0.2258272916858402,1.8564409722218158,0.5280597925919965,0.4464733771884416,0.23383277062938954,0.23959999999999973,0.3659956830346496,0.006519751012112156,0.002797600041147721,0.015000000000000013,0.0,0.7198023399840718,0.17562882924454123,0.00408033365753452,0.00014987494583733194,0.1732876853494973,0.01701617310641229,0.05
13,0.76898,False,0,0.0,0.38580000000000003,0.9332,0.0,0.0,0.1686578990413995,0.020125905773518634,1.9320027915346274,0.1847453986762066,1.6311610760738522,0.3404969232020243,0.4166855783482232,0.1719656891443593,0.08070000000000013,0.23878528011583905,0.006174270857407584,0.0017712636111457231,0.015000000000000013,0.0,0.7026999999999999,0.11844496612351238,0.004114468959578912,0.0001096372587680898,0.1739560261729061,0.025033849344890367,0.05
14,0.7820199999999999,False,0,0.0,0.3896,0.9501999999999999,0.0,0.0,0.15602586816382896,0.01277176410563005,1.9093305591828476,0.21961870925904436,1.6548000000000798,0.3383302528595533,0.38135246662372285,0.15605490663779206,0.07999999999999993,0.23999999999999977,0.00603146671960191,0.001839474582502929,0.015000000000000013,0.0,0.6679358565737052,0.12249433996815097,0.004141613372112942,0.00016630317742732627,0.1680590343309672,0.018429882149319305,0.05
15,0.8061099999999999,False,0,0.0,0.35369999999999996,1.0,0.0,0.0,0.1575896635010138,0.016972243917551817,1.8032904494133948,0.19921658143540316,1.5237000000101637,0.025024188305550664,0.30685061409053993,0.10874049083809444,0.0,0.0,0.005100582745602415,0.0014372480470085,0.015000000000000013,0.0,0.6214000000000002,0.08186476653603797,0.004049210485807348,0.00016156858093838882,0.1636974755651143,0.020807395238531867,0.05
16,0.70972,False,0,0.0,0.31939999999999996,0.877,0.0,0.0,0.16315623640310423,0.008481153307250237,1.8269307700630368,0.2030677786445278,1.7573759943958893,0.44804078017381677,0.38855665596270955,0.2386968230640059,0.15949999999999998,0.3190007053283738,0.005841418247298649,0.002854813119664266,0.015000000000000013,0.0,0.6648999999999999,0.17826073600207085,0.004031859369855536,0.00012511573797695095,0.16589799789754095,0.011657857008509003,0.05
17,0.6802699999999999,False,0,0.0,0.3799,0.8089999999999999,0.0,0.0,0.1840413500149787,0.020915528959284523,2.0159916319599946,0.2008338783096202,1.8474916666664403,0.5308196721958096,0.5091810567938293,0.21212012310113504,0.2393999999999997,0.36569063427985093,0.007380350958973646,0.0022969102187820733,0.015000000000000013,0.0,0.8026,0.1572775889947452,0.004164315203550218,0.0001260330358883713,0.19291046160673592,0.027710472269995047,0.05
18,0.79918,False,0,0.0,0.3306,1.0,0.0,0.0,0.15127654515874062,0.010853096037655267,1.7792755641228304,0.08049984514574784,1.5295000000068943,0.05223456711590174,0.2946328592113991,0.04131226086694421,0.0,0.0,0.004923513698547653,0.0005625325555803812,0.015000000000000013,0.0,0.6183,0.04744059443135172,0.004032201799056355,6.842027234486549e-05,0.15517151516626562,0.012633594106810494,0.05
19,0.63909,False,0,0.0,0.3859,0.7476,0.0,0.0,0.15964857536205077,0.017431301095949585,2.04756088283684,0.23489468209491163,2.119568680735011,0.814198913186825,0.5767315954321358,0.2476116798184006,0.39519999999999944,0.5264406519257412,0.007802399470561552,0.0025216048328224033,0.015000000000000013,0.0,0.8001142292490119,0.16861802742892706,0.004156932309783016,0.0001395122800236012,0.17250854930621795,0.035513383766429284,0.05
20,0.7771199999999999,False,0,0.0,0.3378,0.9654,0.0,0.0,0.15562421124363346,0.02066182794948941,1.842457448858602,0.27768071463667976,1.6410444444643137,0.33742813116450754,0.3294617286921259,0.18120512918102316,0.08540000000000063,0.23811938182348802,0.005296317445376494,0.0018391235130267535,0.015000000000000013,0.0,0.6516030581039756,0.09155094682188993,0.00406239083772312,0.00020172995236467886,0.1703674453841456,0.03414406283609298,0.05
21,0.7421099999999999,False,0,0.0,0.36529999999999996,0.9036,0.0,0.0,0.16057649066481444,0.027706125675876624,1.9752718571938748,0.34755913279901685,1.8246656332740805,0.6024599477958965,0.4278213938991061,0.23190888352747116,0.15980000000000005,0.3196000000000001,0.00599903253371876,0.00233394018810591,0.015000000000000013,0.0,0.6780764331210192,0.13759511949705225,0.004137568705848208,0.0001694978635645276,0.17003535772984427,0.030316188551869516,0.05
22,0.77093,False,0,0.0,0.3734,0.9413,0.0,0.0,0.15815295450519756,0.012134850292668038,1.8284738104220057,0.14847217748066288,1.628755484179635,0.34123066933054336,0.35460313500173013,0.15865892278728475,0.07990000000000004,0.23970000000000008,0.005891171660942733,0.0019457782737289531,0.015000000000000013,0.0,0.664894430992736,0.11951853803020521,0.004068872934641683,9.124994981383313e-05,0.16288343238924047,0.01584924513852055,0.05
