generation,u_forage_child_hunger,u_forage_energy_deficit,u_forage_low_fear,u_care_child_warmth,u_care_closeness_deficit,u_care_bonding,u_self_fatigue,u_self_fear,u_self_stress,u_protect_child_injury,u_protect_fear,u_protect_closeness_deficit,u_protect_bonding
0,0.15930183807029002,0.6286132123155074,0.1767214159766889,0.2785601389670813,0.3607821030205828,0.8661806164011678,0.6827857024431244,0.5641041016692336,0.07756313320314238,0.7470608814662688,0.42520251750945554,0.8119447626972331,0.2917000695668853
500,0.054744146005568685,0.5580721428770643,0.5021312577910078,0.4925062666498303,0.5786790255453096,0.7732994829230492,0.9980762390511673,0.13899930595774107,0.05,0.7493933541510343,0.27519887231800255,0.6200750252320363,0.23984540027392495
1000,0.054744146005568685,0.5580721428770643,0.5021312577910078,0.4925062666498303,0.5786790255453096,0.7732994829230492,0.9980762390511673,0.13899930595774107,0.05,0.7493933541510343,0.27519887231800255,0.6200750252320363,0.23984540027392495
1500,0.054744146005568685,0.5580721428770643,0.5021312577910078,0.4925062666498303,0.5786790255453096,0.7732994829230492,0.9980762390511673,0.13899930595774107,0.05,0.7493933541510343,0.27519887231800255,0.6200750252320363,0.23984540027392495
2000,0.054744146005568685,0.5580721428770643,0.5021312577910078,0.4925062666498303,0.5786790255453096,0.7732994829230492,0.9980762390511673,0.13899930595774107,0.05,0.7493933541510343,0.27519887231800255,0.6200750252320363,0.23984540027392495
2500,0.054744146005568685,0.5580721428770643,0.5021312577910078,0.4925062666498303,0.5786790255453096,0.7732994829230492,0.9980762390511673,0.13899930595774107,0.05,0.7493933541510343,0.27519887231800255,0.6200750252320363,0.23984540027392495
3000,0.054744146005568685,0.5580721428770643,0.5021312577910078,0.4925062666498303,0.5786790255453096,0.7732994829230492,0.9980762390511673,0.13899930595774107,0.05,0.7493933541510343,0.27519887231800255,0.6200750252320363,0.23984540027392495
