generation,fitness,accepted,num_threats_active,mean_child_survival,mean_child_ttd_norm,mean_mother_ttd_norm,mean_child_injury,std_child_survival,mean_u_drift_end,std_u_drift_end,mean_overall_deficit_episode,std_overall_deficit_episode,mean_overall_deficit_end,std_overall_deficit_end,mean_local_deficit_episode,std_local_deficit_episode,mean_local_deficit_end,std_local_deficit_end,mean_du_plastic_episode,std_du_plastic_episode,mean_peak_du_plastic_episode,std_peak_du_plastic_episode,mean_plastic_active_frac,std_plastic_active_frac,mean_lr_eff_episode,std_lr_eff_episode,mean_peak_u_drift_episode,std_peak_u_drift_episode,frac_forage,frac_care,frac_self,frac_protect,maternal_fraction,std_maternal_fraction,mutation_sigma,u_forage_child_hunger,u_forage_energy_deficit,u_forage_low_fear,u_care_child_warmth,u_care_closeness_deficit,u_care_bonding,u_self_fatigue,u_self_fear,u_self_stress,u_protect_child_injury,u_protect_fear,u_protect_closeness_deficit,u_protect_bonding
0,0.3919999999999999,True,1,0.0,0.21949999999999997,0.8844999999999998,80.0,0.0,0.0,0.0,1.9126092865089426,0.34747744922141344,1.9113618179741265,0.8956075232352279,0.3709100416626526,0.33106732421320595,0.1828999999999999,0.36942887001424224,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.8061295320818156,0.11441098346875875,0.07679436817035584,0.0026651162790697672,0.11707609974782854,0.11027646378107238,0.0,0.8073894627693546,0.4459500504223658,0.5039281912755417,0.8322932204364702,0.9313074230078084,0.9366693775900289,0.22645107222154154,0.2162290224123956,0.3291513782345525,0.8661269468510155,0.5338777594235935,0.909276472339574,0.8421582740123105
1,0.4279,True,1,0.0,0.25420000000000004,0.8688,66.8,0.0,0.0,0.0,1.9364459441958608,0.3098471851501946,1.9179308603936618,0.8094975043078728,0.4216700355320803,0.34209737747930286,0.3313308603936532,0.6988822844758378,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.7546967545638945,0.14334949290060855,0.10195375253549696,0.0,0.14334949290060855,0.10722194341352508,0.05,0.7147789255387093,0.3919001008447316,0.5078563825510833,0.7645864408729405,0.9626148460156169,0.9733387551800577,0.1529021444430831,0.13245804482479123,0.358302756469105,0.8322538937020311,0.567755518847187,0.9185529446791479,0.7843165480246209
2,0.36350000000000005,False,1,0.0,0.3174,0.6096,50.0,0.0,0.0,0.0,2.166744684993925,0.36406649910205213,2.7352311449021403,1.093991242437638,0.7122948141075159,0.4008135306974952,0.9923279168300072,0.8838168049707875,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.642418121494964,0.29114163642486934,0.06302724913612233,0.0034129929440442886,0.2945546293689136,0.13769568078428457,0.05,0.6738013843197556,0.3467268279751414,0.48139709833458527,0.7458837374824743,0.9445551577985004,0.9342952432743661,0.27832552352711737,0.05427990957701184,0.3467188609454412,0.827535133710775,0.6255061678486518,0.9497810677229318,0.7395820096861043
3,0.45649999999999996,True,1,0.0,0.2713,0.8705,57.2,0.0,0.0,0.0,1.9636039425537724,0.37544998085667114,2.0521032718564074,1.0811714397486978,0.43308637255652727,0.3519769266371621,0.37854695800412996,0.7394007361713687,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.738064955806353,0.14106526170044917,0.12029045288425932,0.0005793296089385474,0.14164459130938772,0.09664242201131451,0.05,0.7086444207381517,0.4589599745459283,0.48755291964073216,0.682897325562364,0.9558038713707617,0.9002884306016414,0.12303281806708401,0.10877779315131893,0.33128051994324925,0.8097193745419115,0.5750156955652551,0.9452087575210423,0.8148046593399115
4,0.44984999999999997,False,1,0.0,0.3059,0.6706,19.2,0.0,0.0,0.0,2.173462924500538,0.4235102290504718,2.63964196648421,1.1745984025182763,0.6661215849856219,0.3818076138261257,0.7673306542179679,0.811406725390663,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.6048850422597163,0.20644884110002396,0.18866611664025976,0.0,0.20644884110002396,0.12470696478955588,0.05,0.7271910417284787,0.49104928015930344,0.5451728240487839,0.6993086505965328,0.9966419480481948,0.9063002966627456,0.1019597503978458,0.08955259599637314,0.42089070157365877,0.8628700342061814,0.605742200069842,0.9211845684520311,0.7927033075871214
5,0.47665,True,1,0.0,0.26940000000000003,0.8679,46.0,0.0,0.0,0.0,1.972307683435958,0.30664916164382855,1.7726642425099772,0.4439598507332329,0.45174911598863465,0.3120177008164014,0.16110767222297703,0.3222329802706181,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.732076433430515,0.14381365403304178,0.12410991253644314,0.0,0.14381365403304178,0.11977973468189314,0.05,0.7467953370015933,0.4953461372052102,0.4354872043669473,0.5867847904522618,0.9064118348152749,0.926517856801721,0.05,0.18850384504619672,0.35850746123286614,0.8515726000107919,0.5703222705249655,0.9214958906637908,0.7250523967205007
6,0.41925,False,1,0.0,0.2692,0.8077,59.6,0.0,0.0,0.0,2.0274665990433554,0.4054433816599123,2.336905086545323,1.2831471753752297,0.4962110039198094,0.3790155180765531,0.48233615038291733,0.7372650414188713,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.6957014438087097,0.17374089037576412,0.13055766581552614,0.0,0.17374089037576412,0.13552402493902552,0.05,0.7351723134584247,0.4783051583788138,0.421817206424841,0.6188564620659631,0.8575746985463063,0.9308738342956555,0.05076951986855378,0.15429030070876423,0.2841667328323537,0.886507628646562,0.6165148694355808,0.8830270844774131,0.6773510275185253
7,0.42800000000000005,False,1,0.0,0.31110000000000004,0.7449,50.0,0.0,0.0,0.0,2.122452589969676,0.39265471578107836,2.5330211437755628,1.2360903632219964,0.6123478873641385,0.40161202447556854,0.6819749232865175,0.837461451028684,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.6460614271603029,0.2008250237516195,0.15311354908807753,0.0,0.2008250237516195,0.128940700643107,0.05,0.7142962714611658,0.47553917714165567,0.4639008635348792,0.5893452920212405,0.8613985388249688,0.9275005302361415,0.053430325169315396,0.2958438948086821,0.4152697849257837,0.7740715083768951,0.5751140956847917,0.9270262462163851,0.6906158485299164
8,0.52145,True,1,0.0,0.25520000000000004,0.9317,36.0,0.0,0.0,0.0,1.8563809005567755,0.20908872196963446,1.9086706226274717,1.1377570605951879,0.3465703730519956,0.2417762398280772,0.17778308602016124,0.5326829251342554,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.7824567823343849,0.12673943217665615,0.09080378548895898,0.0,0.12673943217665615,0.09073481147275529,0.05,0.7116312235986924,0.573542188447622,0.5034627619604665,0.5205833151797618,0.9721700189530924,0.9429230835707797,0.05,0.17921222168335135,0.33463162498758103,0.9252039881026317,0.6130215925752632,0.9641538240345585,0.6997662250890441
9,0.44615,False,1,0.0,0.2283,0.9328,67.2,0.0,0.0,0.0,1.8709498205202173,0.29607557173996163,1.848162187444236,0.9350906704997826,0.342266738370553,0.29625054312873633,0.15432345908058148,0.46297037724174445,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.7715439024390245,0.10429268292682928,0.12416341463414633,0.0,0.10429268292682928,0.08138814106641262,0.05,0.7011358418581696,0.6163926928026628,0.4957736942616964,0.5384817215912941,0.953040851541949,1.0,0.05,0.18500258388203747,0.32252826188833944,0.8255102028173564,0.6210480002359768,0.9872822696621584,0.7350998047275779
