generation,fitness,accepted,mean_child_survival,mean_child_ttd_norm,mean_mother_ttd_norm,mean_child_injury,std_child_survival,mean_u_drift_end,std_u_drift_end,mean_overall_deficit_episode,std_overall_deficit_episode,mean_overall_deficit_end,std_overall_deficit_end,mean_local_deficit_episode,std_local_deficit_episode,mean_local_deficit_end,std_local_deficit_end,mutation_sigma
0,0.5400499999999999,True,0.0,0.25460000000000005,0.8251,56.95,0.0,0.3337201930660216,0.15635038845031535,2.1098757825339485,0.5563686272021264,2.0666345507568216,0.8625705074238269,0.42925353829924184,0.411020677482759,0.4744567729250478,0.7880433468947361,0.0
1,0.5174700000000001,False,0.0,0.2183,0.8534,72.7,0.0,0.35447556786359785,0.18513086125818748,2.0083580715622067,0.3351347133315182,2.1975840994226163,0.9892471973433438,0.3544168264764943,0.32852782658247687,0.48313570182245746,0.8134745433205018,0.05
2,0.5283,False,0.0,0.2104,0.8634000000000001,69.6,0.0,0.3108827112978395,0.17549990850445743,1.949875066292109,0.3527518543229887,1.9899592688494891,0.8784156483985013,0.3329700278365356,0.34593594984591763,0.4039574389939481,0.8192283214017924,0.05
3,0.6100300000000001,True,0.0,0.22139999999999999,0.8723000000000001,33.5,0.0,0.3207781523059274,0.1415005414983323,1.996082004165715,0.4157634804965861,2.256387066839912,1.1220046634756289,0.3199102203655561,0.3378545270082448,0.41881273683615505,0.6830748532905732,0.05
4,0.51743,False,0.0,0.24039999999999995,0.8623,79.15,0.0,0.3382440689922605,0.1737972821843978,2.0642778853281074,0.44500383764734863,2.26808487359379,1.4495842913104338,0.3852905392349544,0.34035731806636316,0.4015023983808785,0.8031451324614066,0.05
5,0.54406,False,0.0,0.2982,0.817,58.65,0.0,0.42271455169628125,0.14460063108802987,2.1869360403209193,0.4876747479525391,2.2520313000405467,1.1011106193362175,0.4688282543684699,0.3998828561011811,0.5690849684140271,0.8694866394813155,0.05
6,0.4999699999999999,False,0.0,0.19990000000000002,0.7929999999999999,57.55,0.0,0.33877096756964764,0.18170625408486343,2.0968588412447087,0.5756941047461558,2.6039125006737054,1.7324671750059781,0.3539969700961169,0.3786337415764181,0.597562564029714,0.9139509866194083,0.05
7,0.5171799999999999,False,0.0,0.23289999999999997,0.8703,80.95,0.0,0.3035645803465389,0.16964293213363268,2.0132944312158356,0.4368020660621275,1.9610235533148175,0.9233613482626055,0.3527767492497544,0.3420062234724366,0.38095002863476835,0.7639001941534028,0.05
8,0.5797,False,0.0,0.2516,0.9306000000000001,73.6,0.0,0.34708288674809384,0.15959254654698551,1.982822969707798,0.32749997543927967,1.81388282929626,0.696220553482729,0.2946004937142386,0.2549047573850436,0.1920828292962597,0.576248487888779,0.05
9,0.4616099999999999,False,0.0,0.2713,0.7295999999999999,65.25,0.0,0.393857803188779,0.14086356931324517,2.2351167285167715,0.49551356843468314,3.0885133602965418,1.9567869366816733,0.508610349048958,0.3855366872428624,0.9718383602965414,1.233747817956425,0.05
10,0.6470199999999999,True,0.0,0.254,0.8725999999999999,20.0,0.0,0.3682952577702111,0.06289949278527185,1.9289131277253138,0.30680514889784966,2.015790228925531,0.9478074131030101,0.31874475876579356,0.3192061404647097,0.36699990392774273,0.7246026821659733,0.05
11,0.6432899999999998,False,0.0,0.26359999999999995,0.8962999999999999,31.6,0.0,0.3779840463977454,0.15329625444675915,2.0174694136912343,0.4774168575499485,2.0897796246714018,1.0690636485016567,0.3520732447373356,0.3836891762293872,0.34287499691894896,0.685751676438484,0.05
12,0.62837,False,0.0,0.23420000000000002,0.9343,47.95,0.0,0.3572735325943347,0.11734211006662473,1.9011695281692116,0.2640052675439107,1.7582893386234928,0.6220553069277814,0.2528294950484089,0.2491938205478432,0.19535600529015934,0.5860680158704781,0.05
13,0.57291,False,0.0,0.21309999999999998,0.8714000000000001,50.5,0.0,0.32865593589377223,0.16230227935370883,2.008611694823805,0.5746076982788727,2.417070213664291,1.8053897144146354,0.33062538951485865,0.40096506247097363,0.4515050536190974,0.9031165679737297,0.05
14,0.56983,False,0.0,0.18250000000000002,0.8674,46.05,0.0,0.24797237852760018,0.14573789636718962,1.9310196409171845,0.46424443537057497,2.237669580619012,1.4262975666299058,0.27891101114790035,0.35641357828702885,0.3450019106751925,0.6902626379071849,0.05
15,0.6477799999999999,True,0.0,0.24560000000000004,0.9339999999999999,39.85,0.0,0.39560779960629183,0.05868740991161012,1.9016053676408977,0.33079819932523724,1.7868931858228116,0.7070676476604095,0.2620219295907352,0.23501975135986625,0.19893970291943705,0.5968191087583111,0.05
16,0.5892299999999999,False,0.0,0.1899,0.9318,60.0,0.0,0.3030610923001592,0.18331557003018914,1.8419158319376048,0.23945884914176288,1.7869078993675118,0.6510188489494139,0.24950802789643678,0.261668663445119,0.1859986530992557,0.5579959592977671,0.05
17,0.66747,True,0.0,0.2089,1.0,47.6,0.0,0.3322792108434839,0.1552599484939948,1.7992880637510873,0.13948586684016276,1.5586,0.057586804043982164,0.18487793144621478,0.106744422795849,3.677242493309104e-187,0.0,0.05
18,0.59337,False,0.0,0.14240000000000003,0.9295,50.0,0.0,0.2351439466190733,0.14233563978928138,1.7398615391484742,0.21048674407380608,1.9229297845548277,0.7790709636621598,0.18553447432278472,0.23431249993967404,0.2413887556623208,0.5412057139088307,0.05
19,0.7041999999999999,True,0.0,0.21400000000000002,1.0,30.0,0.0,0.33745257205349616,0.11847584717023955,1.8050359694641631,0.20047905092712584,1.5485,0.07800160254764003,0.1903930653212562,0.14076967949286753,9.413749336369755e-185,0.0,0.05
20,0.6897899999999999,False,0.0,0.19760000000000003,0.9292999999999999,10.0,0.0,0.26224769457546027,0.09168268960512206,1.812485286075276,0.22224324850145138,1.75693850393242,0.5818699010401278,0.19278182828227286,0.22441157793047758,0.1779975014218537,0.5339925042655611,0.05
21,0.7052499999999999,True,0.0,0.1685,1.0,22.65,0.0,0.31141192020549757,0.14175191072725418,1.7123703510723787,0.07933660687372525,1.583034894137913,0.0862836236134311,0.12395497990853525,0.045546047070967995,0.0038000000000004515,0.011400000000001355,0.05
22,0.5810600000000001,False,0.0,0.1343,0.9301,55.15,0.0,0.2026815381260801,0.172348354485428,1.7861307264234711,0.3690446895625521,1.9722014975195983,1.347418740546,0.18742060353515266,0.2779715546040523,0.21602441009042234,0.6480732302712671,0.05
23,0.65882,False,0.0,0.12940000000000002,1.0,40.0,0.0,0.2172019512199225,0.14534096634280336,1.6737875291407267,0.0636592404773892,1.5426277777777782,0.048432338255434894,0.09571168863273598,0.03674807021438255,0.0010000000000002984,0.003000000000000895,0.05
24,0.59916,False,0.0,0.18970000000000004,0.8615,30.4,0.0,0.3025628367439529,0.1459682252832649,1.883944201613718,0.3944300260681083,2.3037317027616466,1.5286079692386845,0.2773100230312784,0.3377182310137644,0.372737262862663,0.7024040198521787,0.05
25,0.6525899999999999,False,0.0,0.1633,1.0,48.2,0.0,0.2737819177056819,0.15606001180037815,1.713388034994835,0.1269122315491921,1.6006999999999998,0.08903151127550289,0.1370646015409191,0.08551186077558848,1.890108207655741e-212,0.0,0.05
26,0.6840999999999999,False,0.0,0.14700000000000002,1.0,30.0,0.0,0.2248994546511125,0.12443121840556305,1.6908593262498297,0.05562426693852958,1.5336,0.06185984157755338,0.103708868267955,0.032319543006951036,1.8496404505032637e-242,0.0,0.05
27,0.6986399999999999,False,0.0,0.1688,1.0,26.0,0.0,0.306341588873505,0.13626801647479236,1.6898289940688571,0.06534684301925282,1.5187,0.03013984074277765,0.11627203590209145,0.03585269592083472,8.24458857010585e-231,0.0,0.05
28,0.6535900000000001,False,0.0,0.2084,0.9301,30.0,0.0,0.32206177673886777,0.15602526032646266,1.844840064331557,0.30015552556254016,1.845809048495281,0.9121239977313939,0.2481206962370901,0.2842200519745826,0.17027053905026557,0.5108116171507968,0.05
