condition,plasticity_rule,eta,run_id,seed,mother_survival_tick,child_survival_tick,mean_deficit,final_mother_energy,final_child_hunger,final_child_warmth,p_Forage,p_Care,p_Self,p_Protect
outcome_eta0.001,outcome,0.001,5,1005,1000,15,2.9058715685180267,18.000000000001734,15.0,42.5,0.39,0.004,0.606,0.0
outcome_eta0.001,outcome,0.001,6,1006,1000,143,2.5968928016505703,79.80000000000287,63.0,12.0,0.683,0.067,0.25,0.0
outcome_eta0.001,outcome,0.001,7,1007,1000,100,2.213393595612851,96.70000000000013,100.0,3.0,0.082,0.007,0.896,0.015
outcome_eta0.001,outcome,0.001,8,1008,1000,100,2.3297589311990574,85.60000000000498,100.0,0.0,0.066,0.0,0.905,0.029
outcome_eta0.001,outcome,0.001,9,1009,1000,100,2.8173723314676478,69.0999999999998,100.0,0.0,0.048,0.0,0.925,0.027
outcome_eta0.001,outcome,0.001,10,1010,1000,100,1.7262614814761632,98.20000000000005,100.0,14.5,0.077,0.029,0.894,0.0
outcome_eta0.001,outcome,0.001,11,1011,1000,120,2.3375129583601297,96.80000000000013,100.0,11.0,0.084,0.021,0.875,0.02
outcome_eta0.001,outcome,0.001,12,1012,1000,100,3.05126072482321,43.99999999999949,100.0,35.0,0.032,0.04,0.908,0.02
outcome_eta0.001,outcome,0.001,13,1013,1000,180,2.70640819290346,64.29999999999913,100.0,12.0,0.169,0.079,0.752,0.0
outcome_eta0.001,outcome,0.001,14,1014,1000,100,2.4553271372010586,96.80000000000013,100.0,0.0,0.098,0.0,0.886,0.016
outcome_eta0.001,outcome,0.001,15,1015,1000,82,2.517027366244509,87.10000000000372,82.0,33.0,0.33,0.036,0.613,0.021
outcome_eta0.001,outcome,0.001,16,1016,1000,100,2.6047807403239522,97.2000000000001,100.0,0.0,0.89,0.0,0.101,0.009
outcome_eta0.001,outcome,0.001,17,1017,1000,15,2.393992820601411,97.50000000000009,15.0,42.5,0.983,0.001,0.016,0.0
outcome_eta0.001,outcome,0.001,18,1018,1000,21,1.951923353165475,97.60000000000008,21.0,39.5,0.108,0.001,0.891,0.0
outcome_eta0.001,outcome,0.001,19,1019,1000,14,2.296115051593206,79.100000000005,14.0,43.0,0.478,0.0,0.519,0.003
outcome_eta0.001,outcome,0.001,20,1020,1000,100,2.5974433980887532,98.20000000000005,100.0,0.0,0.879,0.005,0.116,0.0
outcome_eta0.001,outcome,0.001,21,1021,1000,100,2.701079412035983,68.00000000000108,100.0,23.0,0.595,0.027,0.313,0.065
outcome_eta0.001,outcome,0.001,22,1022,1000,120,2.3265945981281746,88.90000000000217,100.0,48.5,0.532,0.109,0.355,0.004
outcome_eta0.001,outcome,0.001,23,1023,1000,13,1.9464268161282972,85.10000000000534,13.0,43.5,0.099,0.003,0.898,0.0
outcome_eta0.001,outcome,0.001,24,1024,1000,100,2.3838184381894214,97.3000000000001,100.0,49.5,0.487,0.099,0.414,0.0
outcome_eta0.001,outcome,0.001,25,1025,1000,100,3.6528165752476998,50.6999999999987,100.0,2.0,0.097,0.002,0.832,0.069
outcome_eta0.001,outcome,0.001,26,1026,1000,100,3.324858781994143,37.899999999998805,100.0,0.0,0.041,0.0,0.85,0.109
outcome_eta0.001,outcome,0.001,27,1027,1000,100,2.411394910587203,98.30000000000004,100.0,31.0,0.897,0.035,0.068,0.0
outcome_eta0.001,outcome,0.001,28,1028,1000,100,2.4662457274983898,90.4000000000047,100.0,0.0,0.275,0.0,0.703,0.022
outcome_eta0.001,outcome,0.001,29,1029,1000,100,2.0908974232394173,98.20000000000005,100.0,3.0,0.894,0.003,0.099,0.004
outcome_eta0.01,outcome,0.01,0,1000,1000,100,2.110169272689356,82.80000000000535,100.0,49.5,0.062,0.075,0.849,0.014
outcome_eta0.01,outcome,0.01,1,1001,1000,137,2.648565970829193,77.10000000000088,77.0,24.5,0.866,0.043,0.074,0.017
outcome_eta0.01,outcome,0.01,2,1002,1000,100,2.585982021700027,98.70000000000002,100.0,0.0,0.879,0.002,0.096,0.023
outcome_eta0.01,outcome,0.01,3,1003,1000,100,1.8712045177306826,98.9,100.0,49.5,0.065,0.099,0.836,0.0
outcome_eta0.01,outcome,0.01,4,1004,1000,100,1.8025959229336308,98.10000000000483,100.0,9.0,0.073,0.01,0.912,0.005
outcome_eta0.01,outcome,0.01,5,1005,1000,15,2.2685935782300866,97.50000000000009,15.0,42.5,0.982,0.003,0.015,0.0
outcome_eta0.01,outcome,0.01,6,1006,1000,100,2.1538368926466034,93.30000000000476,100.0,1.0,0.084,0.002,0.904,0.01
outcome_eta0.01,outcome,0.01,7,1007,1000,220,2.922988661697513,67.49999999999946,100.0,21.0,0.87,0.13,0.0,0.0
outcome_eta0.01,outcome,0.01,8,1008,1000,100,1.7849017838401793,97.60000000000008,100.0,49.5,0.076,0.099,0.825,0.0
outcome_eta0.01,outcome,0.01,9,1009,1000,36,1.6997618266191707,100,36.0,32.0,0.083,0.001,0.916,0.0
outcome_eta0.01,outcome,0.01,10,1010,1000,100,1.8391350659938184,97.90000000000006,100.0,25.0,0.079,0.027,0.891,0.003
outcome_eta0.01,outcome,0.01,11,1011,1000,100,2.995691506321794,79.40000000000188,100.0,11.0,0.854,0.02,0.089,0.037
outcome_eta0.01,outcome,0.01,12,1012,1000,100,2.0527714544344104,96.40000000000538,100.0,18.0,0.062,0.021,0.898,0.019
outcome_eta0.01,outcome,0.01,13,1013,1000,100,2.1688379120110115,98.80000000000001,100.0,49.5,0.095,0.099,0.806,0.0
outcome_eta0.01,outcome,0.01,14,1014,1000,100,2.4233511547384743,97.90000000000006,100.0,0.0,0.9,0.0,0.095,0.005
outcome_eta0.01,outcome,0.01,15,1015,1000,100,2.029619085438604,70.50000000000537,100.0,0.0,0.059,0.0,0.919,0.022
outcome_eta0.01,outcome,0.01,16,1016,1000,100,2.4703530050107876,95.70000000000525,100.0,0.0,0.12,0.0,0.86,0.02
outcome_eta0.01,outcome,0.01,17,1017,1000,100,1.8674391541418809,98.60000000000002,100.0,49.5,0.082,0.097,0.819,0.002
outcome_eta0.01,outcome,0.01,18,1018,1000,100,2.506090246075192,97.00000000000011,100.0,3.0,0.901,0.004,0.09,0.005
outcome_eta0.01,outcome,0.01,19,1019,1000,100,3.158492383506642,73.80000000000106,100.0,0.0,0.054,0.0,0.903,0.043
outcome_eta0.01,outcome,0.01,20,1020,1000,15,1.6018179186139883,97.70000000000007,15.0,42.5,0.079,0.001,0.919,0.001
outcome_eta0.01,outcome,0.01,21,1021,1000,100,2.3482545693876973,87.90000000000529,100.0,0.0,0.078,0.002,0.896,0.024
outcome_eta0.01,outcome,0.01,22,1022,1000,93,2.5764099750371727,98.00000000000006,93.0,3.5,0.9,0.0,0.098,0.002
outcome_eta0.01,outcome,0.01,23,1023,1000,13,1.753832337496157,97.00000000000011,13.0,43.5,0.09,0.0,0.908,0.002
outcome_eta0.01,outcome,0.01,24,1024,1000,100,2.1711647077488636,79.20000000000533,100.0,48.5,0.064,0.057,0.859,0.02
outcome_eta0.01,outcome,0.01,25,1025,1000,100,2.705019007537124,91.70000000000124,80.0,0.0,0.934,0.0,0.0,0.066
outcome_eta0.01,outcome,0.01,26,1026,1000,100,1.7769682729058596,97.80000000000007,100.0,49.5,0.068,0.089,0.833,0.01
outcome_eta0.01,outcome,0.01,27,1027,1000,100,2.2140875534022535,97.70000000000007,100.0,49.5,0.133,0.099,0.768,0.0
outcome_eta0.01,outcome,0.01,28,1028,1000,100,2.172959670872117,97.10000000000011,100.0,49.5,0.133,0.099,0.768,0.0
outcome_eta0.01,outcome,0.01,29,1029,1000,100,1.7737435582278598,98.40000000000003,100.0,49.5,0.077,0.099,0.824,0.0
outcome_eta0.1,outcome,0.1,0,1000,1000,22,2.3339754040293,98.9,22.0,39.0,0.977,0.0,0.022,0.001
outcome_eta0.1,outcome,0.1,1,1001,1000,100,2.4461987693724843,70.60000000000437,100.0,17.0,0.061,0.019,0.89,0.03
outcome_eta0.1,outcome,0.1,2,1002,1000,70,1.777579436458274,97.60000000000008,70.0,15.0,0.08,0.0,0.916,0.004
outcome_eta0.1,outcome,0.1,3,1003,1000,24,2.3627973708470535,97.10000000000028,24.0,38.0,0.976,0.002,0.022,0.0
outcome_eta0.1,outcome,0.1,4,1004,1000,100,2.0837166193930146,97.5000000000048,100.0,0.0,0.076,0.0,0.902,0.022
outcome_eta0.1,outcome,0.1,5,1005,1000,100,2.532938013726468,98.70000000000002,100.0,0.0,0.901,0.0,0.092,0.007
outcome_eta0.1,outcome,0.1,6,1006,1000,49,2.1599861562320077,87.90000000000524,49.0,25.5,0.091,0.011,0.893,0.005
outcome_eta0.1,outcome,0.1,7,1007,1000,14,2.370079989925875,97.50000000000009,14.0,43.0,0.986,0.001,0.013,0.0
outcome_eta0.1,outcome,0.1,8,1008,1000,160,2.5593719942577544,97.90000000000006,100.0,31.0,0.862,0.062,0.064,0.012
outcome_eta0.1,outcome,0.1,9,1009,1000,100,2.2758753905763727,97.3000000000001,100.0,0.0,0.081,0.001,0.892,0.026
outcome_eta0.1,outcome,0.1,10,1010,1000,100,2.022904704648016,71.10000000000394,100.0,49.5,0.076,0.099,0.825,0.0
outcome_eta0.1,outcome,0.1,11,1011,1000,41,2.442896808127662,97.50000000000009,41.0,29.5,0.962,0.0,0.014,0.024
outcome_eta0.1,outcome,0.1,12,1012,691,220,3.0809143624901463,0.0,100.0,32.5,0.13603473227206947,0.2011577424023155,0.6425470332850941,0.020260492040520984
outcome_eta0.1,outcome,0.1,13,1013,1000,100,2.368083295222067,98.00000000000006,100.0,49.5,0.897,0.098,0.004,0.001
outcome_eta0.1,outcome,0.1,14,1014,1000,14,1.7027867797667395,97.90000000000006,14.0,43.0,0.089,0.002,0.909,0.0
outcome_eta0.1,outcome,0.1,15,1015,1000,19,2.381186213794107,97.50000000000009,19.0,40.5,0.981,0.0,0.014,0.005
outcome_eta0.1,outcome,0.1,16,1016,691,220,3.416445023848674,0.0,100.0,37.0,0.15918958031837915,0.2098408104196816,0.6280752532561505,0.002894356005788712
outcome_eta0.1,outcome,0.1,17,1017,1000,100,2.053466584156768,98.10000000000005,100.0,49.5,0.09,0.089,0.813,0.008
outcome_eta0.1,outcome,0.1,18,1018,1000,100,1.787572577761334,98.00000000000006,100.0,49.5,0.058,0.076,0.851,0.015
outcome_eta0.1,outcome,0.1,19,1019,1000,14,2.2222812943697843,97.2000000000001,14.0,43.0,0.986,0.001,0.013,0.0
outcome_eta0.1,outcome,0.1,20,1020,1000,41,2.5241512711614202,96.70000000000519,41.0,29.5,0.976,0.0,0.01,0.014
outcome_eta0.1,outcome,0.1,21,1021,1000,100,2.112473128901088,97.3000000000001,100.0,49.5,0.094,0.099,0.807,0.0
outcome_eta0.1,outcome,0.1,22,1022,1000,205,2.5061452852722894,98.50000000000003,65.0,41.5,0.84,0.147,0.013,0.0
outcome_eta0.1,outcome,0.1,23,1023,1000,14,2.3563312340551485,96.7000000000003,14.0,43.0,0.986,0.0,0.013,0.001
outcome_eta0.1,outcome,0.1,24,1024,1000,100,2.1166068788793684,97.2000000000001,100.0,10.0,0.082,0.01,0.889,0.019
outcome_eta0.1,outcome,0.1,25,1025,1000,29,2.4029655721386924,97.90000000000006,29.0,35.5,0.971,0.0,0.023,0.006
outcome_eta0.1,outcome,0.1,26,1026,1000,100,1.8382167947724024,97.70000000000007,100.0,49.5,0.074,0.099,0.827,0.0
outcome_eta0.1,outcome,0.1,27,1027,1000,100,2.40152581855688,95.90000000000012,100.0,49.5,0.9,0.09,0.009,0.001
outcome_eta0.1,outcome,0.1,28,1028,1000,100,2.408222576758621,70.20000000000522,100.0,0.0,0.07,0.0,0.9,0.03
outcome_eta0.1,outcome,0.1,29,1029,1000,120,2.4018382178389874,97.40000000000009,100.0,49.5,0.884,0.112,0.004,0.0
hebbian_eta0.001,hebbian,0.001,0,1000,1000,100,2.323545001124583,97.00000000000011,100.0,46.0,0.908,0.092,0.0,0.0
hebbian_eta0.001,hebbian,0.001,1,1001,1000,120,2.780524488511429,98.80000000000001,100.0,30.0,0.897,0.045,0.017,0.041
hebbian_eta0.001,hebbian,0.001,2,1002,1000,14,2.3779274692460444,97.50000000000009,14.0,43.0,0.984,0.001,0.013,0.002
hebbian_eta0.001,hebbian,0.001,3,1003,1000,24,2.3757812879555122,98.10000000000005,24.0,38.0,0.974,0.002,0.024,0.0
hebbian_eta0.001,hebbian,0.001,4,1004,1000,100,2.685945094399476,97.90000000000006,100.0,0.0,0.843,0.0,0.129,0.028
hebbian_eta0.001,hebbian,0.001,5,1005,1000,15,2.389125373063628,97.90000000000006,15.0,42.5,0.977,0.0,0.021,0.002
hebbian_eta0.001,hebbian,0.001,6,1006,1000,154,2.6504058814101352,93.00000000000153,94.0,34.0,0.89,0.098,0.004,0.008
hebbian_eta0.001,hebbian,0.001,7,1007,1000,14,2.3540529289825463,97.00000000000011,14.0,43.0,0.973,0.001,0.026,0.0
hebbian_eta0.001,hebbian,0.001,8,1008,1000,100,2.559816705662148,99.9,100.0,0.0,0.89,0.0,0.106,0.004
hebbian_eta0.001,hebbian,0.001,9,1009,1000,100,2.4669829160309376,97.80000000000007,100.0,30.0,0.898,0.032,0.067,0.003
hebbian_eta0.001,hebbian,0.001,10,1010,1000,120,2.5138250373644633,96.90000000000012,100.0,26.0,0.885,0.038,0.061,0.016
hebbian_eta0.001,hebbian,0.001,11,1011,1000,100,2.3208310935531657,98.70000000000002,100.0,0.0,0.104,0.0,0.887,0.009
hebbian_eta0.001,hebbian,0.001,12,1012,1000,100,2.5971682516823003,97.90000000000006,100.0,0.0,0.9,0.0,0.083,0.017
hebbian_eta0.001,hebbian,0.001,13,1013,1000,100,2.597439877499717,97.90000000000006,100.0,0.0,0.899,0.0,0.078,0.023
hebbian_eta0.001,hebbian,0.001,14,1014,1000,100,2.6068765160930685,98.20000000000005,100.0,0.0,0.9,0.0,0.096,0.004
hebbian_eta0.001,hebbian,0.001,15,1015,1000,19,2.4146442165704785,97.50000000000009,19.0,40.5,0.965,0.003,0.032,0.0
hebbian_eta0.001,hebbian,0.001,16,1016,1000,100,2.573546511870832,97.90000000000006,100.0,0.0,0.901,0.0,0.082,0.017
hebbian_eta0.001,hebbian,0.001,17,1017,1000,100,2.536031566494449,98.30000000000004,100.0,0.0,0.9,0.0,0.089,0.011
hebbian_eta0.001,hebbian,0.001,18,1018,1000,100,2.2257714107447684,97.10000000000011,100.0,5.0,0.088,0.006,0.89,0.016
hebbian_eta0.001,hebbian,0.001,19,1019,1000,14,2.347036057579375,98.30000000000004,14.0,43.0,0.969,0.0,0.029,0.002
hebbian_eta0.001,hebbian,0.001,20,1020,1000,100,2.1706210360263727,97.2000000000001,100.0,0.0,0.076,0.004,0.9,0.02
hebbian_eta0.001,hebbian,0.001,21,1021,1000,17,2.3702677675909443,98.60000000000002,17.0,41.5,0.994,0.0,0.006,0.0
hebbian_eta0.001,hebbian,0.001,22,1022,1000,15,2.4495234509019004,98.60000000000002,15.0,42.5,1.0,0.0,0.0,0.0
hebbian_eta0.001,hebbian,0.001,23,1023,1000,120,2.5789883813104844,98.70000000000002,100.0,9.0,0.111,0.019,0.845,0.025
hebbian_eta0.001,hebbian,0.001,24,1024,1000,189,2.5216282369802774,95.80000000000013,69.0,0.0,0.851,0.078,0.069,0.002
hebbian_eta0.001,hebbian,0.001,25,1025,1000,72,2.4923117953241154,99.9,72.0,14.0,0.928,0.004,0.068,0.0
hebbian_eta0.001,hebbian,0.001,26,1026,1000,13,2.404704255799006,94.60000000000502,13.0,43.5,0.986,0.0,0.014,0.0
hebbian_eta0.001,hebbian,0.001,27,1027,1000,100,1.8285331468897266,94.30000000000021,100.0,38.5,0.082,0.085,0.833,0.0
hebbian_eta0.001,hebbian,0.001,28,1028,1000,79,1.865536706218798,98.9,79.0,10.5,0.08,0.0,0.913,0.007
hebbian_eta0.001,hebbian,0.001,29,1029,1000,155,2.5003640348208447,99.9,75.0,0.0,0.865,0.055,0.08,0.0
hebbian_eta0.01,hebbian,0.01,0,1000,1000,100,2.2232990907842254,90.50000000000206,80.0,0.0,0.065,0.0,0.912,0.023
hebbian_eta0.01,hebbian,0.01,1,1001,1000,13,2.0659241014492333,97.80000000000007,13.0,43.5,0.128,0.0,0.87,0.002
hebbian_eta0.01,hebbian,0.01,2,1002,1000,100,2.310026496018551,81.00000000000264,100.0,0.0,0.059,0.0,0.91,0.031
hebbian_eta0.01,hebbian,0.01,3,1003,1000,100,2.512465551796113,98.10000000000005,100.0,9.0,0.083,0.011,0.876,0.03
hebbian_eta0.01,hebbian,0.01,4,1004,1000,100,2.209245146029673,98.60000000000002,100.0,11.0,0.088,0.018,0.883,0.011
hebbian_eta0.01,hebbian,0.01,5,1005,1000,100,2.1121297364230833,98.50000000000003,100.0,49.5,0.278,0.099,0.623,0.0
hebbian_eta0.01,hebbian,0.01,6,1006,1000,55,2.4349174714363473,98.70000000000002,55.0,22.5,0.942,0.002,0.053,0.003
hebbian_eta0.01,hebbian,0.01,7,1007,1000,148,2.792115071751288,88.50000000000173,88.0,0.0,0.924,0.026,0.023,0.027
hebbian_eta0.01,hebbian,0.01,8,1008,1000,100,2.748222231053456,77.60000000000002,100.0,16.0,0.901,0.032,0.0,0.067
hebbian_eta0.01,hebbian,0.01,9,1009,1000,100,2.0705490867202063,98.80000000000001,100.0,49.5,0.084,0.086,0.817,0.013
hebbian_eta0.01,hebbian,0.01,10,1010,1000,100,2.586135120910666,98.30000000000004,100.0,0.0,0.898,0.001,0.084,0.017
hebbian_eta0.01,hebbian,0.01,11,1011,1000,100,2.59388105471219,97.70000000000007,100.0,0.0,0.904,0.0,0.061,0.035
hebbian_eta0.01,hebbian,0.01,12,1012,1000,16,2.389836099933149,98.10000000000005,16.0,42.0,0.984,0.002,0.014,0.0
hebbian_eta0.01,hebbian,0.01,13,1013,1000,47,2.392225915974722,98.70000000000002,47.0,26.5,0.95,0.002,0.048,0.0
hebbian_eta0.01,hebbian,0.01,14,1014,1000,14,2.36772949742992,97.10000000000028,14.0,43.0,0.985,0.001,0.014,0.0
hebbian_eta0.01,hebbian,0.01,15,1015,1000,100,2.289211239932685,98.90000000000023,100.0,29.0,0.103,0.058,0.839,0.0
hebbian_eta0.01,hebbian,0.01,16,1016,1000,184,2.9619166286580247,72.09999999999985,84.0,0.0,0.788,0.051,0.137,0.024
hebbian_eta0.01,hebbian,0.01,17,1017,1000,100,2.5231966116695057,97.90000000000006,100.0,0.0,0.898,0.0,0.094,0.008
hebbian_eta0.01,hebbian,0.01,18,1018,1000,100,2.540222575970707,97.90000000000006,100.0,0.0,0.899,0.003,0.098,0.0
hebbian_eta0.01,hebbian,0.01,19,1019,1000,100,2.3184634213439157,80.10000000000139,100.0,5.0,0.057,0.007,0.905,0.031
hebbian_eta0.01,hebbian,0.01,20,1020,1000,100,2.58992723117651,97.70000000000007,100.0,0.0,0.897,0.0,0.098,0.005
hebbian_eta0.01,hebbian,0.01,21,1021,1000,100,2.604542043055175,97.80000000000007,100.0,0.0,0.9,0.0,0.098,0.002
hebbian_eta0.01,hebbian,0.01,22,1022,1000,100,2.1882860633266956,99.9,100.0,49.5,0.104,0.097,0.797,0.002
hebbian_eta0.01,hebbian,0.01,23,1023,1000,14,2.374113165624882,97.70000000000007,14.0,43.0,0.977,0.0,0.022,0.001
hebbian_eta0.01,hebbian,0.01,24,1024,1000,74,2.4421318300546737,97.80000000000007,15.0,28.0,0.959,0.03,0.011,0.0
hebbian_eta0.01,hebbian,0.01,25,1025,1000,14,1.8699277597739041,97.50000000000009,14.0,43.0,0.105,0.001,0.893,0.001
hebbian_eta0.01,hebbian,0.01,26,1026,1000,49,2.459215680945871,97.3000000000001,49.0,25.5,0.941,0.0,0.054,0.005
hebbian_eta0.01,hebbian,0.01,27,1027,1000,100,2.492902299079751,97.70000000000007,100.0,19.0,0.901,0.019,0.04,0.04
hebbian_eta0.01,hebbian,0.01,28,1028,1000,100,2.435595465207881,100,100.0,49.0,0.899,0.075,0.018,0.008
hebbian_eta0.01,hebbian,0.01,29,1029,1000,100,2.2905554287398164,98.20000000000005,100.0,49.5,0.9,0.1,0.0,0.0
hebbian_eta0.1,hebbian,0.1,0,1000,1000,100,2.4144177622658933,98.00000000000006,100.0,49.5,0.899,0.099,0.002,0.0
hebbian_eta0.1,hebbian,0.1,1,1001,1000,100,2.8319210908086108,76.7000000000003,100.0,7.0,0.9,0.008,0.05,0.042
hebbian_eta0.1,hebbian,0.1,2,1002,1000,154,2.621171623997009,79.80000000000086,74.0,35.5,0.9,0.1,0.0,0.0
hebbian_eta0.1,hebbian,0.1,3,1003,1000,74,2.4909655333911798,97.90000000000006,74.0,13.0,0.933,0.0,0.035,0.032
hebbian_eta0.1,hebbian,0.1,4,1004,1000,29,2.4040766800087594,97.80000000000007,29.0,35.5,0.972,0.0,0.027,0.001
hebbian_eta0.1,hebbian,0.1,5,1005,1000,15,2.37859219254453,99.9,15.0,42.5,0.984,0.002,0.014,0.0
hebbian_eta0.1,hebbian,0.1,6,1006,1000,96,2.7051118780473447,86.70000000000061,76.0,8.0,0.924,0.006,0.031,0.039
hebbian_eta0.1,hebbian,0.1,7,1007,1000,14,2.3636943057284654,97.70000000000007,14.0,43.0,0.985,0.002,0.013,0.0
hebbian_eta0.1,hebbian,0.1,8,1008,1000,172,2.5524135669083305,97.50000000000009,72.0,40.5,0.867,0.124,0.007,0.002
hebbian_eta0.1,hebbian,0.1,9,1009,1000,100,2.2997574263399576,97.00000000000011,100.0,49.5,0.11,0.099,0.791,0.0
hebbian_eta0.1,hebbian,0.1,10,1010,1000,100,2.3751321326757506,97.60000000000025,100.0,49.5,0.901,0.099,0.0,0.0
hebbian_eta0.1,hebbian,0.1,11,1011,1000,100,2.5743331304084434,98.10000000000005,100.0,1.0,0.909,0.001,0.067,0.023
hebbian_eta0.1,hebbian,0.1,12,1012,1000,40,2.4855321955544567,97.3000000000001,40.0,30.0,0.962,0.0,0.021,0.017
hebbian_eta0.1,hebbian,0.1,13,1013,1000,100,2.3996500652178185,97.80000000000007,100.0,49.5,0.898,0.099,0.003,0.0
hebbian_eta0.1,hebbian,0.1,14,1014,1000,160,2.8573244843005488,85.30000000000136,100.0,15.0,0.872,0.05,0.058,0.02
hebbian_eta0.1,hebbian,0.1,15,1015,1000,19,2.3742253982569106,97.90000000000006,19.0,40.5,0.981,0.0,0.015,0.004
hebbian_eta0.1,hebbian,0.1,16,1016,1000,178,2.768715005868757,98.50000000000003,98.0,2.0,0.86,0.042,0.095,0.003
hebbian_eta0.1,hebbian,0.1,17,1017,1000,100,2.489885026612532,97.60000000000008,100.0,8.0,0.903,0.011,0.084,0.002
hebbian_eta0.1,hebbian,0.1,18,1018,1000,31,2.3611459550050586,98.50000000000003,31.0,34.5,0.918,0.001,0.08,0.001
hebbian_eta0.1,hebbian,0.1,19,1019,1000,100,2.536129006889665,94.90000000000018,100.0,21.0,0.903,0.024,0.068,0.005
hebbian_eta0.1,hebbian,0.1,20,1020,1000,100,2.609624001175618,96.90000000000012,100.0,0.0,0.901,0.0,0.061,0.038
hebbian_eta0.1,hebbian,0.1,21,1021,1000,100,2.2459100508760423,98.40000000000003,100.0,49.5,0.116,0.099,0.785,0.0
hebbian_eta0.1,hebbian,0.1,22,1022,1000,15,2.3433644212035096,98.30000000000004,15.0,42.5,0.982,0.003,0.015,0.0
