condition,run_id,tick,mother_alive,child_alive,mother_energy,child_hunger,child_warmth,deficit,eta,selected_motivation
outcome_eta0.1,14,590,1,1,13.000000000000925,55.0,50.0,3.2599999999999953,0.1,Care
outcome_eta0.1,14,600,1,1,18.40000000000093,60.0,48.79999999999998,3.203339376205178,0.1,Forage
outcome_eta0.1,14,610,1,1,16.150000000000926,65.0,46.799999999999955,4.284078643762688,0.1,Forage
outcome_eta0.1,14,620,1,1,15.250000000000925,50.0,50.0,3.168499999999996,0.1,Care
outcome_eta0.1,14,630,1,1,14.250000000000929,55.0,50.0,3.2384999999999966,0.1,Care
outcome_eta0.1,14,640,1,1,14.70000000000093,60.0,48.79999999999998,3.282925401314893,0.1,Forage
outcome_eta0.1,14,650,1,1,18.300000000000928,65.0,46.799999999999955,4.049578643762687,0.1,Forage
outcome_eta0.1,14,660,1,1,15.600000000000925,50.0,49.799999999999926,3.163999999999998,0.1,Care
outcome_eta0.1,14,670,1,1,14.600000000000929,55.0,50.0,3.229999999999996,0.1,Care
outcome_eta0.1,14,680,1,1,20.950000000000927,60.0,48.999999999999986,3.20783918605083,0.1,Forage
outcome_eta0.1,14,690,1,1,18.650000000000922,65.0,46.99999999999996,4.137078643762687,0.1,Forage
outcome_eta0.1,14,700,1,1,16.85000000000091,50.0,50.0,3.138499999999997,0.1,Care
outcome_eta0.1,14,710,1,1,15.8500000000009,55.0,50.0,3.2084999999999972,0.1,Care
outcome_eta0.1,14,720,1,1,17.2000000000009,60.0,49.19999999999999,3.200086539529386,0.1,Forage
outcome_eta0.1,14,730,1,1,14.9000000000009,45.0,47.19999999999996,3.202999999999998,0.1,Forage
outcome_eta0.1,14,740,1,1,14.0000000000009,50.0,50.0,3.1386114073925273,0.1,Care
outcome_eta0.1,14,750,1,1,13.000000000000904,55.0,50.0,3.210035009953586,0.1,Care
outcome_eta0.1,14,760,1,1,12.500000000000906,60.0,48.79999999999998,3.2375182130239955,0.1,Forage
outcome_eta0.1,14,770,1,1,15.200000000000905,65.0,46.799999999999955,4.292578643762689,0.1,Forage
outcome_eta0.1,14,780,1,1,14.250000000000908,50.0,50.0,3.170585156144941,0.1,Care
outcome_eta0.1,14,790,1,1,13.30000000000091,55.0,50.0,3.189576023981461,0.1,Care
outcome_eta0.1,14,800,1,1,12.800000000000912,60.0,48.79999999999998,3.2172616028485974,0.1,Forage
outcome_eta0.1,14,810,1,1,15.50000000000091,65.0,46.799999999999955,4.272765917839079,0.1,Forage
outcome_eta0.1,14,820,1,1,14.550000000000912,50.0,50.0,3.1517770892521226,0.1,Care
outcome_eta0.1,14,830,1,1,13.550000000000916,55.0,50.0,3.223543117345791,0.1,Care
