condition,plasticity_rule,eta,run_id,seed,mother_survival_tick,child_survival_tick,mean_deficit,final_mother_energy,final_child_hunger,final_child_warmth,p_Forage,p_Care,p_Self,p_Protect
outcome_eta0.1,outcome,0.1,13,1013,1000,200,1.8248252137265941,57.150000000003196,100.0,49.8,0.705,0.199,0.096,0.0
outcome_eta0.1,outcome,0.1,14,1014,382,440,2.432313103853067,0.0,100.0,24.799999999999773,0.43636363636363634,0.5636363636363636,0.0,0.0
outcome_eta0.1,outcome,0.1,15,1015,1000,335,2.58676064049846,5.550000000000355,47.5,0.0,0.98,0.02,0.0,0.0
outcome_eta0.1,outcome,0.1,16,1016,362,400,2.7052454336136544,0.0,100.0,37.39999999999982,0.315,0.685,0.0,0.0
outcome_eta0.1,outcome,0.1,17,1017,1000,250,2.8205785416137275,34.55000000000253,45.0,0.0,1.0,0.0,0.0,0.0
outcome_eta0.1,outcome,0.1,18,1018,1000,200,1.7642436302012927,40.00000000000293,100.0,49.8,0.85,0.145,0.005,0.0
outcome_eta0.1,outcome,0.1,19,1019,1000,240,1.839125864712919,54.40000000000308,100.0,49.8,0.828,0.172,0.0,0.0
outcome_eta0.1,outcome,0.1,20,1020,560,560,2.7177596396618235,0.0,100.0,5.39999999999983,0.5839285714285715,0.4160714285714286,0.0,0.0
outcome_eta0.1,outcome,0.1,21,1021,1000,200,1.6113562913258348,45.1500000000031,100.0,48.79999999999998,0.806,0.194,0.0,0.0
outcome_eta0.1,outcome,0.1,22,1022,605,565,2.3488737752166746,0.0,82.5,0.0,0.8958677685950414,0.10413223140495868,0.0,0.0
outcome_eta0.1,outcome,0.1,23,1023,456,480,2.168112110252442,0.0,100.0,11.399999999999821,0.6270833333333333,0.3729166666666667,0.0,0.0
outcome_eta0.1,outcome,0.1,24,1024,1000,200,1.5276074760783636,62.00000000000321,100.0,49.8,0.801,0.199,0.0,0.0
outcome_eta0.1,outcome,0.1,25,1025,1000,200,1.5479989190260712,52.60000000000316,100.0,49.8,0.801,0.199,0.0,0.0
outcome_eta0.1,outcome,0.1,26,1026,1000,200,1.651075963905358,55.50000000000316,100.0,49.8,0.801,0.199,0.0,0.0
outcome_eta0.1,outcome,0.1,27,1027,456,480,2.2173246801075726,0.0,100.0,21.39999999999977,0.3854166666666667,0.6145833333333334,0.0,0.0
outcome_eta0.1,outcome,0.1,28,1028,1000,200,1.764688352448904,52.55000000000316,100.0,49.8,0.801,0.199,0.0,0.0
outcome_eta0.1,outcome,0.1,29,1029,454,436,2.7924840994608897,0.0,78.0,0.0,0.6696035242290749,0.3303964757709251,0.0,0.0
