condition,run_id,tick,mother_alive,child_alive,mother_energy,child_hunger,child_warmth,deficit,eta,selected_motivation
fixed,2,230,1,0,57.90000000000003,100.0,22.0,2.6730376447489674,,Self
fixed,2,240,1,0,56.000000000000014,100.0,22.0,2.70799346446604,,Self
fixed,2,250,1,0,60.0,100.0,22.0,2.6536747815820996,,Self
fixed,2,260,1,0,58.09999999999999,100.0,22.0,2.680661651230976,,Self
fixed,2,270,1,0,57.09999999999997,100.0,22.0,2.6864839556406532,,Self
fixed,2,280,1,0,55.19999999999996,100.0,22.0,2.722479208099662,,Self
fixed,2,290,1,0,59.199999999999946,100.0,22.0,2.6704652733275145,,Self
fixed,2,300,1,0,57.29999999999993,100.0,22.0,2.6955584998736173,,Forage
fixed,2,310,1,0,56.29999999999992,100.0,22.0,2.701165484223978,,Self
fixed,2,320,1,0,54.399999999999906,100.0,22.0,2.736999126947138,,Self
fixed,2,330,1,0,58.39999999999989,100.0,22.0,2.6877528629279883,,Self
fixed,2,340,1,0,57.39999999999988,100.0,22.0,2.6805010130147644,,Self
fixed,2,350,1,0,55.499999999999865,100.0,22.0,2.71582644922662,,Self
fixed,2,360,1,0,53.59999999999985,100.0,22.0,2.751451819377762,,Forage
fixed,2,370,1,0,51.69999999999984,100.0,22.0,2.786079273561228,,Forage
fixed,2,380,1,0,50.699999999999825,100.0,22.0,2.7924367951271702,,Forage
fixed,2,390,1,0,48.79999999999981,100.0,22.0,2.828469300614026,,Forage
fixed,2,400,1,0,47.7999999999998,100.0,22.0,2.832610783524259,,Forage
fixed,2,410,1,0,45.899999999999785,100.0,22.0,2.868224849090975,,Forage
fixed,2,420,1,0,44.89999999999977,100.0,22.0,2.872561575757131,,Forage
fixed,2,430,1,0,47.99999999999976,100.0,22.0,2.8488559182100905,,Forage
fixed,2,440,1,0,46.999999999999744,100.0,22.0,2.8477506836346045,,Forage
fixed,2,450,1,0,50.99999999999973,100.0,22.0,2.8002120220277735,,Self
fixed,2,460,1,0,49.09999999999972,100.0,22.0,2.8227163271289415,,Forage
fixed,2,470,1,0,48.0999999999997,100.0,22.0,2.825668857294042,,Forage
fixed,2,480,1,0,51.19999999999969,100.0,22.0,2.7963035804293552,,Forage
fixed,2,490,1,0,50.199999999999676,100.0,22.0,2.800329460681068,,Forage
fixed,2,500,1,0,54.19999999999966,100.0,22.0,2.744021379212147,,Self
fixed,2,510,1,0,52.29999999999965,100.0,22.0,2.773948012850373,,Forage
fixed,2,520,1,0,56.299999999999635,100.0,22.0,2.7305475707787092,,Self
fixed,2,530,1,0,55.29999999999962,100.0,22.0,2.7183013877813007,,Self
fixed,2,540,1,0,53.39999999999961,100.0,22.0,2.7527782988213194,,Self
fixed,2,550,1,0,57.399999999999594,100.0,22.0,2.703213225595541,,Self
fixed,2,560,1,0,55.49999999999958,100.0,22.0,2.7259390691890064,,Forage
fixed,2,570,1,0,54.49999999999957,100.0,22.0,2.731364559573348,,Self
fixed,2,580,1,0,58.49999999999955,100.0,22.0,2.6752317960804133,,Self
fixed,2,590,1,0,56.59999999999954,100.0,22.0,2.7041820327323656,,Self
fixed,2,600,1,0,55.599999999999525,100.0,22.0,2.7096903224185165,,Self
fixed,2,610,1,0,59.59999999999951,100.0,22.0,2.6505163620737417,,Self
fixed,2,620,1,0,57.6999999999995,100.0,22.0,2.6835561105293353,,Self
fixed,2,630,1,0,61.699999999999484,100.0,22.0,2.640003552019124,,Self
fixed,2,640,1,0,60.69999999999947,100.0,22.0,2.6277457639617885,,Self
fixed,2,650,1,0,58.79999999999946,100.0,22.0,2.6622218672297358,,Self
