generation,fitness,accepted,num_threats_active,mean_child_survival,mean_child_ttd_norm,mean_mother_ttd_norm,mean_child_injury,std_child_survival,mean_u_drift_end,std_u_drift_end,mean_overall_deficit_episode,std_overall_deficit_episode,mean_overall_deficit_end,std_overall_deficit_end,mean_local_deficit_episode,std_local_deficit_episode,mean_local_deficit_end,std_local_deficit_end,mean_du_plastic_episode,std_du_plastic_episode,mean_peak_du_plastic_episode,std_peak_du_plastic_episode,mean_plastic_active_frac,std_plastic_active_frac,mean_lr_eff_episode,std_lr_eff_episode,mean_peak_u_drift_episode,std_peak_u_drift_episode,frac_forage,frac_care,frac_self,frac_protect,maternal_fraction,std_maternal_fraction,mutation_sigma,u_forage_child_hunger,u_forage_energy_deficit,u_forage_low_fear,u_care_child_warmth,u_care_closeness_deficit,u_care_bonding,u_self_fatigue,u_self_fear,u_self_stress,u_protect_child_injury,u_protect_fear,u_protect_closeness_deficit,u_protect_bonding
0,0.34235000000000004,True,1,0.0,0.195,0.7985,77.2,0.0,0.348378860175339,0.16558315681365202,1.9967899382072265,0.5420996430887292,2.2068463106086917,1.03335123507518,0.437364783748657,0.4467972111394857,0.4844857329905433,0.7298491812522793,0.032672781825950736,0.022467343325041366,0.13141949149025728,0.035145067267902216,0.4463097757577336,0.13700469678601282,0.04211520780070918,0.00361438596354078,0.36543221404125914,0.1558716821587657,0.78932033459089,0.052515983844680605,0.12088585197677278,0.03727782958765654,0.08979381343233714,0.0824720596191549,0.0,0.40581311290499433,0.9531785910894204,0.7453942447208348,0.6187255599871848,0.19821770842031466,0.19819479431939252,0.10517943155978948,0.8728673384861885,0.6210592611560484,0.7226689489062432,0.06955526958101232,0.9714143595538947,0.8408205087604007
1,0.37335000000000007,True,1,0.0,0.199,0.8021,63.6,0.0,0.35024792166769325,0.23360837457947714,1.996682768874741,0.4758696033227538,2.3338244740625975,1.2133430028019827,0.44990925097679657,0.4396520981881927,0.5768514705903748,0.8671776722306123,0.03203569388947644,0.022657758214206854,0.11757709115070167,0.04133553884547066,0.45181021348660727,0.140528121229916,0.04189811914073875,0.003128410236552777,0.35799256776143495,0.23081207164899792,0.8129930680629679,0.04696518297441406,0.10329500509300045,0.03674674386961756,0.08371192684403161,0.08547527554336257,0.05,0.430648820555556,0.9462653760308611,0.7777786716258694,0.694877052807586,0.18651003968414787,0.18648794647193348,0.18414007233515906,0.9112390749438339,0.5975855418593008,0.7497969510855415,0.05,0.9481278718753818,0.8529186223387024
2,0.477,True,1,0.0,0.23400000000000004,1.0,70.0,0.0,0.4187559995783096,0.14133818069752682,1.8173979555787412,0.13684764172841388,1.543000000000004,0.06558048490215121,0.2678670797448063,0.11180730548482548,6.343814697658836e-202,0.0,0.02361176133619001,0.005814198661122949,0.14214194516090237,0.023574164517293158,0.40140000000000003,0.048758999169384115,0.040739471367728895,0.0009907013996188069,0.4483953449259618,0.1430627268430923,0.8555999999999999,0.028500000000000004,0.09079999999999999,0.0251,0.0536,0.01991080108885627,0.05,0.3349848083226661,0.8600194844052095,0.7496642951638208,0.6442354967908649,0.20222240631391156,0.14108674269587293,0.11352488726839448,0.9845215133899117,0.586296726834974,0.7531733613199376,0.05,0.9209087356491227,0.8584647518241957
3,0.40035000000000004,False,1,0.0,0.2312,0.7947,56.3,0.0,0.37165025667938983,0.17371055311524464,1.9944494508141564,0.37449011204137045,2.234932260213969,1.064158682223248,0.4755213214008567,0.3700338179914569,0.4930714503725066,0.7534854114717744,0.032760816167991584,0.021118996121470012,0.13674970562748484,0.02747914247885582,0.4503250333068308,0.13549575826016672,0.042226698793183484,0.0025989511558377697,0.3902653476973805,0.1613656224073703,0.781057601897966,0.058015325329481025,0.12462071569983665,0.036306357072716386,0.09432168240219742,0.08408971477219719,0.05,0.2774351294515509,0.878804385322493,0.7196323606678806,0.6296508093012011,0.17213707570244172,0.23370065192131984,0.11285002603149778,0.9316359669421167,0.6274239724401335,0.6921311788213865,0.060443179750237774,0.8229252294551339,0.7920554493792742
4,0.3993499999999999,False,1,0.0,0.18919999999999998,0.8703,65.2,0.0,0.3425494013518563,0.24520911770316528,1.9355823422261653,0.4223949400481775,2.015305228158656,0.9895436382033963,0.3745326201465743,0.3839959402292072,0.3617108431585593,0.7120577364700195,0.027251885603751292,0.01972980444068388,0.11499425816831868,0.045013896652627734,0.4030783635009552,0.1335568387206127,0.041551760468013385,0.0026291045530872806,0.36677964536031477,0.23477630549632825,0.8450021014797786,0.032972392578441215,0.09142393549849433,0.03060157044328595,0.06357396302172717,0.07767489552224707,0.05,0.34482787011612226,0.8969428134049799,0.7582327092233193,0.6384530826714528,0.18716722153444712,0.06716064317750156,0.07753267684865905,0.9614895748419223,0.6391528381459198,0.7703542757983607,0.05,0.9371129341188624,0.8392106378033799
5,0.39890000000000003,False,1,0.0,0.19870000000000002,0.7991,50.0,0.0,0.36139648544836833,0.2098407087966332,1.9669786289603823,0.4406057561107687,2.336718484062449,1.1903948485744893,0.43287243244268414,0.4114581068711468,0.6024854302851551,0.8807551302047124,0.03149979037280252,0.023876925491215853,0.12088017757697825,0.04468880665914948,0.4395809893749444,0.15729879138242878,0.041785886895108454,0.0030751067952592974,0.3735121193893406,0.20583218648376878,0.8125931670667734,0.045976958299991114,0.09655921467947008,0.04487065995376545,0.09084761825375656,0.09708406962475997,0.05,0.30113870830736816,0.8906032988472529,0.8012142712886183,0.6907995027466748,0.16026153015277964,0.1256261239033122,0.13008805883857266,1.0,0.5623380149427095,0.7438904124867468,0.05,0.8610984044450891,0.8990910429439056
6,0.4129,False,1,0.0,0.2367,0.8803000000000001,72.8,0.0,0.41418012635347273,0.20173439813362154,1.9973134896323312,0.4576381136117781,2.170341498328292,1.2948408246486363,0.4125354990815821,0.3824469843175324,0.3749519841633179,0.7502344957955696,0.033044676618470575,0.021543113829581215,0.13162919624834357,0.03674257330418791,0.44854042337431876,0.12222797833530562,0.04222107545239693,0.0033047344692572066,0.4241734588314269,0.20663234586907636,0.825168931423501,0.043527747496514134,0.09703087843833183,0.03427244264165293,0.07780019013816707,0.0707293064295446,0.05,0.40279680975120724,0.8564189783261927,0.799840940058422,0.6623172980432466,0.16996641858365535,0.15915652297129362,0.19042671559169294,0.9827302114344141,0.6645289096256743,0.6221861061154503,0.0910951252187612,0.9252610890610312,0.8435143843009023
7,0.41220000000000007,False,1,0.0,0.2499,0.8097,58.8,0.0,0.3940435968316191,0.24526718135424969,2.1061484058470277,0.48279458983748974,2.3819754949282075,1.3639395474728497,0.5026850354305958,0.40668389778486014,0.5744115457189682,0.8789927701754144,0.03280526532180489,0.020962516740803898,0.12141926263296203,0.04381132261387725,0.4388915670175727,0.1311138362469293,0.04242170295246917,0.0031969008732517803,0.41570427614228145,0.23697000536757185,0.7844752622429889,0.048876982337995034,0.1349701103866306,0.0316776450323855,0.08055462737038055,0.07862697471707526,0.05,0.3395728471494412,0.7606410386751649,0.7386807007719453,0.6620911253664522,0.27611710855098737,0.11517323178219056,0.07310020712373509,0.9594336612106849,0.6320668327200777,0.7696109168029218,0.05,0.9465721073047905,0.8633186292915977
8,0.42035,False,1,0.0,0.1888,0.9319,70.0,0.0,0.3453944694171338,0.16214854928045536,1.86281001086773,0.36438876210497423,1.8049984898631872,0.8549409664058383,0.31726962729882385,0.32801237523167764,0.22622658027900786,0.6786797408370236,0.02473705135793556,0.01216686357601415,0.12843280000000007,0.0431345766011445,0.41323416927899687,0.0688765883762541,0.04121553950904751,0.002659834850844415,0.3637906259102867,0.15989767874012445,0.8420084639498432,0.03316614420062696,0.09508056426332288,0.029744827586206897,0.06291097178683387,0.061847130672725396,0.05,0.38341705784931057,0.8249168297113418,0.7332811878339324,0.624630089134257,0.12904665890730563,0.15589275654910173,0.12657765087738895,0.9847771862220347,0.5745673701662167,0.6824048242174169,0.05,0.9037730098227842,0.8183508883631148
9,0.39235,False,1,0.0,0.24900000000000003,0.7357,50.0,0.0,0.394283612876519,0.19013459658382345,2.166814641835074,0.530949175302928,2.438714452524347,1.1740375264708254,0.5750783201078222,0.4636389847528605,0.6298703000379889,0.8232052827706366,0.03326087566692379,0.018303264499955053,0.1350970500645757,0.03175824707784503,0.4274265435464977,0.10552821149443546,0.04299739609580603,0.0035974826090592756,0.4144937132555084,0.1846538922069679,0.7595017371432509,0.05715977666573997,0.1549427392009961,0.02839574699001305,0.08555552365575302,0.06660254703887053,0.05,0.3269205227393656,0.8802220272459365,0.8439735902243474,0.6529643874324569,0.21509992585004978,0.13736444690756458,0.05,0.9831958196174508,0.5893082373320253,0.876335466944202,0.05,0.9359861027658033,0.8567291633389336
