generation,fitness,accepted,num_threats_active,mean_child_survival,mean_child_ttd_norm,mean_mother_ttd_norm,mean_child_injury,std_child_survival,mean_u_drift_end,std_u_drift_end,mean_overall_deficit_episode,std_overall_deficit_episode,mean_overall_deficit_end,std_overall_deficit_end,mean_local_deficit_episode,std_local_deficit_episode,mean_local_deficit_end,std_local_deficit_end,mutation_sigma
15,0.8038599999999999,False,0,0.0,0.3462,1.0,0.0,0.0,0.0,0.0,1.7716206694740255,0.1297219731257586,1.5516,0.06964222856859198,0.2780448366563513,0.07756387286236376,0.0,0.0,0.05
16,0.71698,False,0,0.0,0.3513,0.8737,0.0,0.0,0.0,0.0,1.8777859351902368,0.2135915266210791,1.754810216132983,0.4518634493408285,0.4044690316168638,0.2198272218424866,0.15950000000000034,0.31900070532837455,0.05
17,0.6867399999999999,False,0,0.0,0.39540000000000003,0.8116,0.0,0.0,0.0,0.0,1.983440955459649,0.14645500634076355,1.8502196134363083,0.5231067077156268,0.49684486126201016,0.20146783801427404,0.24070000000000036,0.3650739788042965,0.05
18,0.80887,False,0,0.0,0.36289999999999994,1.0,0.0,0.0,0.0,0.0,1.8222608757438468,0.10658593060723702,1.555161284722308,0.06125695609823897,0.31852294843770323,0.04644501435628834,0.0,0.0,0.05
19,0.5546599999999999,False,0,0.0,0.38539999999999996,0.6272,0.0,0.0,0.0,0.0,2.090849337313883,0.21054225838244608,2.491619973236208,0.8781772722756688,0.6603850474333235,0.24228038108726724,0.6427999999999997,0.6037343455527439,0.05
20,0.74485,False,0,0.0,0.36719999999999997,0.9067000000000001,0.0,0.0,0.0,0.0,1.9154490446736123,0.2506817295892157,1.7464666666865358,0.45160668673022586,0.40492790691621244,0.19369981117742838,0.16500000000000076,0.31643419537085454,0.05
21,0.6382599999999999,False,0,0.0,0.36819999999999997,0.754,0.0,0.0,0.0,0.0,1.9803522439665866,0.24083283111183915,1.996430578158249,0.5372540122465898,0.5381886871212204,0.25529552765836394,0.3194999999999999,0.3913065933510448,0.05
22,0.6915,False,0,0.0,0.3765,0.8265,0.0,0.0,0.0,0.0,1.874086268358917,0.1909490986958498,1.867124823847067,0.5071680795767649,0.42512122877657177,0.22690638823341724,0.2391000000000006,0.36523210428438607,0.05
23,0.7977399999999999,False,0,0.0,0.3258,1.0,0.0,0.0,0.0,0.0,1.7443298291004328,0.16435210107772716,1.5281001703686392,0.036079253635113336,0.25534871804158904,0.12219358731270219,0.0,0.0,0.05
24,0.75202,False,0,0.0,0.32180000000000003,0.9364000000000001,0.0,0.0,0.0,0.0,1.7930318603959123,0.150080975104864,1.6687554238176154,0.3307609596531129,0.3183811800956501,0.18763452143892467,0.07990000000000005,0.23970000000000014,0.05
25,0.80416,False,0,0.0,0.3472,1.0,0.0,0.0,0.0,0.0,1.7716080227451378,0.11454262856285025,1.5590988007556363,0.06650615861152556,0.2839296193135715,0.06405581847798456,0.016500000000000882,0.04533265930871619,0.05
26,0.55792,False,0,0.0,0.3419,0.6505,0.0,0.0,0.0,0.0,1.953045827341151,0.18975665745718193,2.2235027037823785,0.5278988931278864,0.542936589565624,0.24216508768380376,0.478300000000001,0.3905322137801191,0.05
27,0.75925,False,0,0.0,0.3452,0.9367000000000001,0.0,0.0,0.0,0.0,1.82088547444758,0.15728938976562407,1.65315555555556,0.3401300992920865,0.33178775589242004,0.15877374383079912,0.0799000000000002,0.23970000000000058,0.05
28,0.70736,False,0,0.0,0.32530000000000003,0.8711,0.0,0.0,0.0,0.0,1.810965049979507,0.17212831624580952,1.9104873233406636,0.7839826718806293,0.39248908761083867,0.2225064554395048,0.23889999999999995,0.5094868889382728,0.05
29,0.76705,False,0,0.0,0.36069999999999997,0.9412,0.0,0.0,0.0,0.0,1.8160677454518226,0.12980238051296156,1.6190111520449342,0.34358416764579874,0.3434552576112459,0.1394798992053989,0.07980000000000022,0.23940000000000064,0.05
30,0.7238000000000001,False,0,0.0,0.33320000000000005,0.8912000000000001,0.0,0.0,0.0,0.0,1.8211893903970016,0.17903164394426832,1.7329135530743986,0.4567126770863237,0.3682455711739546,0.1959392096761212,0.15980000000000036,0.3196000000000007,0.05
31,0.8111499999999999,True,0,0.0,0.3705,1.0,0.0,0.0,0.0,0.0,1.7689167284288743,0.10162531687611823,1.5385,0.0439596405808783,0.30695402948286626,0.07618625280445873,0.0,0.0,0.05
32,0.6671699999999998,False,0,0.0,0.3458,0.8049,0.0,0.0,0.0,0.0,1.8965934073450044,0.20237835660678832,1.8968843446424875,0.5014136950156585,0.43782980187263415,0.23920957123011669,0.23960000000000042,0.36599540980728223,0.05
33,0.75411,False,0,0.0,0.31779999999999997,0.9410999999999999,0.0,0.0,0.0,0.0,1.7957772358560706,0.13050854195229594,1.6578563687377705,0.33640175457904653,0.3144623561615079,0.1421169524296791,0.07990000000000017,0.2397000000000005,0.05
34,0.7287399999999998,False,0,0.0,0.3618,0.8859999999999999,0.0,0.0,0.0,0.0,1.9031005106292156,0.1817556579818588,1.7467555555555552,0.4548281042816544,0.424728386299027,0.19193217381642458,0.1595999999999997,0.31920031328305365,0.05
35,0.8067099999999999,False,0,0.0,0.3557,1.0,0.0,0.0,0.0,0.0,1.8057589685247257,0.1514322855546616,1.5137000000000003,0.03080925185719374,0.2837650075433151,0.1157922241985,0.0,0.0,0.05
36,0.73795,False,0,0.0,0.40790000000000004,0.8794000000000001,0.0,0.0,0.0,0.0,1.9916128869710796,0.20369347872332955,1.8951585657627863,0.7989503595726227,0.47290840328434625,0.20821758352688474,0.24179999999999988,0.5171933487584695,0.05
37,0.8017299999999999,False,0,0.0,0.33909999999999996,1.0,0.0,0.0,0.0,0.0,1.7732640688540162,0.06167722408168972,1.5113000000020826,0.01740143672477123,0.3012086688627617,0.02857494488485732,0.0,0.0,0.05
38,0.78358,False,0,0.0,0.38500000000000006,0.9544,0.0,0.0,0.0,0.0,1.8046349786589855,0.10576031757501823,1.7858949018029222,0.6754457942197172,0.33154420669667306,0.13560971136918515,0.1703000000000012,0.45083967216739107,0.05
39,0.72044,False,0,0.0,0.3584,0.8756,0.0,0.0,0.0,0.0,1.8392837224246654,0.1375634429970095,1.742346094368406,0.4542906514210994,0.39631905533909373,0.19594755268636518,0.15960000000000035,0.3192000000000007,0.05
40,0.6975299999999999,False,0,0.0,0.377,0.8349,0.0,0.0,0.0,0.0,1.941454808707808,0.21335507322286124,1.9010514329303212,0.49478445994018794,0.44938993218816475,0.2206378121206951,0.23970000000000047,0.36614779802697234,0.05
41,0.7731499999999999,False,0,0.0,0.38570000000000004,0.9391999999999999,0.0,0.0,0.0,0.0,1.8697773322526878,0.19831578511341708,1.6256554188542942,0.34206734160892316,0.35419757102570737,0.16512379186275059,0.08470000000000066,0.23852968368737765,0.05
42,0.7580699999999999,False,0,0.0,0.32120000000000004,0.9452999999999999,0.0,0.0,0.0,0.0,1.8317299342229965,0.25258475144509784,1.63038559029127,0.34430757680592705,0.3268732326083177,0.20167215309369638,0.07999999999999996,0.23999999999999988,0.05
43,0.65465,False,0,0.0,0.2973,0.8078,0.0,0.0,0.0,0.0,1.8518933977082803,0.21277123510752682,1.8701660130485802,0.5190560869246964,0.40149846137422757,0.255190520540397,0.23950000000000063,0.36584265743622724,0.05
44,0.7607599999999999,False,0,0.0,0.3493,0.9371,0.0,0.0,0.0,0.0,1.8047479826969082,0.1460823733358218,1.6267551563541898,0.3424118053633432,0.3126401848338757,0.16602160238655816,0.08740000000000084,0.23825163168381552,0.05
45,0.76391,False,0,0.0,0.35910000000000003,0.9374,0.0,0.0,0.0,0.0,1.8436408797191675,0.18041786118245656,1.6389111111111112,0.33797357556143043,0.35667337179596326,0.159136941423682,0.07980000000000007,0.23940000000000022,0.05
46,0.7064199999999999,False,0,0.0,0.3203,0.8718999999999999,0.0,0.0,0.0,0.0,1.831139606929798,0.19075929850364276,1.7577215397562025,0.4481250893721262,0.3768154218559245,0.21898341943944902,0.15940000000000049,0.31880125470267623,0.05
47,0.76871,False,0,0.0,0.37649999999999995,0.9368000000000001,0.0,0.0,0.0,0.0,1.9179812058670902,0.23387411601281408,1.656611111129486,0.3347734972056275,0.372063302309673,0.15083455119481534,0.07980000000000023,0.23940000000000067,0.05
48,0.6758399999999999,False,0,0.0,0.3446,0.8177999999999999,0.0,0.0,0.0,0.0,1.8860332168929237,0.20583877757866798,2.2139989401475235,1.191447582740686,0.430361721924276,0.2378588945453238,0.39030000000000026,0.62767030358302,0.05
49,0.75164,False,0,0.0,0.38539999999999996,0.9086000000000001,0.0,0.0,0.0,0.0,1.9816858856268253,0.38145243813044855,1.8129000000000015,0.4730013584142541,0.43270578919042746,0.24293716350002306,0.21210000000000112,0.3318163498081441,0.05
50,0.7487699999999999,False,0,0.0,0.3609,0.915,0.0,0.0,0.0,0.0,1.859401541162796,0.24138659729260367,1.7721779513941365,0.4430957149239913,0.37732764980490596,0.19749119349509592,0.16790000000000094,0.31645835429010294,0.05
51,0.7575000000000001,False,0,0.0,0.31020000000000003,0.9492,0.0,0.0,0.0,0.0,1.7610421138174317,0.16911322224048958,1.6778000000000002,0.33037306185583587,0.2942534138723099,0.15816707910544311,0.07999999999999997,0.23999999999999994,0.05
52,0.76902,False,0,0.0,0.36750000000000005,0.9410999999999999,0.0,0.0,0.0,0.0,1.8394986154414006,0.1646593498129538,1.6797697987874383,0.34148701874520215,0.3180305984631056,0.15182449477995383,0.11420000000000163,0.23423697402417126,0.05
53,0.8035,False,0,0.0,0.345,1.0,0.0,0.0,0.0,0.0,1.7806580412780857,0.14270782443009247,1.5432444444528575,0.07707819982434413,0.28537524678162035,0.07532938101784385,0.010800000000000438,0.03240000000000132,0.05
54,0.8008299999999999,False,0,0.0,0.33609999999999995,1.0,0.0,0.0,0.0,0.0,1.7679079706159513,0.09822731786463322,1.544341932519204,0.05272080343612346,0.28864488648961484,0.07598244883756554,0.0008000000000002956,0.002400000000000887,0.05
55,0.5958199999999999,False,0,0.0,0.38330000000000003,0.6869,0.0,0.0,0.0,0.0,2.0133539777661857,0.1733561598135117,2.3110170651373405,0.9838555586271345,0.599863634168448,0.2406668173955195,0.48460000000000053,0.5209748938288676,0.05
56,0.8065,False,0,0.0,0.35500000000000004,1.0,0.0,0.0,0.0,0.0,1.8191292240727321,0.16248159568912807,1.5703,0.05123485141971235,0.30616844804536936,0.09764949341324915,0.0,0.0,0.05
57,0.78143,False,0,0.0,0.35309999999999997,0.9650000000000001,0.0,0.0,0.0,0.0,1.838661829682555,0.19255291043448175,1.6580111111111115,0.33563882870331696,0.3191494071009617,0.13270915689252868,0.0798000000000004,0.2394000000000012,0.05
58,0.72087,False,0,0.0,0.354,0.8781000000000001,0.0,0.0,0.0,0.0,1.841370751294909,0.1860579482509055,1.7361355092189996,0.4616950426479723,0.37869295069755715,0.19479834853023717,0.15980000000000089,0.3191008617976464,0.05
59,0.7578399999999998,False,0,0.0,0.3384,0.9376,0.0,0.0,0.0,0.0,1.8056758126410681,0.1313908358811914,1.6298334255642366,0.3418270392264061,0.3338335374195477,0.15773951586262716,0.08290000000000039,0.23886751558133654,0.05
60,0.7297200000000001,False,0,0.0,0.3702,0.8838000000000001,0.0,0.0,0.0,0.0,1.875468668003957,0.2196857344710516,1.7413468704414654,0.4430050501525255,0.3910365925651383,0.20501992407282288,0.1596000000000004,0.31920000000000076,0.05
61,0.7189399999999999,False,0,0.0,0.3527,0.8759,0.0,0.0,0.0,0.0,1.8312633441559658,0.1280652435322745,1.7387103639713153,0.45478962440840776,0.379722550309269,0.18882196987418018,0.15940000000000015,0.3188012547026755,0.05
62,0.8163699999999999,True,0,0.0,0.3879,1.0,0.0,0.0,0.0,0.0,1.7724674485319085,0.07864009134182721,1.5129444444828568,0.02320213122998862,0.28859348489041364,0.06334288634920557,0.005400000000000361,0.01620000000000108,0.05
63,0.80014,False,0,0.0,0.3338,1.0,0.0,0.0,0.0,0.0,1.762706634057372,0.06940042648268753,1.548100003470728,0.05441039160193507,0.24068375924439192,0.03374171993354009,0.0,0.0,0.05
64,0.8037399999999999,False,0,0.0,0.3458,1.0,0.0,0.0,0.0,0.0,1.7755848516337533,0.09857382399221466,1.5480000000000427,0.06673979322723057,0.2462206220064212,0.07438148274631169,0.0,0.0,0.05
65,0.7893399999999999,False,0,0.0,0.29779999999999995,1.0,0.0,0.0,0.0,0.0,1.7140347100384368,0.06072833200175305,1.5805724093974118,0.08974860673041622,0.2213290514100144,0.07097026663370959,0.02160000000000059,0.06480000000000177,0.05
66,0.80455,False,0,0.0,0.3485,1.0,0.0,0.0,0.0,0.0,1.7191215446975199,0.05342949520747686,1.5511888888888896,0.06309189946243442,0.2373026055735991,0.03248919048200387,0.011800000000000452,0.03540000000000136,0.05
67,0.8039799999999999,False,0,0.0,0.3466,1.0,0.0,0.0,0.0,0.0,1.7470301776377206,0.1012648945253802,1.5393000000000001,0.05711050691422729,0.2737329795198905,0.07058510448555773,0.0,0.0,0.05
68,0.7820499999999999,False,0,0.0,0.2735,1.0,0.0,0.0,0.0,0.0,1.6871857569908186,0.0755771432558224,1.5346,0.08239320360320994,0.2007286777496554,0.08089384217664183,0.0,0.0,0.05
69,0.79237,False,0,0.0,0.30790000000000006,1.0,0.0,0.0,0.0,0.0,1.7342802639176036,0.11353959648100284,1.5591923411820583,0.06627996092005922,0.246441920654998,0.0987456684491699,0.0,0.0,0.05
70,0.76162,False,0,0.0,0.3566,0.9352,0.0,0.0,0.0,0.0,1.8388240000490765,0.14678504255016933,1.6818578015539398,0.33264865466304205,0.34397052927940575,0.14378900275036788,0.10130000000000114,0.23929314657967182,0.05
71,0.7687899999999999,False,0,0.0,0.36439999999999995,0.9420999999999999,0.0,0.0,0.0,0.0,1.8139608026747225,0.1517801125978704,1.6367777726531738,0.3374133151260544,0.32457962391079836,0.14524347636549764,0.07950000000000024,0.2385000000000007,0.05
72,0.7501899999999999,False,0,0.0,0.31989999999999996,0.9346,0.0,0.0,0.0,0.0,1.7936645782067706,0.1352653849734227,1.6322755292436835,0.33898119758995154,0.33255900409365446,0.16844054412686502,0.07960000000000009,0.2388000000000003,0.05
73,0.80509,False,0,0.0,0.3503,1.0,0.0,0.0,0.0,0.0,1.7794645580689412,0.08010512565515376,1.5461000000000074,0.057046384635671445,0.27948587639686506,0.037524456473991184,0.0080000000000004,0.0240000000000012,0.05
74,0.79885,False,0,0.0,0.3295,1.0,0.0,0.0,0.0,0.0,1.7186182819885751,0.09475094369395569,1.5145000000132343,0.01817828373681631,0.24151618344214842,0.08991668104175932,0.0,0.0,0.05
75,0.7672699999999999,False,0,0.0,0.35419999999999996,0.9442999999999999,0.0,0.0,0.0,0.0,1.8403626142917389,0.17260022269300934,1.6306555555522073,0.34050129873117174,0.3384841990367651,0.17975805995053085,0.07990000000000022,0.23970000000000063,0.05
76,0.77905,False,0,0.0,0.4021,0.9406000000000001,0.0,0.0,0.0,0.0,1.901222853355663,0.12091306180647245,1.6555149908818874,0.3324885325766421,0.3711690135345742,0.14659897284919834,0.08150000000000034,0.23856036971802339,0.05
77,0.79009,False,0,0.0,0.3003,1.0,0.0,0.0,0.0,0.0,1.7245248390304933,0.06669766099381237,1.5226222222222225,0.03118183231733916,0.2181278517537883,0.06793777903629047,0.0006000000000002928,0.001800000000000878,0.05
78,0.7061099999999999,False,0,0.0,0.323,0.8703,0.0,0.0,0.0,0.0,1.8308866481181483,0.1755668207249511,1.7357361110856329,0.4687347194120467,0.3625476801596245,0.20112912950828093,0.1598000000000003,0.3196000000000006,0.05
79,0.80431,False,0,0.0,0.3477,1.0,0.0,0.0,0.0,0.0,1.767381073988697,0.10759510240439557,1.5127000000000002,0.018346934348822397,0.27264749575481967,0.08150216161128752,0.0,0.0,0.05
80,0.69014,False,0,0.0,0.3673,0.8285,0.0,0.0,0.0,0.0,1.9311360042355143,0.2554877534060103,1.8598479169836157,0.5206186329566749,0.43346389773147803,0.22487412233152249,0.23940000000000072,0.36569036082456535,0.05
81,0.7370200000000001,False,0,0.0,0.3355,0.9091000000000001,0.0,0.0,0.0,0.0,1.8467916709752181,0.24942309672906124,1.758100000000003,0.44839281844118595,0.3336850702911451,0.19240455556059743,0.16800000000000095,0.31597848027990866,0.05
82,0.7587099999999999,False,0,0.0,0.34130000000000005,0.9376,0.0,0.0,0.0,0.0,1.841422489704192,0.19669392194978744,1.6525614755727354,0.33643536159514403,0.32332215681473986,0.18149607868656892,0.07960000000000018,0.23880000000000054,0.05
83,0.79975,False,0,0.0,0.3325,1.0,0.0,0.0,0.0,0.0,1.751831465384901,0.08272287838433123,1.5096,0.028800000000000023,0.25940534081743294,0.048578410747377856,0.0,0.0,0.05
84,0.79831,False,0,0.0,0.3277,1.0,0.0,0.0,0.0,0.0,1.726772628226766,0.07256397493517476,1.5150000000000001,0.018638669480410874,0.24710334335016476,0.0577887928193472,0.0,0.0,0.05
85,0.8046099999999999,False,0,0.0,0.3487,1.0,0.0,0.0,0.0,0.0,1.7778091647938996,0.07850111280687566,1.5355812500000008,0.03792696569147713,0.26987855814026024,0.05249642444933866,0.0016000000000004773,0.004800000000001432,0.05
86,0.7768099999999999,False,0,0.0,0.3867,0.944,0.0,0.0,0.0,0.0,1.8182814509301501,0.16734259237397445,1.6605222222222227,0.3383571239583023,0.3423335285159365,0.14815830255107845,0.07990000000000021,0.23970000000000058,0.05
87,0.8065,False,0,0.0,0.35500000000000004,1.0,0.0,0.0,0.0,0.0,1.7646150797612055,0.1283521149973598,1.570934448656513,0.09831915391801431,0.26739097011547724,0.07204821281644254,0.020000000000000566,0.060000000000001705,0.05
88,0.7975599999999999,False,0,0.0,0.32520000000000004,1.0,0.0,0.0,0.0,0.0,1.751107255154333,0.09187964526283567,1.5484444444445433,0.06242631211640427,0.25820474159553053,0.09077832492732864,0.007200000000000387,0.021600000000001156,0.05
89,0.7906,False,0,0.0,0.30200000000000005,1.0,0.0,0.0,0.0,0.0,1.6980064065615548,0.10103891358076715,1.518800000001604,0.03092507073646197,0.21297007549067132,0.09209387355627643,0.0,0.0,0.05
90,0.75249,False,0,0.0,0.32499999999999996,0.9357,0.0,0.0,0.0,0.0,1.756804313495032,0.12665423223832728,1.6666111111106185,0.334141694826094,0.292711095748486,0.14444850100493617,0.07980000000000029,0.23940000000000086,0.05
91,0.7531,False,0,0.0,0.31629999999999997,0.9403,0.0,0.0,0.0,0.0,1.7529366501388548,0.12030631725295937,1.6408111111109918,0.3378564274293368,0.2879064189447125,0.16411699531459228,0.07980000000000027,0.23940000000000078,0.05
92,0.79258,False,0,0.0,0.30860000000000004,1.0,0.0,0.0,0.0,0.0,1.714599724924288,0.08283010480596556,1.5429012238290576,0.05066981127612562,0.2074972670425291,0.07364632531720057,0.0,0.0,0.05
93,0.7732,False,0,0.0,0.37,0.9460000000000001,0.0,0.0,0.0,0.0,1.821085823056947,0.15595745632032362,1.6609000000000027,0.349897863227771,0.32467441091824123,0.1429745365540265,0.10780000000000185,0.24474386611312848,0.05
94,0.78715,False,0,0.0,0.29050000000000004,1.0,0.0,0.0,0.0,0.0,1.7069534072259067,0.11625915778995026,1.5420666666818437,0.07647552985658498,0.21862108837359698,0.11766952338841523,0.015800000000000508,0.04740000000000153,0.05
95,0.7211000000000001,False,0,0.0,0.3375,0.8855000000000001,0.0,0.0,0.0,0.0,1.824352379896721,0.17430027479463064,1.7416666666666671,0.45495754244995124,0.36292383344621737,0.2014151293217927,0.15970000000000018,0.3194000782717503,0.05
96,0.79504,False,0,0.0,0.3168,1.0,0.0,0.0,0.0,0.0,1.7690912535335368,0.16401624608069487,1.533100000010523,0.04947211338284975,0.26919992055460895,0.11284918389071419,0.0,0.0,0.05
97,0.74915,False,0,0.0,0.3141,0.9356,0.0,0.0,0.0,0.0,1.7692542995429086,0.1764236307164736,1.6408111111111157,0.3373519905907697,0.28296117335174725,0.17037684794466795,0.07980000000000029,0.23940000000000083,0.05
98,0.72329,False,0,0.0,0.34130000000000005,0.8870000000000001,0.0,0.0,0.0,0.0,1.9102990591074682,0.21099958229656512,1.7529000000000008,0.45243740294127766,0.3759291522758005,0.20000980450159958,0.15970000000000045,0.3194000782717508,0.05
99,0.80977,False,0,0.0,0.36590000000000006,1.0,0.0,0.0,0.0,0.0,1.818581657567854,0.14779118254826498,1.5196000001198138,0.046759384431850515,0.2800600182041249,0.08847360419299945,0.0,0.0,0.05
100,0.7959999999999999,False,0,0.0,0.32,1.0,0.0,0.0,0.0,0.0,1.72381251085565,0.10738336090441916,1.5061,0.01307249019888711,0.24134455291996443,0.0678526310369347,0.0,0.0,0.05
101,0.8008,False,0,0.0,0.33599999999999997,1.0,0.0,0.0,0.0,0.0,1.7289959473922978,0.09338921141265014,1.5456000000206125,0.04573445095707514,0.24214098770583842,0.08853286951320562,0.0,0.0,0.05
102,0.7959999999999999,False,0,0.0,0.32000000000000006,1.0,0.0,0.0,0.0,0.0,1.7389917681981157,0.11134194270919634,1.5344889219495994,0.05341826217576423,0.26167326637173594,0.074928151311788,0.011800000000000565,0.035400000000001694,0.05
103,0.7403899999999999,False,0,0.0,0.27859999999999996,0.9382999999999999,0.0,0.0,0.0,0.0,1.7471460150173947,0.15356432534419462,1.6779730410272564,0.33049036908238294,0.2724476614188935,0.17242065671318127,0.07980000000000034,0.23940000000000106,0.05
104,0.76925,False,0,0.0,0.3426,0.9521000000000001,0.0,0.0,0.0,0.0,1.8147648065494066,0.11652565380714144,1.638911111111112,0.3389524122613358,0.3106215548775842,0.11804471633923087,0.08020000000000058,0.23926963869241819,0.05
105,0.6698099999999999,False,0,0.0,0.32520000000000004,0.8174999999999999,0.0,0.0,0.0,0.0,1.8359156136193147,0.21898266605438887,1.8748776404005003,0.508328355280492,0.41520446476658124,0.24570998379079118,0.2395000000000001,0.3658423840945716,0.05
106,0.77077,False,0,0.0,0.37100000000000005,0.9420999999999999,0.0,0.0,0.0,0.0,1.8287099876413797,0.13971140121406983,1.615055555555556,0.3451666666666677,0.3415639181688487,0.13894110714721383,0.0799000000000002,0.23970000000000058,0.05
107,0.7948299999999999,False,0,0.0,0.3161,1.0,0.0,0.0,0.0,0.0,1.7248321583495394,0.0756235836864002,1.6057555555555574,0.15410449236768606,0.23738931618892156,0.05672932616926735,0.045600000000001216,0.10720373127834934,0.05
108,0.77392,False,0,0.0,0.3731,0.9457000000000001,0.0,0.0,0.0,0.0,1.8427319008403864,0.19963305097475428,1.6524888888888902,0.33728952723911565,0.3192153749225328,0.1585694479257566,0.09270000000000081,0.23850620537000822,0.05
109,0.80041,False,0,0.0,0.3347,1.0,0.0,0.0,0.0,0.0,1.7451551765819346,0.05242658042410636,1.5453003327980679,0.05326017666580408,0.264619508996766,0.04439988557518446,0.0,0.0,0.05
110,0.7706799999999999,False,0,0.0,0.377,0.9394,0.0,0.0,0.0,0.0,1.8703377163604475,0.15860853275962067,1.6305556493518458,0.3438012326228101,0.34618977192466277,0.1480235847921733,0.07960000000000036,0.23880000000000107,0.05
111,0.79174,False,0,0.0,0.3058,1.0,0.0,0.0,0.0,0.0,1.7172769785975255,0.0794172011358915,1.5280002350622581,0.0335684019646242,0.23439032451340552,0.06057335776499524,0.0,0.0,0.05
112,0.8165499999999999,True,0,0.0,0.38849999999999996,1.0,0.0,0.0,0.0,0.0,1.8064002472092018,0.05831646365210992,1.5355000000000003,0.06768936400942235,0.30237686133199315,0.038182161971181974,0.0,0.0,0.05
113,0.76699,False,0,0.0,0.35070000000000007,0.9454,0.0,0.0,0.0,0.0,1.8173840193908977,0.1654152267006386,1.6424888836503317,0.34327858202221956,0.3064598824895458,0.1685398768735853,0.07990000000000037,0.2397000000000011,0.05
114,0.79648,False,0,0.0,0.3216,1.0,0.0,0.0,0.0,0.0,1.75615705063584,0.11361281978308198,1.5172888888902967,0.027785207898797234,0.26706808940604343,0.09449752599598892,0.006400000000000375,0.019200000000001126,0.05
