generation,fitness,accepted,num_threats_active,mean_child_survival,mean_child_ttd_norm,mean_mother_ttd_norm,mean_child_injury,std_child_survival,mean_u_drift_end,std_u_drift_end,mean_overall_deficit_episode,std_overall_deficit_episode,mean_overall_deficit_end,std_overall_deficit_end,mean_local_deficit_episode,std_local_deficit_episode,mean_local_deficit_end,std_local_deficit_end,mean_du_plastic_episode,std_du_plastic_episode,mean_peak_du_plastic_episode,std_peak_du_plastic_episode,mean_plastic_active_frac,std_plastic_active_frac,mean_lr_eff_episode,std_lr_eff_episode,mean_peak_u_drift_episode,std_peak_u_drift_episode,mutation_sigma
0,0.6392500000000001,True,0,0.0,0.3383,0.9402000000000001,0.0,0.0,0.38016666666666665,0.0056494837522261,1.8583437548003807,0.19659304696695712,1.6427555555555553,0.3377984014171759,0.35689576940754225,0.16412835953436328,0.07989999999999982,0.23969999999999944,0.0074904378109452744,0.002612765339660393,0.06000000000000005,0.0,0.1722771144278607,0.05904290191025095,0.019999999999999997,3.291406376790657e-18,0.38316666666666666,0.0053463383107818134,0.0
1,0.65285,True,0,0.0,0.36839999999999995,0.9373000000000001,0.0,0.0,0.3903101196733886,0.009075302260041315,1.9052146386081632,0.24575796330881988,1.641611127387153,0.3383879824752483,0.3689005642929771,0.16502392082918557,0.07980000000000019,0.23940000000000056,0.007951834932172507,0.00264887182728629,0.06000000000000005,0.0,0.1834482573726542,0.06007974008000884,0.019999999999999997,3.291406376790657e-18,0.3936434530067219,0.009227073690444268,0.05
2,0.64625,False,0,0.0,0.29250000000000004,1.0,0.0,0.0,0.3696154994088642,0.004310839052125858,1.7227629910553894,0.05982818096921225,1.5410428247137617,0.09597549011646572,0.23285764232826128,0.030681116431585834,0.0,0.0,0.00604338599290637,0.0005212485011968861,0.06000000000000005,8.777083671441753e-18,0.1472,0.011115754585272202,0.019999999999999997,3.469446951953614e-18,0.37361549940886407,0.004166666666666674,0.05
3,0.638,False,0,0.0,0.3422,0.9338000000000001,0.0,0.0,0.3725330120847429,0.006920179830675567,1.8626479574913575,0.1611058234253675,1.626385416666666,0.35219434064267474,0.3599802178105084,0.15952055079871305,0.07999999999999977,0.2399999999999993,0.007590486750934428,0.0025029581464336764,0.06000000000000005,0.0,0.18060295857988168,0.06082164114393392,0.019999999999999997,3.291406376790657e-18,0.37603301208474293,0.0067597665968910856,0.05
4,0.6566,True,0,0.0,0.3525,0.9606999999999999,0.0,0.0,0.40345618587455345,0.01387918041001146,1.9044619893610784,0.2886144887137114,1.6550666666666682,0.34260157617851583,0.3452214749656788,0.17417890422733853,0.07970000000000013,0.23910000000000037,0.0074698941229849,0.00226143325104001,0.06000000000000005,8.777083671441753e-18,0.17383031301482701,0.04506097826830108,0.019999999999999997,3.469446951953614e-18,0.40645618587455346,0.013680493787037408,0.05
5,0.6462,False,0,0.0,0.2924,1.0,0.0,0.0,0.33160549339288214,0.15145559776444878,1.7589326645154373,0.1625539255772822,1.5355111111318587,0.05678415271466606,0.2358268689211024,0.11983990897240147,0.011400000000000446,0.03420000000000134,0.005751265920714586,0.002843280892501563,0.05600000000000005,0.008000000000000007,0.1372,0.062676630413576,0.019999999999999997,3.469446951953614e-18,0.3347721600595488,0.15260219573004571,0.05
6,0.6655,True,0,0.0,0.38180000000000003,0.9492,0.0,0.0,0.4140509894108487,0.00941187193566369,1.931100685487726,0.1622408644592169,1.6642555555555556,0.33802769281689243,0.3831627934713621,0.15001097763665303,0.07990000000000011,0.23970000000000033,0.00829386366794005,0.0020834044195238307,0.06000000000000005,0.0,0.18890406504065038,0.04545674154592509,0.019999999999999997,3.469446951953614e-18,0.4173843227441821,0.008927174493894735,0.05
7,0.6611,False,0,0.0,0.32220000000000004,1.0,0.0,0.0,0.35963091769004013,0.11577320061231756,1.7686944497083332,0.12741349893473072,1.5666168402777791,0.06833851780158723,0.27531576575219757,0.10883404276105334,0.019100000000001033,0.03999612481228854,0.006323571012280482,0.002294616935894428,0.05800000000000005,0.0060000000000000045,0.1515,0.05281335058486632,0.019999999999999997,3.469446951953614e-18,0.3624642510233735,0.11612799726510299,0.05
8,0.67765,True,0,0.0,0.3553,1.0,0.0,0.0,0.4163273411655375,0.007639444424243899,1.8282996938335785,0.1255529867107479,1.5369000000000048,0.06832327748955307,0.30292926078568005,0.05904286466383663,0.023200000000000897,0.04882786089928754,0.00720792809398645,0.0008603743371347152,0.06000000000000005,0.0,0.1666,0.017059894489708897,0.019999999999999997,3.469446951953614e-18,0.4193273411655375,0.007719024117939636,0.05
9,0.65855,False,0,0.0,0.31710000000000005,1.0,0.0,0.0,0.42026836854638117,0.0058594652770823305,1.7600693541835177,0.08332090220205511,1.5,0.0,0.27526005619996785,0.045953510621213736,0.0,0.0,0.006923220422556574,0.0007665924601768533,0.06000000000000005,0.0,0.1628,0.014654692081377894,0.019999999999999997,3.469446951953614e-18,0.4239350352130479,0.0056862407030773485,0.05
