tick,m0_energy,m0_fatigue,m0_bonding,m0_fear_threat,m0_stress,m0_closeness_child,m0_OT,m0_CORT,m0_mot_Forage,m0_mot_Care,m0_mot_Self,m0_mot_Protect,m0_sel_Forage,m0_sel_Care,m0_sel_Self,m0_sel_Protect,m0_u_fixed_forage_child_hunger,m0_u_fixed_forage_energy_deficit,m0_u_fixed_forage_low_fear,m0_u_fixed_care_child_warmth,m0_u_fixed_care_closeness_deficit,m0_u_fixed_care_bonding,m0_u_fixed_self_fatigue,m0_u_fixed_self_fear,m0_u_fixed_self_stress,m0_u_fixed_protect_child_injury,m0_u_fixed_protect_fear,m0_u_fixed_protect_closeness_deficit,m0_u_fixed_protect_bonding,m0_u_plastic_forage_child_hunger,m0_u_plastic_forage_energy_deficit,m0_u_plastic_forage_low_fear,m0_u_plastic_care_child_warmth,m0_u_plastic_care_closeness_deficit,m0_u_plastic_care_bonding,m0_u_plastic_self_fatigue,m0_u_plastic_self_fear,m0_u_plastic_self_stress,m0_u_plastic_protect_child_injury,m0_u_plastic_protect_fear,m0_u_plastic_protect_closeness_deficit,m0_u_plastic_protect_bonding,m0_w_fixed_child_need_hunger,m0_w_fixed_child_need_warmth,m0_w_fixed_child_need_injury,m0_w_fixed_ot_closeness_gain,m0_w_fixed_ot_decay,m0_w_fixed_bonding_ot_gain,m0_w_fixed_bonding_child_need_decay,m0_w_fixed_bonding_child_absent_decay,m0_w_fixed_cort_threat_gain,m0_w_fixed_cort_child_need_gain,m0_w_fixed_cort_energy_deficit_gain,m0_w_fixed_cort_decay,m0_w_fixed_stress_cort_gain,m0_w_fixed_stress_fear_gain,m0_w_fixed_stress_child_need_gain,m0_w_fixed_stress_decay,m0_w_fixed_fear_threat_gain,m0_w_fixed_fear_decay,m0_w_plastic_child_need_hunger,m0_w_plastic_child_need_warmth,m0_w_plastic_child_need_injury,m0_w_plastic_ot_closeness_gain,m0_w_plastic_ot_decay,m0_w_plastic_bonding_ot_gain,m0_w_plastic_bonding_child_need_decay,m0_w_plastic_bonding_child_absent_decay,m0_w_plastic_cort_threat_gain,m0_w_plastic_cort_child_need_gain,m0_w_plastic_cort_energy_deficit_gain,m0_w_plastic_cort_decay,m0_w_plastic_stress_cort_gain,m0_w_plastic_stress_fear_gain,m0_w_plastic_stress_child_need_gain,m0_w_plastic_stress_decay,m0_w_plastic_fear_threat_gain,m0_w_plastic_fear_decay,m1_energy,m1_fatigue,m1_bonding,m1_fear_threat,m1_stress,m1_closeness_child,m1_OT,m1_CORT,m1_mot_Forage,m1_mot_Care,m1_mot_Self,m1_mot_Protect,m1_sel_Forage,m1_sel_Care,m1_sel_Self,m1_sel_Protect,m1_u_fixed_forage_child_hunger,m1_u_fixed_forage_energy_deficit,m1_u_fixed_forage_low_fear,m1_u_fixed_care_child_warmth,m1_u_fixed_care_closeness_deficit,m1_u_fixed_care_bonding,m1_u_fixed_self_fatigue,m1_u_fixed_self_fear,m1_u_fixed_self_stress,m1_u_fixed_protect_child_injury,m1_u_fixed_protect_fear,m1_u_fixed_protect_closeness_deficit,m1_u_fixed_protect_bonding,m1_u_plastic_forage_child_hunger,m1_u_plastic_forage_energy_deficit,m1_u_plastic_forage_low_fear,m1_u_plastic_care_child_warmth,m1_u_plastic_care_closeness_deficit,m1_u_plastic_care_bonding,m1_u_plastic_self_fatigue,m1_u_plastic_self_fear,m1_u_plastic_self_stress,m1_u_plastic_protect_child_injury,m1_u_plastic_protect_fear,m1_u_plastic_protect_closeness_deficit,m1_u_plastic_protect_bonding,m1_w_fixed_child_need_hunger,m1_w_fixed_child_need_warmth,m1_w_fixed_child_need_injury,m1_w_fixed_ot_closeness_gain,m1_w_fixed_ot_decay,m1_w_fixed_bonding_ot_gain,m1_w_fixed_bonding_child_need_decay,m1_w_fixed_bonding_child_absent_decay,m1_w_fixed_cort_threat_gain,m1_w_fixed_cort_child_need_gain,m1_w_fixed_cort_energy_deficit_gain,m1_w_fixed_cort_decay,m1_w_fixed_stress_cort_gain,m1_w_fixed_stress_fear_gain,m1_w_fixed_stress_child_need_gain,m1_w_fixed_stress_decay,m1_w_fixed_fear_threat_gain,m1_w_fixed_fear_decay,m1_w_plastic_child_need_hunger,m1_w_plastic_child_need_warmth,m1_w_plastic_child_need_injury,m1_w_plastic_ot_closeness_gain,m1_w_plastic_ot_decay,m1_w_plastic_bonding_ot_gain,m1_w_plastic_bonding_child_need_decay,m1_w_plastic_bonding_child_absent_decay,m1_w_plastic_cort_threat_gain,m1_w_plastic_cort_child_need_gain,m1_w_plastic_cort_energy_deficit_gain,m1_w_plastic_cort_decay,m1_w_plastic_stress_cort_gain,m1_w_plastic_stress_fear_gain,m1_w_plastic_stress_child_need_gain,m1_w_plastic_stress_decay,m1_w_plastic_fear_threat_gain,m1_w_plastic_fear_decay,m2_energy,m2_fatigue,m2_bonding,m2_fear_threat,m2_stress,m2_closeness_child,m2_OT,m2_CORT,m2_mot_Forage,m2_mot_Care,m2_mot_Self,m2_mot_Protect,m2_sel_Forage,m2_sel_Care,m2_sel_Self,m2_sel_Protect,m2_u_fixed_forage_child_hunger,m2_u_fixed_forage_energy_deficit,m2_u_fixed_forage_low_fear,m2_u_fixed_care_child_warmth,m2_u_fixed_care_closeness_deficit,m2_u_fixed_care_bonding,m2_u_fixed_self_fatigue,m2_u_fixed_self_fear,m2_u_fixed_self_stress,m2_u_fixed_protect_child_injury,m2_u_fixed_protect_fear,m2_u_fixed_protect_closeness_deficit,m2_u_fixed_protect_bonding,m2_u_plastic_forage_child_hunger,m2_u_plastic_forage_energy_deficit,m2_u_plastic_forage_low_fear,m2_u_plastic_care_child_warmth,m2_u_plastic_care_closeness_deficit,m2_u_plastic_care_bonding,m2_u_plastic_self_fatigue,m2_u_plastic_self_fear,m2_u_plastic_self_stress,m2_u_plastic_protect_child_injury,m2_u_plastic_protect_fear,m2_u_plastic_protect_closeness_deficit,m2_u_plastic_protect_bonding,m2_w_fixed_child_need_hunger,m2_w_fixed_child_need_warmth,m2_w_fixed_child_need_injury,m2_w_fixed_ot_closeness_gain,m2_w_fixed_ot_decay,m2_w_fixed_bonding_ot_gain,m2_w_fixed_bonding_child_need_decay,m2_w_fixed_bonding_child_absent_decay,m2_w_fixed_cort_threat_gain,m2_w_fixed_cort_child_need_gain,m2_w_fixed_cort_energy_deficit_gain,m2_w_fixed_cort_decay,m2_w_fixed_stress_cort_gain,m2_w_fixed_stress_fear_gain,m2_w_fixed_stress_child_need_gain,m2_w_fixed_stress_decay,m2_w_fixed_fear_threat_gain,m2_w_fixed_fear_decay,m2_w_plastic_child_need_hunger,m2_w_plastic_child_need_warmth,m2_w_plastic_child_need_injury,m2_w_plastic_ot_closeness_gain,m2_w_plastic_ot_decay,m2_w_plastic_bonding_ot_gain,m2_w_plastic_bonding_child_need_decay,m2_w_plastic_bonding_child_absent_decay,m2_w_plastic_cort_threat_gain,m2_w_plastic_cort_child_need_gain,m2_w_plastic_cort_energy_deficit_gain,m2_w_plastic_cort_decay,m2_w_plastic_stress_cort_gain,m2_w_plastic_stress_fear_gain,m2_w_plastic_stress_child_need_gain,m2_w_plastic_stress_decay,m2_w_plastic_fear_threat_gain,m2_w_plastic_fear_decay,c0_hunger,c0_warmth,c0_injury,c1_hunger,c1_warmth,c1_injury,c2_hunger,c2_warmth,c2_injury
1,99.0,2.0,99.55434873118168,24.08642561023996,0.13592448399989268,21.715728752538098,0.0,6.139133969171678,26.326878590664545,52.61764863915439,3.300303512873968,59.76989643737329,0,0,0,1,0.8276311719925821,0.6316643991220648,0.7580877400853738,0.35452596812986836,0.9706980243949033,0.8931211213221977,0.7783834970737619,0.19463870785196757,0.4667210037270342,0.04380376578722878,0.15428949206754783,0.6830489532424546,0.7447621559078171,0.8276311719925821,0.6316643991220648,0.7580877400853738,0.35452596812986836,0.9706980243949033,0.8931211213221977,0.7783834970737619,0.19463870785196757,0.4667210037270342,0.04380376578722878,0.15428949206754783,0.6830489532424546,0.7447621559078171,0.7739560485559633,0.4388784397520523,0.8585979199113825,0.6973680290593639,0.09417734788764953,0.9756223516367559,0.761139701990353,0.7860643052769538,0.12811363267554587,0.45038593789556713,0.37079802423258124,0.9267649888486018,0.6438651200806645,0.82276161327083,0.44341419882733113,0.2272387217847769,0.5545847870158348,0.06381725610417532,0.7739560485559633,0.4388784397520523,0.8585979199113825,0.6973680290593639,0.09417734788764953,0.9756223516367559,0.761139701990353,0.7860643052769538,0.12811363267554587,0.45038593789556713,0.37079802423258124,0.9267649888486018,0.6438651200806645,0.82276161327083,0.44341419882733113,0.2272387217847769,0.5545847870158348,0.06381725610417532,99.0,2.0,99.63021529151267,13.222111085899943,0.32090842611123915,15.147186257614287,0.0,16.011213121920395,2.2437556280483486,43.67974963325562,3.4563136391297586,51.47375453980415,0,0,0,1,0.1397524836093098,0.19990820247510832,0.007362269751005512,0.7869243775021384,0.6648508565920321,0.7051653786263351,0.7807290310219679,0.45891577553833995,0.5687411959528937,0.13979699812765745,0.11453007353597344,0.6684029617904717,0.4710962061431325,0.1397524836093098,0.19990820247510832,0.007362269751005512,0.7869243775021384,0.6648508565920321,0.7051653786263351,0.7807290310219679,0.45891577553833995,0.5687411959528937,0.13979699812765745,0.11453007353597344,0.6684029617904717,0.4710962061431325,0.96750973243421,0.32582535813815194,0.3704597060348689,0.4695558112758079,0.1894713590842857,0.12992150533547164,0.47570492622593374,0.2269093490508841,0.6698139946825103,0.43715191887233074,0.8326781960578374,0.7002651020022491,0.31236664138204107,0.8322598013952011,0.8047643574968019,0.38747837903017446,0.2883281039302441,0.6824955039749755,0.96750973243421,0.32582535813815194,0.3704597060348689,0.4695558112758079,0.1894713590842857,0.12992150533547164,0.47570492622593374,0.2269093490508841,0.6698139946825103,0.43715191887233074,0.8326781960578374,0.7002651020022491,0.31236664138204107,0.8322598013952011,0.8047643574968019,0.38747837903017446,0.2883281039302441,0.6824955039749755,99.0,2.0,99.97913692839936,44.562572187302266,0.31385344904381535,50.0,0.0,11.813847683734013,24.296177016208123,32.780848575252335,15.334763970288453,28.61831991914684,0,1,0,0,0.6643135403273875,0.4063868614400705,0.8140203846660347,0.1669729199077039,0.022712073133860478,0.09004786077564175,0.7223593505964503,0.4618772302513874,0.1612717790336018,0.5010447751033635,0.15231210271316842,0.696320375077736,0.4461562755740307,0.6643135403273875,0.4063868614400705,0.8140203846660347,0.1669729199077039,0.022712073133860478,0.09004786077564175,0.7223593505964503,0.4618772302513874,0.1612717790336018,0.5010447751033635,0.15231210271316842,0.696320375077736,0.4461562755740307,0.5652361064811888,0.7649988574160256,0.6347183200005908,0.5535794006579958,0.5592071607454135,0.3039500980626122,0.030817834567939406,0.43671738923236236,0.2145846728195292,0.40852864372463615,0.8534030732681661,0.23393948586534075,0.05830274168906602,0.28138389202199654,0.2935937577666836,0.6619165147268951,0.5570321523412783,0.7838982091064135,0.5652361064811888,0.7649988574160256,0.6347183200005908,0.5535794006579958,0.5592071607454135,0.3039500980626122,0.030817834567939406,0.43671738923236236,0.2145846728195292,0.40852864372463615,0.8534030732681661,0.23393948586534075,0.05830274168906602,0.28138389202199654,0.2935937577666836,0.6619165147268951,0.5570321523412783,0.7838982091064135,1.0,49.5,0.0,1.0,49.5,0.0,1.0,49.5,0.0
2,98.0,4.0,98.66304619354501,41.08987375851872,12.821729721230941,31.715728752538098,0.0,5.51695895699015,20.886919541876168,48.04284405427562,10.792631213628683,56.774120884658394,0,0,0,1,0.8276311719925821,0.6316643991220648,0.7580877400853738,0.35452596812986836,0.9706980243949033,0.8931211213221977,0.7783834970737619,0.19463870785196757,0.4667210037270342,0.04380376578722878,0.15428949206754783,0.6830489532424546,0.7447621559078171,0.8276311719925821,0.6316643991220648,0.7580877400853738,0.35452596812986836,0.9706980243949033,0.8931211213221977,0.7783834970737619,0.19463870785196757,0.4667210037270342,0.04380376578722878,0.15428949206754783,0.6830489532424546,0.7447621559078171,0.7739560485559633,0.4388784397520523,0.8585979199113825,0.6973680290593639,0.09417734788764953,0.9756223516367559,0.761139701990353,0.7860643052769538,0.12811363267554587,0.45038593789556713,0.37079802423258124,0.9267649888486018,0.6438651200806645,0.82276161327083,0.44341419882733113,0.2272387217847769,0.5545847870158348,0.06381725610417532,0.7739560485559633,0.4388784397520523,0.8585979199113825,0.6973680290593639,0.09417734788764953,0.9756223516367559,0.761139701990353,0.7860643052769538,0.12811363267554587,0.45038593789556713,0.37079802423258124,0.9267649888486018,0.6438651200806645,0.82276161327083,0.44341419882733113,0.2272387217847769,0.5545847870158348,0.06381725610417532,98.0,4.0,98.89064587453801,14.536909763313048,9.04894547738172,29.28932188134524,0.0,17.532244467953106,2.618579768326885,39.44365462904817,7.3984112541960165,44.55002945837644,0,0,0,1,0.1397524836093098,0.19990820247510832,0.007362269751005512,0.7869243775021384,0.6648508565920321,0.7051653786263351,0.7807290310219679,0.45891577553833995,0.5687411959528937,0.13979699812765745,0.11453007353597344,0.6684029617904717,0.4710962061431325,0.1397524836093098,0.19990820247510832,0.007362269751005512,0.7869243775021384,0.6648508565920321,0.7051653786263351,0.7807290310219679,0.45891577553833995,0.5687411959528937,0.13979699812765745,0.11453007353597344,0.6684029617904717,0.4710962061431325,0.96750973243421,0.32582535813815194,0.3704597060348689,0.4695558112758079,0.1894713590842857,0.12992150533547164,0.47570492622593374,0.2269093490508841,0.6698139946825103,0.43715191887233074,0.8326781960578374,0.7002651020022491,0.31236664138204107,0.8322598013952011,0.8047643574968019,0.38747837903017446,0.2883281039302441,0.6824955039749755,0.96750973243421,0.32582535813815194,0.3704597060348689,0.4695558112758079,0.1894713590842857,0.12992150533547164,0.47570492622593374,0.2269093490508841,0.6698139946825103,0.43715191887233074,0.8326781960578374,0.7002651020022491,0.31236664138204107,0.8322598013952011,0.8047643574968019,0.38747837903017446,0.2883281039302441,0.6824955039749755,98.0,4.0,99.93741078519808,59.7629453672158,21.621829609146364,60.0,0.0,22.504596900254185,18.083532593258585,34.17623812634054,24.18034274343921,33.77458191359124,0,1,0,0,0.6643135403273875,0.4063868614400705,0.8140203846660347,0.1669729199077039,0.022712073133860478,0.09004786077564175,0.7223593505964503,0.4618772302513874,0.1612717790336018,0.5010447751033635,0.15231210271316842,0.696320375077736,0.4461562755740307,0.6643135403273875,0.4063868614400705,0.8140203846660347,0.1669729199077039,0.022712073133860478,0.09004786077564175,0.7223593505964503,0.4618772302513874,0.1612717790336018,0.5010447751033635,0.15231210271316842,0.696320375077736,0.4461562755740307,0.5652361064811888,0.7649988574160256,0.6347183200005908,0.5535794006579958,0.5592071607454135,0.3039500980626122,0.030817834567939406,0.43671738923236236,0.2145846728195292,0.40852864372463615,0.8534030732681661,0.23393948586534075,0.05830274168906602,0.28138389202199654,0.2935937577666836,0.6619165147268951,0.5570321523412783,0.7838982091064135,0.5652361064811888,0.7649988574160256,0.6347183200005908,0.5535794006579958,0.5592071607454135,0.3039500980626122,0.030817834567939406,0.43671738923236236,0.2145846728195292,0.40852864372463615,0.8534030732681661,0.23393948586534075,0.05830274168906602,0.28138389202199654,0.2935937577666836,0.6619165147268951,0.5570321523412783,0.7838982091064135,2.0,49.0,0.0,2.0,49.0,0.0,2.0,49.0,10.0
3,97.0,6.0,97.32609238709003,51.46236063150636,29.87535873335042,41.715728752538105,0.0,4.399619406161171,17.71397965138505,43.28861717913135,18.80443583039503,52.94496799787043,0,0,0,1,0.8276311719925821,0.6316643991220648,0.7580877400853738,0.35452596812986836,0.9706980243949033,0.8931211213221977,0.7783834970737619,0.19463870785196757,0.4667210037270342,0.04380376578722878,0.15428949206754783,0.6830489532424546,0.7447621559078171,0.8276311719925821,0.6316643991220648,0.7580877400853738,0.35452596812986836,0.9706980243949033,0.8931211213221977,0.7783834970737619,0.19463870785196757,0.4667210037270342,0.04380376578722878,0.15428949206754783,0.6830489532424546,0.7447621559078171,0.7739560485559633,0.4388784397520523,0.8585979199113825,0.6973680290593639,0.09417734788764953,0.9756223516367559,0.761139701990353,0.7860643052769538,0.12811363267554587,0.45038593789556713,0.37079802423258124,0.9267649888486018,0.6438651200806645,0.82276161327083,0.44341419882733113,0.2272387217847769,0.5545847870158348,0.06381725610417532,0.7739560485559633,0.4388784397520523,0.8585979199113825,0.6973680290593639,0.09417734788764953,0.9756223516367559,0.761139701990353,0.7860643052769538,0.12811363267554587,0.45038593789556713,0.37079802423258124,0.9267649888486018,0.6438651200806645,0.82276161327083,0.44341419882733113,0.2272387217847769,0.5545847870158348,0.06381725610417532,97.0,6.0,97.78129174907603,12.071083215457026,15.521023757572419,43.431457505076196,0.0,14.710062657421249,3.0736118091717675,35.086666461425445,9.671592364398709,37.19066940246612,0,0,0,1,0.1397524836093098,0.19990820247510832,0.007362269751005512,0.7869243775021384,0.6648508565920321,0.7051653786263351,0.7807290310219679,0.45891577553833995,0.5687411959528937,0.13979699812765745,0.11453007353597344,0.6684029617904717,0.4710962061431325,0.1397524836093098,0.19990820247510832,0.007362269751005512,0.7869243775021384,0.6648508565920321,0.7051653786263351,0.7807290310219679,0.45891577553833995,0.5687411959528937,0.13979699812765745,0.11453007353597344,0.6684029617904717,0.4710962061431325,0.96750973243421,0.32582535813815194,0.3704597060348689,0.4695558112758079,0.1894713590842857,0.12992150533547164,0.47570492622593374,0.2269093490508841,0.6698139946825103,0.43715191887233074,0.8326781960578374,0.7002651020022491,0.31236664138204107,0.8322598013952011,0.8047643574968019,0.38747837903017446,0.2883281039302441,0.6824955039749755,0.96750973243421,0.32582535813815194,0.3704597060348689,0.4695558112758079,0.1894713590842857,0.12992150533547164,0.47570492622593374,0.2269093490508841,0.6698139946825103,0.43715191887233074,0.8326781960578374,0.7002651020022491,0.31236664138204107,0.8322598013952011,0.8047643574968019,0.38747837903017446,0.2883281039302441,0.6824955039749755,97.0,6.0,99.77527394072317,68.61809475705874,38.375285806281596,70.0,0.0,33.22872853167405,14.61142223114438,35.53286667414928,30.30187309307978,41.152804529723255,0,0,0,1,0.6643135403273875,0.4063868614400705,0.8140203846660347,0.1669729199077039,0.022712073133860478,0.09004786077564175,0.7223593505964503,0.4618772302513874,0.1612717790336018,0.5010447751033635,0.15231210271316842,0.696320375077736,0.4461562755740307,0.6643135403273875,0.4063868614400705,0.8140203846660347,0.1669729199077039,0.022712073133860478,0.09004786077564175,0.7223593505964503,0.4618772302513874,0.1612717790336018,0.5010447751033635,0.15231210271316842,0.696320375077736,0.4461562755740307,0.5652361064811888,0.7649988574160256,0.6347183200005908,0.5535794006579958,0.5592071607454135,0.3039500980626122,0.030817834567939406,0.43671738923236236,0.2145846728195292,0.40852864372463615,0.8534030732681661,0.23393948586534075,0.05830274168906602,0.28138389202199654,0.2935937577666836,0.6619165147268951,0.5570321523412783,0.7838982091064135,0.5652361064811888,0.7649988574160256,0.6347183200005908,0.5535794006579958,0.5592071607454135,0.3039500980626122,0.030817834567939406,0.43671738923236236,0.2145846728195292,0.40852864372463615,0.8534030732681661,0.23393948586534075,0.05830274168906602,0.28138389202199654,0.2935937577666836,0.6619165147268951,0.5570321523412783,0.7838982091064135,3.0,48.5,0.0,3.0,48.5,0.0,3.0,48.5,15.0
4,96.0,8.0,95.5434873118167,61.172903853283344,47.2810289420849,51.715728752538105,0.0,4.595578860494037,14.767347663580619,39.85649678856412,26.840873425793834,50.290434200755826,0,0,0,1,0.8276311719925821,0.6316643991220648,0.7580877400853738,0.35452596812986836,0.9706980243949033,0.8931211213221977,0.7783834970737619,0.19463870785196757,0.4667210037270342,0.04380376578722878,0.15428949206754783,0.6830489532424546,0.7447621559078171,0.8276311719925821,0.6316643991220648,0.7580877400853738,0.35452596812986836,0.9706980243949033,0.8931211213221977,0.7783834970737619,0.19463870785196757,0.4667210037270342,0.04380376578722878,0.15428949206754783,0.6830489532424546,0.7447621559078171,0.7739560485559633,0.4388784397520523,0.8585979199113825,0.6973680290593639,0.09417734788764953,0.9756223516367559,0.761139701990353,0.7860643052769538,0.12811363267554587,0.45038593789556713,0.37079802423258124,0.9267649888486018,0.6438651200806645,0.82276161327083,0.44341419882733113,0.2272387217847769,0.5545847870158348,0.06381725610417532,0.7739560485559633,0.4388784397520523,0.8585979199113825,0.6973680290593639,0.09417734788764953,0.9756223516367559,0.761139701990353,0.7860643052769538,0.12811363267554587,0.45038593789556713,0.37079802423258124,0.9267649888486018,0.6438651200806645,0.82276161327083,0.44341419882733113,0.2272387217847769,0.5545847870158348,0.06381725610417532,96.0,8.0,96.30215291512673,11.288172200094873,18.301255657564894,57.57359312880715,0.0,14.039351251658191,3.492939935016132,35.27772209552345,11.210755053233605,37.10837454712592,0,0,0,1,0.1397524836093098,0.19990820247510832,0.007362269751005512,0.7869243775021384,0.6648508565920321,0.7051653786263351,0.7807290310219679,0.45891577553833995,0.5687411959528937,0.13979699812765745,0.11453007353597344,0.6684029617904717,0.4710962061431325,0.1397524836093098,0.19990820247510832,0.007362269751005512,0.7869243775021384,0.6648508565920321,0.7051653786263351,0.7807290310219679,0.45891577553833995,0.5687411959528937,0.13979699812765745,0.11453007353597344,0.6684029617904717,0.4710962061431325,0.96750973243421,0.32582535813815194,0.3704597060348689,0.4695558112758079,0.1894713590842857,0.12992150533547164,0.47570492622593374,0.2269093490508841,0.6698139946825103,0.43715191887233074,0.8326781960578374,0.7002651020022491,0.31236664138204107,0.8322598013952011,0.8047643574968019,0.38747837903017446,0.2883281039302441,0.6824955039749755,0.96750973243421,0.32582535813815194,0.3704597060348689,0.4695558112758079,0.1894713590842857,0.12992150533547164,0.47570492622593374,0.2269093490508841,0.6698139946825103,0.43715191887233074,0.8326781960578374,0.7002651020022491,0.31236664138204107,0.8322598013952011,0.8047643574968019,0.38747837903017446,0.2883281039302441,0.6824955039749755,96.0,8.0,99.54250020981112,70.53170839883404,50.02387796750924,80.0,0.0,42.078243968424395,14.137396062980061,36.86675673976433,33.42869309386827,46.52971755086181,0,0,0,1,0.6643135403273875,0.4063868614400705,0.8140203846660347,0.1669729199077039,0.022712073133860478,0.09004786077564175,0.7223593505964503,0.4618772302513874,0.1612717790336018,0.5010447751033635,0.15231210271316842,0.696320375077736,0.4461562755740307,0.6643135403273875,0.4063868614400705,0.8140203846660347,0.1669729199077039,0.022712073133860478,0.09004786077564175,0.7223593505964503,0.4618772302513874,0.1612717790336018,0.5010447751033635,0.15231210271316842,0.696320375077736,0.4461562755740307,0.5652361064811888,0.7649988574160256,0.6347183200005908,0.5535794006579958,0.5592071607454135,0.3039500980626122,0.030817834567939406,0.43671738923236236,0.2145846728195292,0.40852864372463615,0.8534030732681661,0.23393948586534075,0.05830274168906602,0.28138389202199654,0.2935937577666836,0.6619165147268951,0.5570321523412783,0.7838982091064135,0.5652361064811888,0.7649988574160256,0.6347183200005908,0.5535794006579958,0.5592071607454135,0.3039500980626122,0.030817834567939406,0.43671738923236236,0.2145846728195292,0.40852864372463615,0.8534030732681661,0.23393948586534075,0.05830274168906602,0.28138389202199654,0.2935937577666836,0.6619165147268951,0.5570321523412783,0.7838982091064135,4.0,48.0,0.0,4.0,48.0,0.0,4.0,48.0,15.0
5,95.0,10.0,93.31523096772506,67.966581448688,65.11631318919997,61.7157287525381,0.0,4.328710738701338,12.81794518483776,43.49497637276792,34.622248132838855,54.11548180217476,0,0,0,1,0.8276311719925821,0.6316643991220648,0.7580877400853738,0.35452596812986836,0.9706980243949033,0.8931211213221977,0.7783834970737619,0.19463870785196757,0.4667210037270342,0.04380376578722878,0.15428949206754783,0.6830489532424546,0.7447621559078171,0.8276311719925821,0.6316643991220648,0.7580877400853738,0.35452596812986836,0.9706980243949033,0.8931211213221977,0.7783834970737619,0.19463870785196757,0.4667210037270342,0.04380376578722878,0.15428949206754783,0.6830489532424546,0.7447621559078171,0.7739560485559633,0.4388784397520523,0.8585979199113825,0.6973680290593639,0.09417734788764953,0.9756223516367559,0.761139701990353,0.7860643052769538,0.12811363267554587,0.45038593789556713,0.37079802423258124,0.9267649888486018,0.6438651200806645,0.82276161327083,0.44341419882733113,0.2272387217847769,0.5545847870158348,0.06381725610417532,0.7739560485559633,0.4388784397520523,0.8585979199113825,0.6973680290593639,0.09417734788764953,0.9756223516367559,0.761139701990353,0.7860643052769538,0.12811363267554587,0.45038593789556713,0.37079802423258124,0.9267649888486018,0.6438651200806645,0.82276161327083,0.44341419882733113,0.2272387217847769,0.5545847870158348,0.06381725610417532,95.0,10.0,94.45322937269009,9.845300322117613,19.883391960081948,71.7157287525381,0.0,12.583113972615429,3.9262694685886435,39.39723212687278,12.205635286498653,43.146696978764155,0,0,0,1,0.1397524836093098,0.19990820247510832,0.007362269751005512,0.7869243775021384,0.6648508565920321,0.7051653786263351,0.7807290310219679,0.45891577553833995,0.5687411959528937,0.13979699812765745,0.11453007353597344,0.6684029617904717,0.4710962061431325,0.1397524836093098,0.19990820247510832,0.007362269751005512,0.7869243775021384,0.6648508565920321,0.7051653786263351,0.7807290310219679,0.45891577553833995,0.5687411959528937,0.13979699812765745,0.11453007353597344,0.6684029617904717,0.4710962061431325,0.96750973243421,0.32582535813815194,0.3704597060348689,0.4695558112758079,0.1894713590842857,0.12992150533547164,0.47570492622593374,0.2269093490508841,0.6698139946825103,0.43715191887233074,0.8326781960578374,0.7002651020022491,0.31236664138204107,0.8322598013952011,0.8047643574968019,0.38747837903017446,0.2883281039302441,0.6824955039749755,0.96750973243421,0.32582535813815194,0.3704597060348689,0.4695558112758079,0.1894713590842857,0.12992150533547164,0.47570492622593374,0.2269093490508841,0.6698139946825103,0.43715191887233074,0.8326781960578374,0.7002651020022491,0.31236664138204107,0.8322598013952011,0.8047643574968019,0.38747837903017446,0.2883281039302441,0.6824955039749755,95.9,7.9,100.0,65.37492221048731,55.94092681355954,90.0,49.82214605921963,47.591500814690406,16.717111133776548,38.42285042957655,33.44145375300938,50.083431803595374,0,0,0,1,0.6643135403273875,0.4063868614400705,0.8140203846660347,0.1669729199077039,0.022712073133860478,0.09004786077564175,0.7223593505964503,0.4618772302513874,0.1612717790336018,0.5010447751033635,0.15231210271316842,0.696320375077736,0.4461562755740307,0.6643135403273875,0.4063868614400705,0.8140203846660347,0.1669729199077039,0.022712073133860478,0.09004786077564175,0.7223593505964503,0.4618772302513874,0.1612717790336018,0.5010447751033635,0.15231210271316842,0.696320375077736,0.4461562755740307,0.5652361064811888,0.7649988574160256,0.6347183200005908,0.5535794006579958,0.5592071607454135,0.3039500980626122,0.030817834567939406,0.43671738923236236,0.2145846728195292,0.40852864372463615,0.8534030732681661,0.23393948586534075,0.05830274168906602,0.28138389202199654,0.2935937577666836,0.6619165147268951,0.5570321523412783,0.7838982091064135,0.5652361064811888,0.7649988574160256,0.6347183200005908,0.5535794006579958,0.5592071607454135,0.3039500980626122,0.030817834567939406,0.43671738923236236,0.2145846728195292,0.40852864372463615,0.8534030732681661,0.23393948586534075,0.05830274168906602,0.28138389202199654,0.2935937577666836,0.6619165147268951,0.5570321523412783,0.7838982091064135,5.0,47.5,0.0,5.0,47.5,0.0,5.0,47.5,15.0
