tick,plasticity_this_tick,m0_energy,m0_fatigue,m0_bonding,m0_fear_threat,m0_stress,m0_closeness_child,m0_OT,m0_CORT,m0_mot_Forage,m0_mot_Care,m0_mot_Self,m0_mot_Protect,m0_sel_Forage,m0_sel_Care,m0_sel_Self,m0_sel_Protect,m0_u_fixed_forage_child_hunger,m0_u_fixed_forage_energy_deficit,m0_u_fixed_forage_low_fear,m0_u_fixed_care_child_warmth,m0_u_fixed_care_closeness_deficit,m0_u_fixed_care_bonding,m0_u_fixed_self_fatigue,m0_u_fixed_self_fear,m0_u_fixed_self_stress,m0_u_fixed_protect_child_injury,m0_u_fixed_protect_fear,m0_u_fixed_protect_closeness_deficit,m0_u_fixed_protect_bonding,m0_u_plastic_forage_child_hunger,m0_u_plastic_forage_energy_deficit,m0_u_plastic_forage_low_fear,m0_u_plastic_care_child_warmth,m0_u_plastic_care_closeness_deficit,m0_u_plastic_care_bonding,m0_u_plastic_self_fatigue,m0_u_plastic_self_fear,m0_u_plastic_self_stress,m0_u_plastic_protect_child_injury,m0_u_plastic_protect_fear,m0_u_plastic_protect_closeness_deficit,m0_u_plastic_protect_bonding,m0_w_fixed_child_need_hunger,m0_w_fixed_child_need_warmth,m0_w_fixed_child_need_injury,m0_w_fixed_ot_closeness_gain,m0_w_fixed_ot_decay,m0_w_fixed_bonding_ot_gain,m0_w_fixed_bonding_child_need_decay,m0_w_fixed_bonding_child_absent_decay,m0_w_fixed_cort_threat_gain,m0_w_fixed_cort_child_need_gain,m0_w_fixed_cort_energy_deficit_gain,m0_w_fixed_cort_decay,m0_w_fixed_stress_cort_gain,m0_w_fixed_stress_fear_gain,m0_w_fixed_stress_child_need_gain,m0_w_fixed_stress_decay,m0_w_fixed_fear_threat_gain,m0_w_fixed_fear_decay,m0_w_plastic_child_need_hunger,m0_w_plastic_child_need_warmth,m0_w_plastic_child_need_injury,m0_w_plastic_ot_closeness_gain,m0_w_plastic_ot_decay,m0_w_plastic_bonding_ot_gain,m0_w_plastic_bonding_child_need_decay,m0_w_plastic_bonding_child_absent_decay,m0_w_plastic_cort_threat_gain,m0_w_plastic_cort_child_need_gain,m0_w_plastic_cort_energy_deficit_gain,m0_w_plastic_cort_decay,m0_w_plastic_stress_cort_gain,m0_w_plastic_stress_fear_gain,m0_w_plastic_stress_child_need_gain,m0_w_plastic_stress_decay,m0_w_plastic_fear_threat_gain,m0_w_plastic_fear_decay,m1_energy,m1_fatigue,m1_bonding,m1_fear_threat,m1_stress,m1_closeness_child,m1_OT,m1_CORT,m1_mot_Forage,m1_mot_Care,m1_mot_Self,m1_mot_Protect,m1_sel_Forage,m1_sel_Care,m1_sel_Self,m1_sel_Protect,m1_u_fixed_forage_child_hunger,m1_u_fixed_forage_energy_deficit,m1_u_fixed_forage_low_fear,m1_u_fixed_care_child_warmth,m1_u_fixed_care_closeness_deficit,m1_u_fixed_care_bonding,m1_u_fixed_self_fatigue,m1_u_fixed_self_fear,m1_u_fixed_self_stress,m1_u_fixed_protect_child_injury,m1_u_fixed_protect_fear,m1_u_fixed_protect_closeness_deficit,m1_u_fixed_protect_bonding,m1_u_plastic_forage_child_hunger,m1_u_plastic_forage_energy_deficit,m1_u_plastic_forage_low_fear,m1_u_plastic_care_child_warmth,m1_u_plastic_care_closeness_deficit,m1_u_plastic_care_bonding,m1_u_plastic_self_fatigue,m1_u_plastic_self_fear,m1_u_plastic_self_stress,m1_u_plastic_protect_child_injury,m1_u_plastic_protect_fear,m1_u_plastic_protect_closeness_deficit,m1_u_plastic_protect_bonding,m1_w_fixed_child_need_hunger,m1_w_fixed_child_need_warmth,m1_w_fixed_child_need_injury,m1_w_fixed_ot_closeness_gain,m1_w_fixed_ot_decay,m1_w_fixed_bonding_ot_gain,m1_w_fixed_bonding_child_need_decay,m1_w_fixed_bonding_child_absent_decay,m1_w_fixed_cort_threat_gain,m1_w_fixed_cort_child_need_gain,m1_w_fixed_cort_energy_deficit_gain,m1_w_fixed_cort_decay,m1_w_fixed_stress_cort_gain,m1_w_fixed_stress_fear_gain,m1_w_fixed_stress_child_need_gain,m1_w_fixed_stress_decay,m1_w_fixed_fear_threat_gain,m1_w_fixed_fear_decay,m1_w_plastic_child_need_hunger,m1_w_plastic_child_need_warmth,m1_w_plastic_child_need_injury,m1_w_plastic_ot_closeness_gain,m1_w_plastic_ot_decay,m1_w_plastic_bonding_ot_gain,m1_w_plastic_bonding_child_need_decay,m1_w_plastic_bonding_child_absent_decay,m1_w_plastic_cort_threat_gain,m1_w_plastic_cort_child_need_gain,m1_w_plastic_cort_energy_deficit_gain,m1_w_plastic_cort_decay,m1_w_plastic_stress_cort_gain,m1_w_plastic_stress_fear_gain,m1_w_plastic_stress_child_need_gain,m1_w_plastic_stress_decay,m1_w_plastic_fear_threat_gain,m1_w_plastic_fear_decay,m2_energy,m2_fatigue,m2_bonding,m2_fear_threat,m2_stress,m2_closeness_child,m2_OT,m2_CORT,m2_mot_Forage,m2_mot_Care,m2_mot_Self,m2_mot_Protect,m2_sel_Forage,m2_sel_Care,m2_sel_Self,m2_sel_Protect,m2_u_fixed_forage_child_hunger,m2_u_fixed_forage_energy_deficit,m2_u_fixed_forage_low_fear,m2_u_fixed_care_child_warmth,m2_u_fixed_care_closeness_deficit,m2_u_fixed_care_bonding,m2_u_fixed_self_fatigue,m2_u_fixed_self_fear,m2_u_fixed_self_stress,m2_u_fixed_protect_child_injury,m2_u_fixed_protect_fear,m2_u_fixed_protect_closeness_deficit,m2_u_fixed_protect_bonding,m2_u_plastic_forage_child_hunger,m2_u_plastic_forage_energy_deficit,m2_u_plastic_forage_low_fear,m2_u_plastic_care_child_warmth,m2_u_plastic_care_closeness_deficit,m2_u_plastic_care_bonding,m2_u_plastic_self_fatigue,m2_u_plastic_self_fear,m2_u_plastic_self_stress,m2_u_plastic_protect_child_injury,m2_u_plastic_protect_fear,m2_u_plastic_protect_closeness_deficit,m2_u_plastic_protect_bonding,m2_w_fixed_child_need_hunger,m2_w_fixed_child_need_warmth,m2_w_fixed_child_need_injury,m2_w_fixed_ot_closeness_gain,m2_w_fixed_ot_decay,m2_w_fixed_bonding_ot_gain,m2_w_fixed_bonding_child_need_decay,m2_w_fixed_bonding_child_absent_decay,m2_w_fixed_cort_threat_gain,m2_w_fixed_cort_child_need_gain,m2_w_fixed_cort_energy_deficit_gain,m2_w_fixed_cort_decay,m2_w_fixed_stress_cort_gain,m2_w_fixed_stress_fear_gain,m2_w_fixed_stress_child_need_gain,m2_w_fixed_stress_decay,m2_w_fixed_fear_threat_gain,m2_w_fixed_fear_decay,m2_w_plastic_child_need_hunger,m2_w_plastic_child_need_warmth,m2_w_plastic_child_need_injury,m2_w_plastic_ot_closeness_gain,m2_w_plastic_ot_decay,m2_w_plastic_bonding_ot_gain,m2_w_plastic_bonding_child_need_decay,m2_w_plastic_bonding_child_absent_decay,m2_w_plastic_cort_threat_gain,m2_w_plastic_cort_child_need_gain,m2_w_plastic_cort_energy_deficit_gain,m2_w_plastic_cort_decay,m2_w_plastic_stress_cort_gain,m2_w_plastic_stress_fear_gain,m2_w_plastic_stress_child_need_gain,m2_w_plastic_stress_decay,m2_w_plastic_fear_threat_gain,m2_w_plastic_fear_decay,m3_energy,m3_fatigue,m3_bonding,m3_fear_threat,m3_stress,m3_closeness_child,m3_OT,m3_CORT,m3_mot_Forage,m3_mot_Care,m3_mot_Self,m3_mot_Protect,m3_sel_Forage,m3_sel_Care,m3_sel_Self,m3_sel_Protect,m3_u_fixed_forage_child_hunger,m3_u_fixed_forage_energy_deficit,m3_u_fixed_forage_low_fear,m3_u_fixed_care_child_warmth,m3_u_fixed_care_closeness_deficit,m3_u_fixed_care_bonding,m3_u_fixed_self_fatigue,m3_u_fixed_self_fear,m3_u_fixed_self_stress,m3_u_fixed_protect_child_injury,m3_u_fixed_protect_fear,m3_u_fixed_protect_closeness_deficit,m3_u_fixed_protect_bonding,m3_u_plastic_forage_child_hunger,m3_u_plastic_forage_energy_deficit,m3_u_plastic_forage_low_fear,m3_u_plastic_care_child_warmth,m3_u_plastic_care_closeness_deficit,m3_u_plastic_care_bonding,m3_u_plastic_self_fatigue,m3_u_plastic_self_fear,m3_u_plastic_self_stress,m3_u_plastic_protect_child_injury,m3_u_plastic_protect_fear,m3_u_plastic_protect_closeness_deficit,m3_u_plastic_protect_bonding,m3_w_fixed_child_need_hunger,m3_w_fixed_child_need_warmth,m3_w_fixed_child_need_injury,m3_w_fixed_ot_closeness_gain,m3_w_fixed_ot_decay,m3_w_fixed_bonding_ot_gain,m3_w_fixed_bonding_child_need_decay,m3_w_fixed_bonding_child_absent_decay,m3_w_fixed_cort_threat_gain,m3_w_fixed_cort_child_need_gain,m3_w_fixed_cort_energy_deficit_gain,m3_w_fixed_cort_decay,m3_w_fixed_stress_cort_gain,m3_w_fixed_stress_fear_gain,m3_w_fixed_stress_child_need_gain,m3_w_fixed_stress_decay,m3_w_fixed_fear_threat_gain,m3_w_fixed_fear_decay,m3_w_plastic_child_need_hunger,m3_w_plastic_child_need_warmth,m3_w_plastic_child_need_injury,m3_w_plastic_ot_closeness_gain,m3_w_plastic_ot_decay,m3_w_plastic_bonding_ot_gain,m3_w_plastic_bonding_child_need_decay,m3_w_plastic_bonding_child_absent_decay,m3_w_plastic_cort_threat_gain,m3_w_plastic_cort_child_need_gain,m3_w_plastic_cort_energy_deficit_gain,m3_w_plastic_cort_decay,m3_w_plastic_stress_cort_gain,m3_w_plastic_stress_fear_gain,m3_w_plastic_stress_child_need_gain,m3_w_plastic_stress_decay,m3_w_plastic_fear_threat_gain,m3_w_plastic_fear_decay,m4_energy,m4_fatigue,m4_bonding,m4_fear_threat,m4_stress,m4_closeness_child,m4_OT,m4_CORT,m4_mot_Forage,m4_mot_Care,m4_mot_Self,m4_mot_Protect,m4_sel_Forage,m4_sel_Care,m4_sel_Self,m4_sel_Protect,m4_u_fixed_forage_child_hunger,m4_u_fixed_forage_energy_deficit,m4_u_fixed_forage_low_fear,m4_u_fixed_care_child_warmth,m4_u_fixed_care_closeness_deficit,m4_u_fixed_care_bonding,m4_u_fixed_self_fatigue,m4_u_fixed_self_fear,m4_u_fixed_self_stress,m4_u_fixed_protect_child_injury,m4_u_fixed_protect_fear,m4_u_fixed_protect_closeness_deficit,m4_u_fixed_protect_bonding,m4_u_plastic_forage_child_hunger,m4_u_plastic_forage_energy_deficit,m4_u_plastic_forage_low_fear,m4_u_plastic_care_child_warmth,m4_u_plastic_care_closeness_deficit,m4_u_plastic_care_bonding,m4_u_plastic_self_fatigue,m4_u_plastic_self_fear,m4_u_plastic_self_stress,m4_u_plastic_protect_child_injury,m4_u_plastic_protect_fear,m4_u_plastic_protect_closeness_deficit,m4_u_plastic_protect_bonding,m4_w_fixed_child_need_hunger,m4_w_fixed_child_need_warmth,m4_w_fixed_child_need_injury,m4_w_fixed_ot_closeness_gain,m4_w_fixed_ot_decay,m4_w_fixed_bonding_ot_gain,m4_w_fixed_bonding_child_need_decay,m4_w_fixed_bonding_child_absent_decay,m4_w_fixed_cort_threat_gain,m4_w_fixed_cort_child_need_gain,m4_w_fixed_cort_energy_deficit_gain,m4_w_fixed_cort_decay,m4_w_fixed_stress_cort_gain,m4_w_fixed_stress_fear_gain,m4_w_fixed_stress_child_need_gain,m4_w_fixed_stress_decay,m4_w_fixed_fear_threat_gain,m4_w_fixed_fear_decay,m4_w_plastic_child_need_hunger,m4_w_plastic_child_need_warmth,m4_w_plastic_child_need_injury,m4_w_plastic_ot_closeness_gain,m4_w_plastic_ot_decay,m4_w_plastic_bonding_ot_gain,m4_w_plastic_bonding_child_need_decay,m4_w_plastic_bonding_child_absent_decay,m4_w_plastic_cort_threat_gain,m4_w_plastic_cort_child_need_gain,m4_w_plastic_cort_energy_deficit_gain,m4_w_plastic_cort_decay,m4_w_plastic_stress_cort_gain,m4_w_plastic_stress_fear_gain,m4_w_plastic_stress_child_need_gain,m4_w_plastic_stress_decay,m4_w_plastic_fear_threat_gain,m4_w_plastic_fear_decay,c0_hunger,c0_warmth,c0_injury,c1_hunger,c1_warmth,c1_injury,c2_hunger,c2_warmth,c2_injury,c3_hunger,c3_warmth,c3_injury,c4_hunger,c4_warmth,c4_injury
1,0,99.0,2.0,99.55434873118168,42.06961755858925,0.13592448399989268,14.812169379653174,0.0,10.515279870755744,20.17871409660254,55.63849124958628,5.731449027466075,64.37661667674206,0,0,0,1,0.8276311719925821,0.6316643991220648,0.7580877400853738,0.35452596812986836,0.9706980243949033,0.8931211213221977,0.7783834970737619,0.19463870785196757,0.4667210037270342,0.04380376578722878,0.15428949206754783,0.6830489532424546,0.7447621559078171,0.8276311719925821,0.6316643991220648,0.7580877400853738,0.35452596812986836,0.9706980243949033,0.8931211213221977,0.7783834970737619,0.19463870785196757,0.4667210037270342,0.04380376578722878,0.15428949206754783,0.6830489532424546,0.7447621559078171,0.7739560485559633,0.4388784397520523,0.8585979199113825,0.6973680290593639,0.09417734788764953,0.9756223516367559,0.761139701990353,0.7860643052769538,0.12811363267554587,0.45038593789556713,0.37079802423258124,0.9267649888486018,0.6438651200806645,0.82276161327083,0.44341419882733113,0.2272387217847769,0.5545847870158348,0.06381725610417532,0.7739560485559633,0.4388784397520523,0.8585979199113825,0.6973680290593639,0.09417734788764953,0.9756223516367559,0.761139701990353,0.7860643052769538,0.12811363267554587,0.45038593789556713,0.37079802423258124,0.9267649888486018,0.6438651200806645,0.82276161327083,0.44341419882733113,0.2272387217847769,0.5545847870158348,0.06381725610417532,99.0,2.0,99.63021529151267,25.949529353721974,0.32090842611123915,82.5245310429357,0.0,31.254741586455324,1.9737369305935908,42.96208465073886,6.686162253784551,51.403043500464236,0,0,0,1,0.1397524836093098,0.19990820247510832,0.007362269751005512,0.7869243775021384,0.6648508565920321,0.7051653786263351,0.7807290310219679,0.45891577553833995,0.5687411959528937,0.13979699812765745,0.11453007353597344,0.6684029617904717,0.4710962061431325,0.1397524836093098,0.19990820247510832,0.007362269751005512,0.7869243775021384,0.6648508565920321,0.7051653786263351,0.7807290310219679,0.45891577553833995,0.5687411959528937,0.13979699812765745,0.11453007353597344,0.6684029617904717,0.4710962061431325,0.96750973243421,0.32582535813815194,0.3704597060348689,0.4695558112758079,0.1894713590842857,0.12992150533547164,0.47570492622593374,0.2269093490508841,0.6698139946825103,0.43715191887233074,0.8326781960578374,0.7002651020022491,0.31236664138204107,0.8322598013952011,0.8047643574968019,0.38747837903017446,0.2883281039302441,0.6824955039749755,0.96750973243421,0.32582535813815194,0.3704597060348689,0.4695558112758079,0.1894713590842857,0.12992150533547164,0.47570492622593374,0.2269093490508841,0.6698139946825103,0.43715191887233074,0.8326781960578374,0.7002651020022491,0.31236664138204107,0.8322598013952011,0.8047643574968019,0.38747837903017446,0.2883281039302441,0.6824955039749755,99.9,0.0,99.97913692839936,5.1744509613566745,0.31385344904381535,46.666666666666664,0.0,1.5373429096372286,41.308104630318965,33.051488614179156,1.8138696532522705,26.570123585460834,1,0,0,0,0.6643135403273875,0.4063868614400705,0.8140203846660347,0.1669729199077039,0.022712073133860478,0.09004786077564175,0.7223593505964503,0.4618772302513874,0.1612717790336018,0.5010447751033635,0.15231210271316842,0.696320375077736,0.4461562755740307,0.6643135403273875,0.4063868614400705,0.8140203846660347,0.1669729199077039,0.022712073133860478,0.09004786077564175,0.7223593505964503,0.4618772302513874,0.1612717790336018,0.5010447751033635,0.15231210271316842,0.696320375077736,0.4461562755740307,0.5652361064811888,0.7649988574160256,0.6347183200005908,0.5535794006579958,0.5592071607454135,0.3039500980626122,0.030817834567939406,0.43671738923236236,0.2145846728195292,0.40852864372463615,0.8534030732681661,0.23393948586534075,0.05830274168906602,0.28138389202199654,0.2935937577666836,0.6619165147268951,0.5570321523412783,0.7838982091064135,0.5652361064811888,0.7649988574160256,0.6347183200005908,0.5535794006579958,0.5592071607454135,0.3039500980626122,0.030817834567939406,0.43671738923236236,0.2145846728195292,0.40852864372463615,0.8534030732681661,0.23393948586534075,0.05830274168906602,0.28138389202199654,0.2935937577666836,0.6619165147268951,0.5570321523412783,0.7838982091064135,99.0,2.0,99.49990916645022,55.70476467649057,0.09839354823737251,70.0,0.0,22.39104989254155,23.77755391747006,51.77819142281144,13.56559742343818,45.704882122809714,0,1,0,0,0.20236336479523032,0.3059566241506525,0.579219568941896,0.1767727829392317,0.8566142840923755,0.7585195298352101,0.7194629559509368,0.4320930397751037,0.6273088407024432,0.5840979689127356,0.64984660155482,0.08444432113988909,0.41580740217060963,0.20236336479523032,0.3059566241506525,0.579219568941896,0.1767727829392317,0.8566142840923755,0.7585195298352101,0.7194629559509368,0.4320930397751037,0.6273088407024432,0.5840979689127356,0.64984660155482,0.08444432113988909,0.41580740217060963,0.3810212260964825,0.3015120891478765,0.6302825931188885,0.3618126105533904,0.087649919316101,0.11800590212051532,0.9618976645495145,0.908580690707607,0.6997071338107496,0.2658699614595196,0.9691763773477239,0.7787509039657946,0.7168901891589956,0.44936150214378867,0.272241561845159,0.0963909621534993,0.9026023965438417,0.45577628983361107,0.3810212260964825,0.3015120891478765,0.6302825931188885,0.3618126105533904,0.087649919316101,0.11800590212051532,0.9618976645495145,0.908580690707607,0.6997071338107496,0.2658699614595196,0.9691763773477239,0.7787509039657946,0.7168901891589956,0.44936150214378867,0.272241561845159,0.0963909621534993,0.9026023965438417,0.45577628983361107,99.0,2.0,99.89442632749498,22.317111733157834,0.2178477765704527,8.954305003384134,0.0,17.685058335854492,19.021187848078387,58.870373524081685,0.5147008862520777,21.610591285978508,0,1,0,0,0.9378264549749828,0.5717280523760754,0.4734894010569538,0.2669756630918936,0.3315689973425522,0.5206724024715378,0.4389114603050467,0.021612079880330426,0.8262919241943578,0.8961607718397667,0.14024908899861077,0.5540361435390494,0.10857574113544355,0.9378264549749828,0.5717280523760754,0.4734894010569538,0.2669756630918936,0.3315689973425522,0.5206724024715378,0.4389114603050467,0.021612079880330426,0.8262919241943578,0.8961607718397667,0.14024908899861077,0.5540361435390494,0.10857574113544355,0.04161417386189248,0.49399081924451893,0.3298612123327853,0.1445241888660469,0.10340296772255164,0.587644572177712,0.1705929685368861,0.9251201183767972,0.581061139700395,0.34686980453483707,0.5909154914814168,0.022803871029697498,0.9585592132414453,0.48230343694290023,0.7827352272502862,0.08272999992243857,0.48665833083816035,0.4907069943545209,0.04161417386189248,0.49399081924451893,0.3298612123327853,0.1445241888660469,0.10340296772255164,0.587644572177712,0.1705929685368861,0.9251201183767972,0.581061139700395,0.34686980453483707,0.5909154914814168,0.022803871029697498,0.9585592132414453,0.48230343694290023,0.7827352272502862,0.08272999992243857,0.48665833083816035,0.4907069943545209,1.0,49.5,0.0,1.0,49.5,6.0,1.0,49.5,0.0,1.0,49.5,0.0,1.0,49.5,0.0
2,0,98.0,4.0,98.66304619354501,78.20578509175648,22.043274363996616,18.145502712986506,0.0,10.772598995890581,8.19758558608127,53.9808703446672,18.7996713058839,65.9971256954709,0,0,0,1,0.8276311719925821,0.6316643991220648,0.7580877400853738,0.35452596812986836,0.9706980243949033,0.8931211213221977,0.7783834970737619,0.19463870785196757,0.4667210037270342,0.04380376578722878,0.15428949206754783,0.6830489532424546,0.7447621559078171,0.8276311719925821,0.6316643991220648,0.7580877400853738,0.35452596812986836,0.9706980243949033,0.8931211213221977,0.7783834970737619,0.19463870785196757,0.4667210037270342,0.04380376578722878,0.15428949206754783,0.6830489532424546,0.7447621559078171,0.7739560485559633,0.4388784397520523,0.8585979199113825,0.6973680290593639,0.09417734788764953,0.9756223516367559,0.761139701990353,0.7860643052769538,0.12811363267554587,0.45038593789556713,0.37079802423258124,0.9267649888486018,0.6438651200806645,0.82276161327083,0.44341419882733113,0.2272387217847769,0.5545847870158348,0.06381725610417532,0.7739560485559633,0.4388784397520523,0.8585979199113825,0.6973680290593639,0.09417734788764953,0.9756223516367559,0.761139701990353,0.7860643052769538,0.12811363267554587,0.45038593789556713,0.37079802423258124,0.9267649888486018,0.6438651200806645,0.82276161327083,0.44341419882733113,0.2272387217847769,0.5545847870158348,0.06381725610417532,98.0,4.0,98.25512456810638,37.07190263256449,17.476818908532977,85.85786437626905,0.0,44.55245078331514,2.1404883523252956,43.90482156100293,15.767720971746527,54.05246848839459,0,0,0,1,0.1397524836093098,0.19990820247510832,0.007362269751005512,0.7869243775021384,0.6648508565920321,0.7051653786263351,0.7807290310219679,0.45891577553833995,0.5687411959528937,0.13979699812765745,0.11453007353597344,0.6684029617904717,0.4710962061431325,0.1397524836093098,0.19990820247510832,0.007362269751005512,0.7869243775021384,0.6648508565920321,0.7051653786263351,0.7807290310219679,0.45891577553833995,0.5687411959528937,0.13979699812765745,0.11453007353597344,0.6684029617904717,0.4710962061431325,0.96750973243421,0.32582535813815194,0.3704597060348689,0.4695558112758079,0.1894713590842857,0.12992150533547164,0.47570492622593374,0.2269093490508841,0.6698139946825103,0.43715191887233074,0.8326781960578374,0.7002651020022491,0.31236664138204107,0.8322598013952011,0.8047643574968019,0.38747837903017446,0.2883281039302441,0.6824955039749755,0.96750973243421,0.32582535813815194,0.3704597060348689,0.4695558112758079,0.1894713590842857,0.12992150533547164,0.47570492622593374,0.2269093490508841,0.6698139946825103,0.43715191887233074,0.8326781960578374,0.7002651020022491,0.31236664138204107,0.8322598013952011,0.8047643574968019,0.38747837903017446,0.2883281039302441,0.6824955039749755,99.80000000000001,0.0,99.93741078519808,14.170283326186013,3.1745013632157835,46.666666666666664,0.0,4.957651307692942,37.775232583907155,33.63495804848689,5.244775065974647,27.322731074446935,1,0,0,0,0.6643135403273875,0.4063868614400705,0.8140203846660347,0.1669729199077039,0.022712073133860478,0.09004786077564175,0.7223593505964503,0.4618772302513874,0.1612717790336018,0.5010447751033635,0.15231210271316842,0.696320375077736,0.4461562755740307,0.6643135403273875,0.4063868614400705,0.8140203846660347,0.1669729199077039,0.022712073133860478,0.09004786077564175,0.7223593505964503,0.4618772302513874,0.1612717790336018,0.5010447751033635,0.15231210271316842,0.696320375077736,0.4461562755740307,0.5652361064811888,0.7649988574160256,0.6347183200005908,0.5535794006579958,0.5592071607454135,0.3039500980626122,0.030817834567939406,0.43671738923236236,0.2145846728195292,0.40852864372463615,0.8534030732681661,0.23393948586534075,0.05830274168906602,0.28138389202199654,0.2935937577666836,0.6619165147268951,0.5570321523412783,0.7838982091064135,0.5652361064811888,0.7649988574160256,0.6347183200005908,0.5535794006579958,0.5592071607454135,0.3039500980626122,0.030817834567939406,0.43671738923236236,0.2145846728195292,0.40852864372463615,0.8534030732681661,0.23393948586534075,0.05830274168906602,0.28138389202199654,0.2935937577666836,0.6619165147268951,0.5570321523412783,0.7838982091064135,98.0,4.0,98.49972749935067,89.75931992346506,28.845789142015523,73.33333333333334,0.0,28.914504023129364,5.826297520155795,53.046949742029035,32.784122018338294,58.38847232732971,0,0,0,1,0.20236336479523032,0.3059566241506525,0.579219568941896,0.1767727829392317,0.8566142840923755,0.7585195298352101,0.7194629559509368,0.4320930397751037,0.6273088407024432,0.5840979689127356,0.64984660155482,0.08444432113988909,0.41580740217060963,0.20236336479523032,0.3059566241506525,0.579219568941896,0.1767727829392317,0.8566142840923755,0.7585195298352101,0.7194629559509368,0.4320930397751037,0.6273088407024432,0.5840979689127356,0.64984660155482,0.08444432113988909,0.41580740217060963,0.3810212260964825,0.3015120891478765,0.6302825931188885,0.3618126105533904,0.087649919316101,0.11800590212051532,0.9618976645495145,0.908580690707607,0.6997071338107496,0.2658699614595196,0.9691763773477239,0.7787509039657946,0.7168901891589956,0.44936150214378867,0.272241561845159,0.0963909621534993,0.9026023965438417,0.45577628983361107,0.3810212260964825,0.3015120891478765,0.6302825931188885,0.3618126105533904,0.087649919316101,0.11800590212051532,0.9618976645495145,0.908580690707607,0.6997071338107496,0.2658699614595196,0.9691763773477239,0.7787509039657946,0.7168901891589956,0.44936150214378867,0.272241561845159,0.0963909621534993,0.9026023965438417,0.45577628983361107,98.0,4.0,99.68327898248494,38.549643953445376,13.0999126488737,12.287638336717466,0.0,38.93383709025036,15.61828513118189,58.02318046843805,9.741344646140325,21.8500733482341,0,1,0,0,0.9378264549749828,0.5717280523760754,0.4734894010569538,0.2669756630918936,0.3315689973425522,0.5206724024715378,0.4389114603050467,0.021612079880330426,0.8262919241943578,0.8961607718397667,0.14024908899861077,0.5540361435390494,0.10857574113544355,0.9378264549749828,0.5717280523760754,0.4734894010569538,0.2669756630918936,0.3315689973425522,0.5206724024715378,0.4389114603050467,0.021612079880330426,0.8262919241943578,0.8961607718397667,0.14024908899861077,0.5540361435390494,0.10857574113544355,0.04161417386189248,0.49399081924451893,0.3298612123327853,0.1445241888660469,0.10340296772255164,0.587644572177712,0.1705929685368861,0.9251201183767972,0.581061139700395,0.34686980453483707,0.5909154914814168,0.022803871029697498,0.9585592132414453,0.48230343694290023,0.7827352272502862,0.08272999992243857,0.48665833083816035,0.4907069943545209,0.04161417386189248,0.49399081924451893,0.3298612123327853,0.1445241888660469,0.10340296772255164,0.587644572177712,0.1705929685368861,0.9251201183767972,0.581061139700395,0.34686980453483707,0.5909154914814168,0.022803871029697498,0.9585592132414453,0.48230343694290023,0.7827352272502862,0.08272999992243857,0.48665833083816035,0.4907069943545209,2.0,49.0,0.0,2.0,49.0,12.0,2.0,49.0,0.0,2.0,49.0,0.0,2.0,49.0,0.0
