generation,fitness,accepted,num_threats_active,mean_child_survival,mean_child_ttd_norm,mean_mother_ttd_norm,mean_child_injury,std_child_survival,mean_u_drift_end,std_u_drift_end,mean_overall_deficit_episode,std_overall_deficit_episode,mean_overall_deficit_end,std_overall_deficit_end,mean_local_deficit_episode,std_local_deficit_episode,mean_local_deficit_end,std_local_deficit_end,mean_du_plastic_episode,std_du_plastic_episode,mean_peak_du_plastic_episode,std_peak_du_plastic_episode,mean_plastic_active_frac,std_plastic_active_frac,mean_lr_eff_episode,std_lr_eff_episode,mean_peak_u_drift_episode,std_peak_u_drift_episode,frac_forage,frac_care,frac_self,frac_protect,maternal_fraction,std_maternal_fraction,mutation_sigma,u_forage_child_hunger,u_forage_energy_deficit,u_forage_low_fear,u_care_child_warmth,u_care_closeness_deficit,u_care_bonding,u_self_fatigue,u_self_fear,u_self_stress,u_protect_child_injury,u_protect_fear,u_protect_closeness_deficit,u_protect_bonding
0,0.37725,True,1,0.0,0.2965,0.6722,53.55,0.0,0.3686928735537632,0.11468202127884222,2.17419772937282,0.44409132544348884,2.780079554476002,1.2698796028841013,0.6080882433307464,0.3897917291379646,0.9336720277725072,0.9456489865681904,0.03720430590071759,0.018695418542322442,0.14932328102805564,0.023912202623291644,0.4291745108845875,0.08596778790127241,0.04333971131191028,0.0029321417132968344,0.40604418191210323,0.12533075275623273,0.6581747687171245,0.2940578355747051,0.04084724935976893,0.006920146348401495,0.3009779819231066,0.18483993271339832,0.0,0.9292437919935259,0.5615597870220284,0.5410950132000594,0.8600385821401775,0.9206026615184534,0.8911921692892522,0.2963414015181825,0.27171668052838743,0.29532673786049973,0.9428650541486795,0.4568888356894708,0.9008240549770298,0.9782555544663463
1,0.4092,True,1,0.0,0.3461,0.6765,51.05,0.0,0.4069819423885795,0.04518379022726013,2.2831405821708577,0.3108035529374807,2.5225262402704596,0.9901361934689733,0.6842759395838215,0.32795391254433637,0.8067244738892061,0.844912327134758,0.03452317299740058,0.012308576458615548,0.1550000000000001,0.015000000000000003,0.3952582995306321,0.05198401907615957,0.04386967908164295,0.0023578316171508373,0.4485093293699281,0.04871423745501466,0.6290199016231113,0.31959826137793795,0.04677436694962024,0.004607470049330514,0.3242057314272685,0.15536923165316804,0.05,0.9584875839870518,0.6231195740440567,0.5821900264001187,0.8200771642803548,0.9412053230369067,0.8823843385785043,0.292682803036365,0.24343336105677488,0.2906534757209995,0.985730108297359,0.4137776713789416,0.9016481099540595,1.0
2,0.4533,True,1,0.0,0.28829999999999995,0.8065,47.05,0.0,0.38017641186429674,0.13905784226180348,2.054655423772895,0.36121953705800136,2.172731087815097,1.06962072261872,0.5042364702685757,0.35293373404584993,0.4609864498838364,0.7598798889868936,0.02837348706226515,0.011801006375914122,0.1505868225099392,0.021081200035330833,0.38776224375948515,0.05535580864825133,0.04234483515022353,0.002526928987850525,0.41941576983890433,0.14756232552929038,0.7236169356055544,0.21907348327697665,0.048044685825329045,0.009264895292139875,0.2283383785691165,0.15925497149422854,0.05,0.9350315802016024,0.6035045374725373,0.6230233763576116,0.823895928890483,0.9362006675981287,0.9635721945381984,0.2258557206284622,0.2366767483852181,0.26673644178808636,0.9059813569137468,0.37032970542771243,0.9000119675593956,0.9236284246201059
3,0.41785000000000005,False,1,0.0,0.2838,0.7287000000000001,44.2,0.0,0.34989122670759365,0.10536502461991065,2.0800834703346247,0.3213649502031634,2.609760682839099,1.5543491226342507,0.5706165316900336,0.357684830083206,0.599589201192666,0.8301152161782894,0.032240395851091314,0.01256931723441466,0.1478625483399595,0.027474778659620818,0.41994683158109786,0.054878314916269724,0.04216600655533677,0.0020796222780333196,0.3696714427786016,0.10354533405427142,0.6848041185534754,0.2556769081883058,0.05129397325821873,0.008225,0.2639019081883058,0.18804078250294612,0.05,0.9288016767324423,0.5904070794440011,0.6727909366956264,0.8397730965131938,0.9342876453919996,0.9601622955021332,0.20374192888507098,0.21271190990602715,0.2693121706879769,0.8572356922470205,0.29867066692977357,0.8820609851755541,0.9463432339557103
4,0.3834,False,1,0.0,0.2225,0.8035,64.8,0.0,0.3103109090624023,0.1971655639732709,2.0112252807294855,0.46639872683507616,2.216831617218135,1.0669882504249677,0.4213016024672466,0.37310597286906116,0.47919828409685017,0.7636608827740458,0.02684338544864077,0.016650265203065586,0.1380548590410205,0.04441570325379583,0.3772972660391367,0.09586563847737785,0.04171426919035834,0.002231495646748393,0.3398534941556514,0.1933556740515431,0.74781795679173,0.20200516919631215,0.043406030022188034,0.006770843989769822,0.20877601318608194,0.1963303750521809,0.05,0.8947566804002122,0.4687943086576316,0.6480778031547347,0.8236641809524112,0.916553745585118,0.9558091860263387,0.24834096048635299,0.2960564250179481,0.2500069246237766,0.9002195524531684,0.46215975203359827,0.936441350905584,0.8670228699624191
5,0.4078,False,1,0.0,0.3217,0.6824999999999999,47.15,0.0,0.4042036280110756,0.13704200911432943,2.265364500930209,0.48419227516809615,3.0815189482080902,1.6146803005532988,0.6506067168478016,0.38462543356978457,0.9602311440728407,0.9663196451603463,0.03168599397058129,0.011979609631337478,0.15293592484297247,0.031470492902999865,0.38257943037174835,0.049461713625300226,0.043315890892938844,0.002880859830695505,0.4296527417995389,0.13498939327263287,0.632691555201166,0.3167898943434462,0.04423546007637901,0.006283090379008746,0.323072984722455,0.18552920595205824,0.05,0.8641218988000043,0.7115633077813699,0.535220064697883,0.8594596749787098,0.9016284699517922,0.9764250215685181,0.2781062991892901,0.14056939250873773,0.2594056923750972,0.9741438990043507,0.41821525262276604,1.0,0.8806772028062291
6,0.42874999999999996,False,1,0.0,0.2431,0.8032,47.2,0.0,0.30685185550640215,0.12976967293973599,1.9527087733160777,0.3907345633704417,1.9614957945870863,0.7274920243028657,0.43801784043511505,0.374239797880594,0.33294011875476814,0.5583293104417942,0.026924963445206618,0.012657542185305173,0.13634865945107058,0.02734811556438501,0.3850937179202974,0.04533756580749954,0.04155527087099601,0.0023101080919046587,0.3535630438626158,0.14553474890633272,0.749189669696298,0.21888856982078,0.030469022730760707,0.001452737752161383,0.22034130757294138,0.17835600266277346,0.05,0.915171795992054,0.5943616525594386,0.636646570363966,0.7953499132421925,0.9107210112818944,0.9421894953575892,0.23325034709826153,0.2501744384589378,0.239419479397709,0.9121850242046718,0.459328594159014,0.8357676500216888,0.9775574206781052
7,0.44114999999999993,False,1,0.0,0.22440000000000002,0.9379,70.0,0.0,0.32652226167954695,0.13534552021256788,1.8205091683485803,0.15917970222013908,1.6542444447788636,0.338975194115148,0.2783270350785006,0.18849555841580667,0.07979999999999988,0.23939999999999967,0.020375156564087542,0.006780679619767662,0.13553741162028438,0.02897543605575472,0.34958390501319264,0.0508147591324157,0.040819481541667715,0.001322008300573416,0.3461502744945351,0.14561337799909874,0.8151221635883905,0.14802242744063326,0.03635540897097625,0.0005,0.14852242744063324,0.09940051663009788,0.05,0.9457683357077126,0.582453411226156,0.6159970921652517,0.7721131877879005,0.9286794106072406,0.8632198450902662,0.22512574112985903,0.23223259203137378,0.3370998251910876,0.8888736680846501,0.33341200673783034,0.8672394148372725,0.8618729144636043
8,0.36430000000000007,False,1,0.0,0.27680000000000005,0.7380000000000001,71.55,0.0,0.3543646382854902,0.11189827361991239,2.086792175004267,0.4024655171105418,2.5021700407490104,1.3023380457595064,0.5260129461103172,0.3727510184168237,0.5845820522067752,0.7997392296601569,0.03278912400264121,0.01700941356466544,0.14676295670642311,0.030298685993259286,0.4037868358541514,0.06437440243050026,0.042432326957708405,0.0025236747981002765,0.4093542699061457,0.12250592053276267,0.7004055806936872,0.2616905967156866,0.036307932179667365,0.0015958904109589043,0.2632864871266455,0.16688701331056927,0.05,0.9971476232634018,0.6101174964957561,0.6538095906822287,0.8830951869272077,0.905284883106478,0.9483064251237634,0.24219716805752456,0.24573652032658386,0.21895595570228174,0.8955956656518409,0.342692848980325,0.914708150964577,0.8250125694640884
9,0.41435,False,1,0.0,0.2378,0.8693,69.6,0.0,0.29759108921484384,0.16189814699856117,1.9119792141708865,0.32935424468358343,2.0428907030970866,1.0037620824917457,0.37426551660574103,0.3271113648899273,0.40505659614338263,0.7935092886712443,0.023990855145173077,0.012106255185986445,0.13238942305553492,0.02712724039778459,0.3684926246635797,0.0606367687282489,0.04153321683098961,0.0025924577878987977,0.32312673949867704,0.1706958328710198,0.7895833152237509,0.17096859129737046,0.03786211698233062,0.0015859764965480347,0.17255456779391853,0.15821761828351413,0.05,0.9888795851884173,0.5526097502912335,0.5929827213950363,0.8015508423068456,0.9258865766631466,0.9433224159513801,0.2342508114488795,0.218845332491704,0.3702215287368379,0.894513248474235,0.38446860903153085,0.8013015375901493,0.921116666251687
