generation,fitness,accepted,num_threats_active,mean_child_survival,mean_child_ttd_norm,mean_mother_ttd_norm,mean_child_injury,std_child_survival,mean_u_drift_end,std_u_drift_end,mean_overall_deficit_episode,std_overall_deficit_episode,mean_overall_deficit_end,std_overall_deficit_end,mean_local_deficit_episode,std_local_deficit_episode,mean_local_deficit_end,std_local_deficit_end,mean_du_plastic_episode,std_du_plastic_episode,mean_peak_du_plastic_episode,std_peak_du_plastic_episode,mean_plastic_active_frac,std_plastic_active_frac,mean_lr_eff_episode,std_lr_eff_episode,mean_peak_u_drift_episode,std_peak_u_drift_episode,mutation_sigma
0,0.51887,True,0,0.0,0.3383,0.9402000000000001,0.0,0.0,0.38016666666666665,0.0056494837522261,1.8583437548003807,0.19659304696695712,1.6427555555555553,0.3377984014171759,0.35689576940754225,0.16412835953436328,0.07989999999999982,0.23969999999999944,0.0074904378109452744,0.002612765339660393,0.06000000000000005,0.0,0.1722771144278607,0.05904290191025095,0.019999999999999997,3.291406376790657e-18,0.38316666666666666,0.0053463383107818134,0.0
1,0.53907,True,0,0.0,0.36839999999999995,0.9373000000000001,0.0,0.0,0.3903101196733886,0.009075302260041315,1.9052146386081632,0.24575796330881988,1.641611127387153,0.3383879824752483,0.3689005642929771,0.16502392082918557,0.07980000000000019,0.23940000000000056,0.007951834932172507,0.00264887182728629,0.06000000000000005,0.0,0.1834482573726542,0.06007974008000884,0.019999999999999997,3.291406376790657e-18,0.3936434530067219,0.009227073690444268,0.05
2,0.50475,False,0,0.0,0.29250000000000004,1.0,0.0,0.0,0.3696154994088642,0.004310839052125858,1.7227629910553894,0.05982818096921225,1.5410428247137617,0.09597549011646572,0.23285764232826128,0.030681116431585834,0.0,0.0,0.00604338599290637,0.0005212485011968861,0.06000000000000005,8.777083671441753e-18,0.1472,0.011115754585272202,0.019999999999999997,3.469446951953614e-18,0.37361549940886407,0.004166666666666674,0.05
3,0.51968,False,0,0.0,0.3422,0.9338000000000001,0.0,0.0,0.3725330120847429,0.006920179830675567,1.8626479574913575,0.1611058234253675,1.626385416666666,0.35219434064267474,0.3599802178105084,0.15952055079871305,0.07999999999999977,0.2399999999999993,0.007590486750934428,0.0025029581464336764,0.06000000000000005,0.0,0.18060295857988168,0.06082164114393392,0.019999999999999997,3.291406376790657e-18,0.37603301208474293,0.0067597665968910856,0.05
4,0.53496,False,0,0.0,0.3525,0.9606999999999999,0.0,0.0,0.40345618587455345,0.01387918041001146,1.9044619893610784,0.2886144887137114,1.6550666666666682,0.34260157617851583,0.3452214749656788,0.17417890422733853,0.07970000000000013,0.23910000000000037,0.0074698941229849,0.00226143325104001,0.06000000000000005,8.777083671441753e-18,0.17383031301482701,0.04506097826830108,0.019999999999999997,3.469446951953614e-18,0.40645618587455346,0.013680493787037408,0.05
5,0.51101,False,0,0.0,0.3275,0.9391999999999999,0.0,0.0,0.3609572966189424,0.11499835430150507,1.845659888646395,0.18611261451600197,1.6324222221207016,0.34281109766374146,0.32235362677321067,0.18323039933639026,0.07990000000000011,0.2397000000000003,0.007395154349714103,0.0037563257393185413,0.05800000000000005,0.0060000000000000045,0.17162448979591835,0.0817861303158222,0.019999999999999997,3.469446951953614e-18,0.36445729661894244,0.11557858646797978,0.05
6,0.5434100000000001,True,0,0.0,0.371,0.9457000000000001,0.0,0.0,0.40019131531496865,0.00707106781186549,1.901533315377354,0.14457268256389705,1.6646555541583652,0.33787920017616707,0.36432957656837667,0.16066230435964776,0.07990000000000014,0.2397000000000004,0.008114931803602893,0.002552342084117475,0.06000000000000005,0.0,0.18529212253829322,0.055145690969016246,0.019999999999999997,3.469446951953614e-18,0.403524648648302,0.006540472290116225,0.05
7,0.52575,False,0,0.0,0.3225,1.0,0.0,0.0,0.3491405443370814,0.11228289595564278,1.7683847112608533,0.1273314577728658,1.5666168402777791,0.06833851780158723,0.2753966218803011,0.10904419936060884,0.019100000000001033,0.03999612481228854,0.006197686532044977,0.002257967713002944,0.05800000000000005,0.0060000000000000045,0.14709999999999998,0.05138764442937621,0.019999999999999997,3.469446951953614e-18,0.35197387767041477,0.11263524370537577,0.05
8,0.52453,False,0,0.0,0.34149999999999997,0.9516,0.0,0.0,0.4013010004029908,0.0065595562180514756,1.8413049898037,0.15799243065170343,1.6548555555555602,0.3383952508568468,0.3434818070555224,0.14505527785247593,0.10310000000000068,0.236923806317558,0.007446070185134451,0.0018286950931656052,0.06000000000000005,0.0,0.17470077519379842,0.039331600674392585,0.019999999999999997,3.469446951953614e-18,0.4043010004029908,0.006751543033509696,0.05
9,0.5146900000000001,False,0,0.0,0.30670000000000003,1.0,0.0,0.0,0.4041323426958122,0.005880759588125761,1.7245287303917531,0.0612259333090051,1.5233888888888896,0.057807198705891766,0.25620446676580083,0.03670847137384916,0.013600000000000478,0.04080000000000143,0.006565588112349747,0.0005887648087309569,0.06000000000000005,8.777083671441753e-18,0.1565,0.01146516463030514,0.019999999999999997,3.469446951953614e-18,0.4076323426958123,0.005637178175095925,0.05
