generation,fitness,accepted,num_threats_active,mean_child_survival,mean_child_ttd_norm,mean_mother_ttd_norm,mean_child_injury,std_child_survival,mean_u_drift_end,std_u_drift_end,mean_overall_deficit_episode,std_overall_deficit_episode,mean_overall_deficit_end,std_overall_deficit_end,mean_local_deficit_episode,std_local_deficit_episode,mean_local_deficit_end,std_local_deficit_end,mean_du_plastic_episode,std_du_plastic_episode,mean_peak_du_plastic_episode,std_peak_du_plastic_episode,mean_plastic_active_frac,std_plastic_active_frac,mean_lr_eff_episode,std_lr_eff_episode,mean_peak_u_drift_episode,std_peak_u_drift_episode,frac_forage,frac_care,frac_self,frac_protect,maternal_fraction,std_maternal_fraction,mutation_sigma,u_forage_child_hunger,u_forage_energy_deficit,u_forage_low_fear,u_care_child_warmth,u_care_closeness_deficit,u_care_bonding,u_self_fatigue,u_self_fear,u_self_stress,u_protect_child_injury,u_protect_fear,u_protect_closeness_deficit,u_protect_bonding
0,0.4266,True,1,0.0,0.21000000000000002,1.0,89.2,0.0,0.0,0.0,1.7352702197348044,0.1310075030285598,1.5636000000014731,0.07449322116999017,0.22229031370240407,0.11508701051040886,4.473008184425089e-195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.8584999999999999,0.0913,0.0473,0.0029,0.0942,0.04808492487256271,0.0,0.857599526211693,0.565295317897449,0.5462103983109017,0.9320205900616547,0.8472631508536292,0.9898880357562722,0.2493606624756122,0.34118116621710526,0.285267482332444,0.8703764714244095,0.43031364706501424,0.9552089835862282,0.85338298570502
1,0.45314999999999994,True,1,0.0,0.27640000000000003,0.8010999999999999,42.8,0.0,0.0,0.0,1.950497697165942,0.28800154158915026,2.1439912715317044,1.0244671160403511,0.4889326613580865,0.3509160414083739,0.48224514014243064,0.8051504796922218,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.7706843048047245,0.181887380684758,0.04673419686345876,0.0006941176470588236,0.1825814983318168,0.12219221857069949,0.05,0.815199052423386,0.630590635794898,0.5924207966218034,0.9640411801233094,0.7945263017072585,1.0,0.1987213249512244,0.38236233243421053,0.27053496466488797,0.8407529428488191,0.3606272941300285,1.0,0.80676597141004
2,0.4021,False,1,0.0,0.2173,0.8611000000000001,68.55,0.0,0.0,0.0,1.964051290488742,0.529622189655747,2.0127179517920735,0.9846879954250387,0.40171612860152656,0.3940850974534993,0.35087691879289495,0.7281458944889544,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.7701658663205709,0.12243841661258922,0.0704032662773091,0.03699245078953062,0.15943086740211984,0.12628693556208856,0.05,0.7680412305815227,0.6524209473798813,0.6321687101235959,1.0,0.7989094145357694,0.9338625796871034,0.20131102389273178,0.29062256955144283,0.2869097883243587,0.8645648045672052,0.36904872641076086,0.9568794334445795,0.852138196334101
3,0.37639999999999996,False,1,0.0,0.2771,0.6757,50.0,0.0,0.0,0.0,2.0812696874403684,0.3830158606384969,2.644883448407574,1.1952223386515848,0.6290842136027732,0.4282587817548711,0.862001919668318,0.9369360105063054,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.6935706278284217,0.2150842408357751,0.09104513133580323,0.00030000000000000003,0.21538424083577518,0.14664227349045034,0.05,0.8363435210522312,0.5199691881230752,0.5097105095744218,0.9801099433135831,0.7713925840135789,0.9459624897324683,0.18303261796800516,0.33146973809095315,0.2955060996514769,0.8392556307955474,0.36298179935992636,0.9414570619162339,0.7111396068425618
4,0.4074,False,1,0.0,0.24489999999999998,0.8099000000000001,60.0,0.0,0.0,0.0,1.9136071147816796,0.34589243415432636,2.223760630473864,1.1266593755454695,0.4499129812927939,0.3894444792291639,0.46089440167117973,0.7616103162693073,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.7687359066639317,0.15529692692114047,0.0649942481295699,0.010972918285357913,0.1662698452064984,0.1281830079622113,0.05,0.8287761634144465,0.6466939007246707,0.5358707886494471,0.9719342371322296,0.748506423910138,0.9627045060689954,0.18851067046900222,0.48068157352681024,0.3117022702657496,0.78787874381949,0.38817976242271723,1.0,0.825130794624126
5,0.39085000000000014,False,1,0.0,0.25980000000000003,0.8005000000000001,69.65,0.0,0.0,0.0,1.9584436210119307,0.367112295722736,2.318087603300687,1.234129375577689,0.4637686374959949,0.3730733930374351,0.5192321227033843,0.7500355639470868,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.7448380098227223,0.19849181905977648,0.049688194086570485,0.00698197703093074,0.20547379609070723,0.1714032617317015,0.05,0.8249935191441689,0.6249142004806053,0.48797444355352415,0.9170679527174732,0.8083186709389311,1.0,0.21955864157075441,0.3974500281152729,0.17470177646865614,0.8317493147438373,0.4241095007529806,0.871215864370547,0.8346502820774269
6,0.50125,True,1,0.0,0.2425,1.0,60.0,0.0,0.0,0.0,1.7496595364462046,0.07706431590269712,1.5466046875000001,0.06660213170577885,0.2577756296058654,0.046934676108663635,6.0985707075701596e-220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.8261,0.0964,0.0775,0.0,0.0964,0.014101063789657857,0.05,0.9346500973175287,0.6337417738145567,0.6071811400836974,1.0,0.7931489252540207,1.0,0.08641878164087424,0.3620010580267668,0.38012059307684204,0.9411078298382294,0.4320846537237224,1.0,0.7674124244810611
7,0.5544,True,1,0.0,0.3249,0.8783,23.6,0.0,0.0,0.0,2.0822094685653267,0.4316480731896695,2.069165620221454,1.0823138844931615,0.5051410050430734,0.348390111316559,0.33816527546818864,0.6764491194445603,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.7338303817394726,0.12623097205824477,0.13993864620228258,0.0,0.12623097205824477,0.08104397098599869,0.05,0.9308540597715987,0.6914310137926923,0.6266183375158391,1.0,0.8627042760602246,1.0,0.07927792598727001,0.3591334851785457,0.40754204100208696,0.9696667614470577,0.4143292727062891,0.9123073738974538,0.7937527029734999
8,0.43505000000000005,False,1,0.0,0.2952,0.8149000000000001,60.0,0.0,0.0,0.0,1.9850569296324363,0.3724714313915056,2.289027081370615,1.1656923341338616,0.5002947359550924,0.37269836564246583,0.4704828829640723,0.7310861661611181,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.7379304480780207,0.1556848606940336,0.1063846912279458,0.0,0.1556848606940336,0.10628533026516038,0.05,0.924908396377764,0.6661288333847785,0.6179855421552715,0.9853388318318719,0.7558007046175905,1.0,0.12030225660395079,0.3881896790436155,0.4964145823041103,0.9204369982382783,0.43448929613728104,0.9589501845174208,0.7954807029790649
9,0.45645000000000013,False,1,0.0,0.279,0.8739000000000001,60.0,0.0,0.0,0.0,1.9386474241390108,0.30175395111862613,2.021425283906423,0.9151436900328634,0.43845544389316293,0.3191436033431725,0.3315820659357122,0.6649175225161613,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,0.0,0.0,0.755212416326047,0.1403207511403353,0.10376260292636692,0.0007042296072507553,0.14102498074758602,0.10856514659682903,0.05,0.9489756325866856,0.6701572183883502,0.6633823495248945,0.9725231743377166,0.8571331965398263,1.0,0.1515910522961828,0.3571288335582668,0.3659184011830402,0.9430548395952955,0.5023228385036996,0.923005348287373,0.834289662112025
