generation,fitness,accepted,num_threats_active,mean_child_survival,mean_child_ttd_norm,mean_mother_ttd_norm,mean_child_injury,std_child_survival,mean_u_drift_end,std_u_drift_end,mean_overall_deficit_episode,std_overall_deficit_episode,mean_overall_deficit_end,std_overall_deficit_end,mean_local_deficit_episode,std_local_deficit_episode,mean_local_deficit_end,std_local_deficit_end,mean_du_plastic_episode,std_du_plastic_episode,mean_peak_du_plastic_episode,std_peak_du_plastic_episode,mean_plastic_active_frac,std_plastic_active_frac,mean_lr_eff_episode,std_lr_eff_episode,mean_peak_u_drift_episode,std_peak_u_drift_episode,frac_forage,frac_care,frac_self,frac_protect,maternal_fraction,std_maternal_fraction,mutation_sigma,u_forage_child_hunger,u_forage_energy_deficit,u_forage_low_fear,u_care_child_warmth,u_care_closeness_deficit,u_care_bonding,u_self_fatigue,u_self_fear,u_self_stress,u_protect_child_injury,u_protect_fear,u_protect_closeness_deficit,u_protect_bonding
0,0.40164999999999995,True,1,0.0,0.30820000000000003,0.6950999999999999,50.0,0.0,0.3607254805943253,0.10743369387756292,2.1305744274182152,0.3976930499335343,2.816718121453698,1.3311616404861881,0.6069935794825898,0.4051548988800017,1.010151956161082,1.004611543372953,0.03143016102093061,0.013919029482887898,0.14287734151176484,0.021367975464705598,0.4305968359501164,0.07692412257939502,0.04277083485529024,0.0023483899696494608,0.37981147537133214,0.1129653200045729,0.627664689328068,0.28401400458388243,0.08812130608804958,0.0002,0.28421400458388246,0.18197679793738464,0.0,0.6919448447283747,0.09247657309279875,0.37613848891546264,0.6618187406688394,0.320002348803275,0.9518709163175049,0.19978666033507575,0.41857431430162423,0.6104939926486986,0.5134060017471985,0.2156262167229152,0.2572734331240501,0.6644082669948057
1,0.34169999999999995,False,1,0.0,0.323,0.5588,49.6,0.0,0.36866107628436595,0.11551064222692534,2.301378054072784,0.46671894887173837,3.644539913616982,1.6297926316887172,0.77591664205953,0.413189284342928,1.3784509086720536,0.9183877828278205,0.03766050289954602,0.014558885343139526,0.14295498653164307,0.021135040405071102,0.4553385565716808,0.08032511852963997,0.04412546743816016,0.0031206381715981495,0.3844865483973782,0.11590071877947304,0.5580927420924249,0.33809989766404996,0.1038073602435251,0.0,0.33809989766404996,0.16852436981945051,0.05,0.677419686060943,0.09808297544591255,0.43867824505566677,0.5937742421127321,0.3249989929187031,0.9494713611630684,0.1819751758223876,0.36414635995253797,0.592943107720784,0.6428259994294242,0.19034367716553957,0.22805797271984585,0.6007532982061026
2,0.4675999999999999,True,1,0.0,0.344,0.8231999999999999,58.0,0.0,0.4096285352250001,0.026377621175682226,2.0490667529656346,0.2959171288035954,2.13584366733038,0.9314886067318617,0.5260816153438277,0.31830062766363354,0.5515970784558634,0.8537310229522869,0.030637234518705973,0.014954076521631306,0.15000000000000008,5.1178752665209035e-17,0.4234106404651247,0.09288691530793514,0.04233925781505754,0.00177820031248484,0.43882116545292843,0.020234038707537205,0.6943874188871882,0.23214952218257254,0.0733630589302392,0.0001,0.2322495221825725,0.1267270914729549,0.05,0.7292839967147602,0.06455926723637476,0.37059841095162926,0.6024519089405505,0.269591052959877,0.9173778297372694,0.1955045307851024,0.45971197691888094,0.65629518287977,0.5992484073444455,0.2415892212986882,0.3487092361634339,0.7185288817198782
3,0.39879999999999993,False,1,0.0,0.24820000000000003,0.9381999999999999,97.2,0.0,0.34034338957174665,0.1646272658434167,1.9156839522474154,0.2905966838932327,1.7377773874176063,0.6425653543308681,0.34458151033968876,0.2628726282699903,0.1506100378818281,0.45183011364548437,0.020522265424684556,0.007298346044714299,0.141441952147127,0.03318117775452225,0.3614287958115183,0.048028976059488096,0.04139581978755639,0.0022021644186361925,0.36785147256003803,0.1694958732677429,0.7827643979057591,0.13623193717277488,0.07920366492146597,0.0018,0.13803193717277487,0.11656756244514174,0.05,0.7477152104101508,0.07928459837883055,0.30378822576475567,0.5502808791063554,0.18774135450640295,0.9837810511766898,0.2163787255160621,0.49559921137018315,0.7064030549688256,0.589022049548691,0.23994323283316085,0.3300523910286661,0.7343182693858602
4,0.45999999999999996,False,1,0.0,0.2702,0.9298,70.0,0.0,0.3980198288417865,0.02884074473782309,1.8795710033284982,0.23312319370802026,1.850718069209205,0.8224867145484229,0.34849975192954574,0.22273224239894843,0.2329174497939289,0.6553046384864002,0.022051763460148747,0.008817267033566428,0.15000000000000005,4.47545209131181e-17,0.38015570469798654,0.05284271400831617,0.041370691514496266,0.0012640363725572568,0.42786097591937305,0.020614009286066586,0.7670288590604026,0.17453758389261745,0.058433557046979855,0.0,0.17453758389261745,0.09574352429529887,0.05,0.7140466806209231,0.08269209345066575,0.34256588017618617,0.5873832301356356,0.285677213629479,0.9353961680212002,0.1857310786722695,0.3926813493727841,0.7110260449817868,0.5404665441962054,0.2267068609517275,0.3210285809361216,0.6907768320690559
5,0.4488500000000001,False,1,0.0,0.3265,0.7472000000000001,44.0,0.0,0.39109999028723014,0.035319711843687575,2.115605493456043,0.3694441126921296,2.688341075329585,1.4901086206043888,0.586223766468789,0.3515159723272627,0.7611540051500265,0.9333722440254756,0.0323190776066221,0.013684704791865107,0.15000000000000008,5.3388915681938225e-17,0.43319573950022117,0.08356824705331242,0.042961125859702264,0.0023878684860074487,0.4231623876561034,0.02592500469043003,0.6598967143620689,0.2707623967828481,0.06934088885508304,0.0,0.2707623967828481,0.15397774982740528,0.05,0.7515950851378836,0.10618661014511503,0.35556185053870687,0.5679305746070095,0.2593903241278679,0.9190619513077855,0.23053399917800813,0.4098957549172919,0.6171995485490883,0.5276056749793104,0.23437725849495322,0.28407023736677317,0.7463049270165527
6,0.38350000000000006,False,1,0.0,0.2887,0.8047000000000001,81.6,0.0,0.3727058765938208,0.11377918731881671,2.052022358677376,0.4074955995256749,2.0807860545543746,0.924752751615442,0.5137876807840818,0.37089990451917065,0.5405607946393469,0.8282532170606642,0.02600487931215616,0.011064776317195884,0.14266869843366448,0.02199390469900675,0.3937645975481307,0.0601104920340022,0.04243457153334556,0.0023607996985671614,0.3907487829778681,0.10854057365587179,0.6897545609079396,0.2141865652124575,0.09605887387960296,0.0,0.2141865652124575,0.14901650630241464,0.05,0.7848336500166273,0.07735988263413429,0.4083262910194209,0.5052582961345113,0.28812701736584395,0.9338430282097201,0.15880649393370874,0.2757514154283668,0.6606377144877567,0.6181320928504803,0.3662363416263986,0.361357332718844,0.7091145809022994
7,0.43574999999999997,False,1,0.0,0.26559999999999995,0.8059,50.0,0.0,0.3228711516958438,0.14334766475056449,1.9415941047180805,0.3184311570913087,2.1282690912553175,1.0095203919883158,0.4512816053714005,0.3418695143907827,0.37480081735611176,0.6784542178370833,0.02933826356842742,0.01646869393849607,0.14118538671967523,0.022812940940684135,0.41793050633559015,0.11509587213130985,0.041719698802544794,0.0019628395138924543,0.37156678032448637,0.15932737275698455,0.754619356839999,0.19520220716649253,0.050078435993508384,0.0001,0.19530220716649252,0.1476012438233077,0.05,0.6738052681285893,0.06975418988938609,0.437216724788064,0.6578008110268911,0.2497909822992998,0.8553637485871706,0.2283006968431141,0.5787160068946055,0.6075623819728657,0.6322582279753617,0.2899733017841035,0.34167193155907377,0.6985473441071655
8,0.4246,False,1,0.0,0.3278,0.8013999999999999,70.0,0.0,0.4314467980281795,0.02498491516893415,2.071984425052089,0.3240239563134352,2.4228724250705893,1.3269688779531166,0.5614287233416234,0.3510456884601736,0.5413441036812978,0.8308303369483737,0.027320236386384728,0.009390846224642622,0.15000000000000005,5.2662502028650513e-17,0.41521830559579753,0.06142594175562939,0.04245789339421735,0.0020427725617710086,0.44057606031008234,0.024725812945295012,0.6599297218917797,0.22144151901450937,0.11862875909371087,0.0,0.22144151901450937,0.11671111729435148,0.05,0.7459028917325221,0.08289844578885441,0.4042119082681723,0.5961461378330475,0.25378021588688826,0.9560414542777003,0.10958924651462547,0.5162061954252999,0.6738409562340865,0.5828361238682422,0.16032846555108782,0.2974958145047041,0.7372988650954905
9,0.41875,False,1,0.0,0.27549999999999997,0.8148,63.2,0.0,0.37047797872003424,0.04150653058522163,2.0155735714962915,0.4641214293110458,2.0754878811447948,0.8919338302516348,0.4474213377179318,0.37256393329554605,0.44255711670409265,0.7316781477293217,0.0242372343370155,0.00878648454463198,0.15000000000000005,4.47545209131181e-17,0.3762664823005154,0.03488931865016122,0.042552592405424236,0.0033929239175533076,0.4001021775285424,0.02951142807202327,0.7038221891308617,0.23584362594684416,0.06033418492229409,0.0,0.23584362594684416,0.15597805747937718,0.05,0.6811112881315166,0.0515431311369493,0.2719934140451719,0.5492147065896226,0.3290047741985147,0.9350420663567466,0.29963690763206985,0.4000644947839073,0.6184700025663931,0.5888405334040204,0.2320177976436779,0.38794811269445406,0.6811849472615331
